COUNT,ID_REF,VALUE,
1,3881686,9.36332,659
2,2672712,8.32417,320
3,2842570,8.85765,464
4,3526544,6.01418,65
5,2902531,4.0973,17
6,2402942,7.16986,144
7,3382216,11.2338,2408
8,3771800,9.35576,655
9,2427469,5.27738,39
10,2392945,6.79854,111
11,2453006,4.92511,30
12,3552083,5.49829,45
13,3416651,8.74611,429
14,2562821,9.36704,660
15,3721851,6.06522,67
16,3442176,8.9141,482
17,2477438,6.46959,89
18,2926969,7.54758,187
19,3026969,6.30111,79
20,3796335,8.09408,273
21,2622772,4.97492,31
22,3636470,9.59635,774
23,2952497,7.70849,209
24,2367537,7.03884,131
25,3332276,3.8309,14
26,2427500,5.06405,33
27,2647315,4.05651,17
28,3136888,8.37987,333
29,3502149,3.71299,13
30,2902559,11.305,2530
31,3831774,7.52986,185
32,3442205,8.31476,318
33,3026988,9.78079,880
34,2453036,4.97245,31
35,3466634,4.12306,17
36,3991650,7.62469,197
37,3966225,8.92883,487
38,2403080,4.44436,22
39,2867145,8.61385,392
40,3576545,6.47517,89
41,2842624,4.71048,26
42,2902574,6.87723,118
43,2392985,4.95604,31
44,3332298,3.6059,12
45,3806366,4.07283,17
46,3222404,3.66764,13
47,2452948,3.74054,13
48,3721886,7.14044,141
49,3661940,12.7798,7032
50,3662041,7.90533,240
51,3416702,3.96,16
52,2817212,4.66733,25
53,3077072,4.23587,19
54,3636522,10.4561,1405
55,2403099,4.42351,21
56,2672774,5.93586,61
57,2697308,3.58393,12
58,2403111,7.62105,197
59,2562867,9.6526,805
60,3332325,3.38204,10
61,3916290,3.73853,13
62,2902593,4.63212,25
63,2427538,3.82438,14
64,2453065,4.25635,19
65,2902609,4.44609,22
66,3332334,4.32884,20
67,4016308,10.2127,1187
68,2512930,7.49744,181
69,2782694,4.81231,28
70,3612113,3.33046,10
71,3831831,6.04003,66
72,3442249,10.5563,1506
73,2452977,4.55295,23
74,2343170,8.57385,381
75,3721926,9.17338,577
76,2757278,4.67772,26
77,2697331,4.88756,30
78,4016319,3.63879,12
79,3881786,4.88068,29
80,2367599,3.70143,13
81,3382296,6.18299,73
82,3416733,3.68305,13
83,3991698,10.3557,1310
84,3162486,4.14742,18
85,3466687,3.89626,15
86,2427566,8.52928,369
87,3416740,3.70295,13
88,2902633,4.98172,32
89,3722039,5.79077,55
90,2622859,5.4309,43
91,2817251,4.42556,21
92,3112543,7.81666,225
93,2672821,7.42524,172
94,3382319,5.98197,63
95,2977122,4.29538,20
96,3796428,5.2832,39
97,3662086,6.56817,95
98,3636562,4.05065,17
99,3002640,6.59503,97
100,3526655,4.31822,20
101,3077128,4.98053,32
102,3662093,10.5514,1501
103,2403158,8.0458,264
104,3246888,5.20233,37
105,3662106,6.69552,104
106,3721956,10.9526,1982
107,3442282,11.7065,3342
108,2707359,6.35117,82
109,3881824,8.30337,316
110,2757319,8.63098,396
111,2892652,7.60439,195
112,3722060,8.57566,382
113,2562932,4.71891,26
114,2842707,7.13005,140
115,3746489,4.20553,18
116,3576633,3.62484,12
117,2317686,8.91577,483
118,2697372,5.12783,35
119,3162529,5.80206,56
120,3332388,3.77158,14
121,3416773,3.93592,15
122,3612166,8.05988,267
123,3502259,8.2353,301
124,2343231,3.81528,14
125,3027204,5.66574,51
126,3332403,5.81733,56
127,3806459,7.60398,195
128,3941793,6.51371,91
129,2672857,8.28855,313
130,3466740,8.70036,416
131,2817291,8.2927,314
132,2427619,7.68557,206
133,3186966,8.6558,403
134,2622912,6.17403,72
135,3112584,3.46845,11
136,3137120,5.24756,38
137,3722084,4.7873,28
138,2757347,7.59466,193
139,3442322,5.04526,33
140,3272455,5.63711,50
141,3662139,5.5801,48
142,3721989,9.56149,756
143,3077168,5.57231,48
144,2562965,3.78136,14
145,3332424,3.51761,11
146,3772056,3.55257,12
147,3662150,6.97143,125
148,3831917,7.67789,205
149,2403215,5.509,46
150,2902707,10.2496,1217
151,2647458,8.9892,508
152,4016396,6.40435,85
153,2732844,5.28621,39
154,3881874,6.94902,124
155,3662158,4.01396,16
156,3442345,4.64954,25
157,2477598,5.89769,60
158,3686587,6.57174,95
159,2587520,8.49302,360
160,2867284,4.73092,27
161,3222534,7.36868,165
162,3662170,3.49392,11
163,3416830,3.26991,10
164,3722129,4.05125,17
165,2902725,8.16299,287
166,3332449,4.09956,17
167,3941848,6.47341,89
168,3416834,3.67502,13
169,3382410,7.03401,131
170,2782822,4.96593,31
171,3576704,5.14941,35
172,2927255,4.57713,24
173,2952679,9.38307,668
174,3077214,6.04372,66
175,4016428,6.83834,114
176,3831945,5.02108,32
177,3991814,6.13066,70
178,2892734,3.5524,12
179,3772090,5.88464,59
180,3806525,8.80912,449
181,2902736,9.35154,653
182,2343289,9.58483,768
183,2892738,7.46071,176
184,3882012,3.9261,15
185,3332465,3.75308,13
186,3662190,3.98093,16
187,3746574,11.4168,2734
188,3662201,11.4675,2832
189,2622970,9.87287,938
190,3416852,3.73997,13
191,3722152,9.56612,758
192,3416856,3.56285,12
193,2403261,10.9625,1995
194,3686635,3.67585,13
195,2427688,6.33029,80
196,3526772,4.94117,31
197,2367743,8.8536,463
198,2757427,7.09757,137
199,3466826,9.72502,846
200,3077244,4.63409,25
201,3831975,6.40552,85
202,3442396,9.39566,674
203,2817386,8.76625,435
204,2343334,4.47147,22
205,2427720,8.9601,498
206,3942007,4.19315,18
207,3941907,7.65545,202
208,3722182,4.17634,18
209,3576749,6.49488,90
210,3332511,4.79523,28
211,3662236,5.73012,53
212,2403301,5.03845,33
213,2697490,7.20936,148
214,2672966,10.2938,1255
215,2977265,10.8005,1784
216,3296981,8.56558,379
217,3746625,3.86918,15
218,3306984,7.57106,190
219,3442427,8.21968,298
220,4016485,4.37247,21
221,3416895,6.66945,102
222,3942021,8.45054,350
223,3722195,4.05694,17
224,2892800,4.02026,16
225,3077273,8.57203,381
226,3662247,4.62858,25
227,4041923,6.0686,67
228,3272566,7.7314,213
229,3416909,6.82277,113
230,3772158,4.70844,26
231,2902804,4.39849,21
232,3552344,5.67397,51
233,3112713,5.63159,50
234,3332530,4.63159,25
235,3882069,9.12539,558
236,2732942,8.20966,296
237,2673085,4.07964,17
238,3416921,5.25283,38
239,2623139,7.30661,158
240,3856554,5.15525,36
241,3526831,6.91771,121
242,2367793,7.51215,183
243,2587618,8.69693,415
244,3662265,9.23936,604
245,2842860,7.88369,236
246,3991889,12.1242,4464
247,3502411,4.99068,32
248,3307120,7.30534,158
249,2403335,7.25358,153
250,3332548,6.30165,79
251,2867392,5.47991,45
252,2623154,6.09229,68
253,3916527,9.84336,919
254,3796620,10.4422,1391
255,2952781,5.39113,42
256,3247172,4.22451,19
257,3772187,3.69642,13
258,3416943,6.26014,77
259,3941958,6.9383,123
260,2477731,3.8355,14
261,3077321,4.56801,24
262,3576812,7.77457,219
263,2453307,8.07102,269
264,3942062,7.77492,219
265,3382523,3.84829,14
266,3722248,4.08296,17
267,3442475,5.79477,56
268,2902844,4.66393,25
269,3746675,4.48543,22
270,3686728,8.25362,305
271,3502437,5.08465,34
272,2817464,4.93962,31
273,2673136,4.40505,21
274,3332576,4.69451,26
275,2623180,7.22873,150
276,2697564,9.43207,691
277,3856594,6.07813,68
278,2427791,4.41607,21
279,2867432,3.899,15
280,2367843,6.0107,64
281,2343418,4.4735,22
282,2842911,4.48047,22
283,3992041,5.63189,50
284,3806654,3.72938,13
285,2867443,9.85304,925
286,3686750,5.13489,35
287,3417075,7.53911,186
288,3416977,7.14227,141
289,2757540,6.39992,84
290,3442514,5.11755,35
291,3002873,10.3297,1287
292,4016572,9.91463,965
293,2952834,4.67556,26
294,3662333,5.17532,36
295,3916576,8.51947,367
296,3722286,5.24632,38
297,3332615,8.9664,500
298,2902884,6.49892,90
299,3502475,4.02111,16
300,2647647,7.51265,183
301,3416996,7.52079,184
