COUNT,ID_REF,VALUE,
1,3881686,9.36296,658
2,2672712,8.00535,257
3,2842570,8.99291,509
4,3526544,7.04767,132
5,2902531,4.25057,19
6,2402942,6.67812,102
7,3382216,11.1771,2315
8,3771800,9.54435,747
9,2427469,5.0198,32
10,2392945,6.98535,127
11,2453006,5.14794,35
12,3552083,5.25136,38
13,3416651,9.15954,572
14,2562821,9.53714,743
15,3721851,6.34572,81
16,3442176,8.70516,417
17,2477438,5.65051,50
18,2926969,9.04432,528
19,3026969,6.24191,76
20,3796335,8.00428,257
21,2622772,4.89057,30
22,3636470,9.23049,601
23,2952497,7.45978,176
24,2367537,6.90645,120
25,3332276,3.52982,12
26,2427500,5.39051,42
27,2647315,3.97036,16
28,3136888,9.202,589
29,3502149,3.73237,13
30,2902559,10.975,2013
31,3831774,7.80447,224
32,3442205,8.64607,401
33,3026988,9.96253,998
34,2453036,4.53767,23
35,3466634,4.11184,17
36,3991650,7.71831,211
37,3966225,9.15825,571
38,2403080,4.74417,27
39,2867145,8.44668,349
40,3576545,7.00236,128
41,2842624,4.51267,23
42,2902574,8.47157,355
43,2392985,5.29656,39
44,3332298,3.56404,12
45,3806366,4.10674,17
46,3222404,3.3918,10
47,2452948,3.9289,15
48,3721886,7.2109,148
49,3661940,12.7516,6896
50,3662041,8.13843,282
51,3416702,4.60825,24
52,2817212,5.10139,34
53,3077072,4.48845,22
54,3636522,10.6369,1592
55,2403099,4.68203,26
56,2672774,5.60525,49
57,2697308,3.71033,13
58,2403111,7.6438,200
59,2562867,9.80866,897
60,3332325,3.71304,13
61,3916290,3.79071,14
62,2902593,4.68527,26
63,2427538,4.247,19
64,2453065,4.47594,22
65,2902609,4.11428,17
66,3332334,4.24903,19
67,4016308,10.2914,1253
68,2512930,7.82882,227
69,2782694,5.18466,36
70,3612113,3.53851,12
71,3831831,6.22599,75
72,3442249,9.92041,969
73,2452977,4.1046,17
74,2343170,9.22328,598
75,3721926,8.27429,310
76,2757278,4.80333,28
77,2697331,4.64897,25
78,4016319,3.61768,12
79,3881786,4.77103,27
80,2367599,3.75771,14
81,3382296,6.34006,81
82,3416733,3.57905,12
83,3991698,10.3762,1329
84,3162486,5.29648,39
85,3466687,4.01878,16
86,2427566,8.65897,404
87,3416740,3.61484,12
88,2902633,4.7865,28
89,3722039,5.53944,47
90,2622859,5.68308,51
91,2817251,4.46295,22
92,3112543,7.93624,245
93,2672821,7.17048,144
94,3382319,6.03432,66
95,2977122,4.28304,19
96,3796428,5.23207,38
97,3662086,6.62039,98
98,3636562,4.03283,16
99,3002640,6.89257,119
100,3526655,4.59788,24
101,3077128,5.11444,35
102,3662093,10.2227,1195
103,2403158,8.00709,257
104,3246888,5.09207,34
105,3662106,6.7545,108
106,3721956,10.9067,1920
107,3442282,11.8671,3736
108,2707359,6.16005,72
109,3881824,8.1771,289
110,2757319,8.77138,437
111,2892652,7.18462,145
112,3722060,8.41299,341
113,2562932,4.61285,24
114,2842707,7.0618,134
115,3746489,4.39298,21
116,3576633,3.56498,12
117,2317686,9.03518,525
118,2697372,5.13316,35
119,3162529,6.10705,69
120,3332388,3.93183,15
121,3416773,4.01938,16
122,3612166,8.55315,376
123,3502259,8.37875,333
124,2343231,3.85468,14
125,3027204,5.64218,50
126,3332403,5.76741,54
127,3806459,8.15071,284
128,3941793,6.5457,93
129,2672857,7.97939,252
130,3466740,8.69596,415
131,2817291,8.6182,393
132,2427619,7.6963,207
133,3186966,8.02486,260
134,2622912,6.31848,80
135,3112584,3.67423,13
136,3137120,5.33681,40
137,3722084,4.44612,22
138,2757347,7.30397,158
139,3442322,4.93864,31
140,3272455,5.58715,48
141,3662139,5.94201,61
142,3721989,9.30391,632
143,3077168,5.57911,48
144,2562965,3.79871,14
145,3332424,3.63283,12
146,3772056,4.03907,16
147,3662150,6.86335,116
148,3831917,8.46513,353
149,2403215,6.09333,68
150,2902707,11.1163,2220
151,2647458,9.04941,530
152,4016396,6.81587,113
153,2732844,5.03724,33
154,3881874,7.16268,143
155,3662158,4.2093,18
156,3442345,4.31417,20
157,2477598,5.417,43
158,3686587,6.26284,77
159,2587520,8.35176,327
160,2867284,4.59539,24
161,3222534,7.34028,162
162,3662170,3.43543,11
163,3416830,3.26755,10
164,3722129,4.11087,17
165,2902725,8.85534,463
166,3332449,3.86597,15
167,3941848,6.56508,95
168,3416834,3.66322,13
169,3382410,6.92068,121
170,2782822,3.98566,16
171,3576704,6.80045,111
172,2927255,4.76912,27
173,2952679,8.93161,488
174,3077214,6.1362,70
175,4016428,6.14675,71
176,3831945,5.46911,44
177,3991814,6.02896,65
178,2892734,3.37854,10
179,3772090,6.11253,69
180,3806525,8.81921,452
181,2902736,9.16666,575
182,2343289,9.75516,864
183,2892738,7.61145,196
184,3882012,4.29392,20
185,3332465,3.57286,12
186,3662190,3.54194,12
187,3746574,11.6017,3108
188,3662201,10.7353,1705
189,2622970,10.378,1331
190,3416852,3.36086,10
191,3722152,9.98115,1011
