COUNT,ID_REF,VALUE,
162,3662170,3.39927,11
163,3416830,3.29706,10
164,3722129,4.07295,17
165,2902725,7.59642,194
166,3332449,3.48559,11
167,3941848,6.89877,119
168,3416834,3.55829,12
169,3382410,7.31175,159
170,2782822,4.33404,20
171,3576704,6.447,87
172,2927255,4.78543,28
173,2952679,8.98139,505
174,3077214,3.57957,12
175,4016428,7.46329,176
176,3831945,5.25431,38
177,3991814,6.43373,86
178,2892734,3.39472,11
179,3772090,4.73913,27
180,3806525,9.12401,558
181,2902736,8.95608,497
182,2343289,10.0502,1060
183,2892738,7.782,220
184,3882012,4.43771,22
185,3332465,3.66159,13
186,3662190,3.52634,12
187,3746574,10.0485,1059
188,3662201,11.3005,2522
189,2622970,10.0827,1084
190,3416852,3.38907,10
191,3722152,10.132,1122
192,3416856,3.99583,16
193,2403261,10.6554,1613
194,3686635,3.59557,12
195,2427688,6.76029,108
196,3526772,4.89323,30
197,2367743,8.70792,418
198,2757427,7.09666,137
199,3466826,9.82359,906
200,3077244,3.97055,16
201,3831975,7.16822,144
202,3442396,9.38562,669
203,2817386,8.45445,351
204,2343334,4.47561,22
205,2427720,9.02082,519
206,3942007,3.897,15
207,3941907,7.88034,236
208,3722182,4.17931,18
209,3576749,7.22766,150
210,3332511,4.5366,23
211,3662236,5.16559,36
212,2403301,4.89594,30
213,2697490,7.01411,129
214,2672966,9.69613,830
215,2977265,10.7211,1688
216,3296981,8.60192,389
217,3746625,3.86856,15
218,3306984,8.3376,323
219,3442427,8.13837,282
220,4016485,4.9975,32
221,3416895,4.96791,31
222,3942021,8.24389,303
223,3722195,4.50588,23
224,2892800,3.8938,15
225,3077273,8.96518,500
226,3662247,4.01858,16
227,4041923,5.79555,56
228,3272566,8.44236,348
229,3416909,8.11381,277
230,3772158,4.33585,20
231,2902804,4.56664,24
232,3552344,5.60515,49
233,3112713,5.3417,41
234,3332530,4.47476,22
235,3882069,9.36788,661
236,2732942,8.4996,362
237,2673085,4.03872,16
238,3416921,4.89119,30
239,2623139,6.65684,101
240,3856554,4.88054,29
241,3526831,7.32695,161
242,2367793,6.97941,126
243,2587618,8.45638,351
244,3662265,8.82236,453
245,2842860,7.83552,228
246,3991889,12.4515,5601
247,3502411,5.17217,36
248,3307120,7.58313,192
249,2403335,7.29273,157
250,3332548,5.89092,59
251,2867392,5.46162,44
252,2623154,5.92435,61
253,3916527,10.9859,2028
254,3796620,10.815,1802
255,2952781,5.36574,41
256,3247172,4.42884,22
257,3772187,3.43516,11
258,3416943,7.42433,172
259,3941958,7.00558,128
260,2477731,4.32504,20
261,3077321,4.44286,22
262,3576812,8.03588,262
263,2453307,7.83034,228
264,3942062,8.60581,390
265,3382523,3.90256,15
266,3722248,4.22149,19
267,3442475,6.09807,69
268,2902844,4.4504,22
269,3746675,4.46878,22
270,3686728,8.26127,307
271,3502437,5.20211,37
272,2817464,5.00675,32
273,2673136,5.46592,44
274,3332576,4.7681,27
275,2623180,7.16919,144
276,2697564,9.15768,571
277,3856594,6.58351,96
278,2427791,4.49869,23
279,2867432,3.95756,16
280,2367843,5.62323,49
281,2343418,4.54091,23
282,2842911,4.44674,22
283,3992041,5.84747,58
284,3806654,3.48767,11
285,2867443,9.15787,571
286,3686750,5.05426,33
287,3417075,8.00803,257
288,3416977,6.74668,107
289,2757540,6.27191,77
290,3442514,4.99084,32
291,3002873,10.0057,1028
292,4016572,10.262,1228
293,2952834,4.61941,25
294,3662333,4.92834,30
295,3916576,8.46069,352
296,3722286,5.39446,42
297,3332615,8.53719,371
298,2902884,6.32693,80
299,3502475,4.07725,17
300,2647647,8.19074,292
301,3416996,6.98632,127
302,3942124,4.47976,22
303,3332626,8.31224,318
304,3746734,4.1107,17
305,2453365,7.44617,174
306,2673181,7.71464,210
307,3856646,5.08911,34
308,2842951,7.47402,178
309,3806689,10.2414,1211
310,2453370,8.88742,474
311,2367892,4.65945,25
312,3502497,6.52219,92
313,2783099,4.94508,31
314,3991992,6.32376,80
315,3806711,7.9558,248
316,2343473,8.55202,375
317,3272686,6.79641,111
318,2623249,6.40637,85
319,3772279,5.50745,45
320,3576889,8.31196,318
321,3882190,4.26582,19
322,2587730,4.53942,23
323,3272706,4.63391,25
324,3722338,5.66693,51
325,2903034,4.37581,21
326,2902935,5.38774,42
327,2403446,5.51864,46
328,3942161,7.45317,175
329,3417146,4.49356,23
330,3332663,4.601,24
331,3662387,9.54184,745
332,3882214,3.70041,13
333,4016639,6.70544,104
334,3832256,7.67849,205
335,2697652,4.65848,25
336,2952893,4.14103,18
337,2587747,5.93327,61
338,3442579,5.40622,42
339,3722355,7.71453,210
340,2343511,6.2874,78
341,2843091,6.75787,108
342,2757621,6.50717,91
343,3417161,10.5594,1509
344,3636879,5.72575,53
345,3942179,8.07791,270
346,2733202,3.4831,11
347,2902958,5.46142,44
348,2403470,7.51259,183
349,2318086,10.5552,1505
350,2817576,6.01794,65
351,3662417,4.06145,17
352,3272736,5.71217,52
353,3576937,5.87726,59
354,2427898,4.89843,30
355,3832280,4.13816,18
356,3992148,6.12014,70
357,3882241,4.75021,27
358,2952927,4.28556,20
359,3027503,5.85363,58
360,3746809,3.47227,11
361,3856720,4.4588,22
362,2927506,4.31599,20
363,2623308,7.31594,159
364,2673257,4.24909,19
365,3637006,6.33165,81
366,2903075,6.6251,99
367,3417184,6.63532,99
368,2367963,7.18307,145
369,3832292,5.84768,58
370,3722384,6.55135,94
371,3502570,9.05844,533
372,2843131,4.95072,31
373,2892979,6.0721,67
374,3357237,7.54959,187
375,2647742,8.62991,396
376,3417201,6.25479,76
377,3832308,4.10122,17
378,2427930,5.93273,61
379,2673270,9.41908,685
380,3272761,4.10095,17
381,3662444,4.96432,31
382,2977471,5.85074,58
383,2587790,9.46883,709
384,3916686,3.66545,13
385,3882265,4.01977,16
386,3332729,4.76356,27
387,3003107,5.91002,60
388,3442641,4.41234,21
389,2893109,3.50225,11
390,2952959,4.74191,27
391,3722417,9.36672,660
392,2697721,3.39859,11
393,3027538,5.31231,40
394,3746845,4.58994,24
395,3577078,10.7986,1781
396,2783207,4.90009,30
397,3077502,6.08463,68
398,2843163,7.03304,131
399,2478017,8.66417,406
400,2977510,6.35538,82
401,3382698,5.36293,41
402,2673312,4.63961,25
403,2393538,5.25731,38
404,4016726,3.81081,14
405,2893130,7.52687,184
406,2318157,4.69008,26
407,3272795,5.40466,42
408,3882304,3.42985,11
409,3357279,9.71834,842
410,3636956,5.50416,45
411,3942259,3.62334,12
412,2477933,4.9586,31
413,2587841,7.84145,229
414,3502632,6.59884,97
415,2623367,4.14733,18
416,2647792,11.3755,2657
417,3417249,5.41056,43
418,2318170,5.79505,56
419,3003143,3.64532,13
420,2428079,6.82321,113
421,3357303,7.3834,167
422,2427981,5.59348,48
423,2538000,7.26465,154
424,2403557,6.42051,86
425,3746881,9.72305,845
426,2757720,5.27721,39
427,2513471,10.955,1985
428,3003153,10.581,1532
429,2733287,7.53787,186
430,2707764,10.7774,1755
431,4042278,3.08698,8
432,2843209,7.51911,183
433,3272834,6.65727,101
434,2673345,5.2271,37
435,3636985,4.15368,18
436,2623388,7.23787,151
437,3442706,3.91579,15
438,3832383,7.23658,151
439,2927604,9.624,789
440,3882343,3.48789,11
441,3772437,3.8449,14
442,2428119,8.80286,447
443,2403585,6.70557,104
444,2318212,4.26807,19
445,2623413,5.93003,61
446,2953139,5.39827,42
447,2817708,3.74756,13
448,2697792,8.5724,381
449,2757751,6.57329,95
450,3577160,9.67659,818
451,2477980,5.32494,40
452,3137530,8.58341,384
453,3662545,8.47486,356
454,3357346,4.99605,32
455,2903189,7.04735,132
456,3077573,5.555,47
457,2623426,9.31313,636
458,3417309,11.0906,2181
459,3003193,8.1566,285
460,2368180,7.4516,175
461,3882369,3.85308,14
462,4016806,4.27169,19
463,2563481,7.5852,192
464,2817731,8.20832,296
465,2318242,4.93371,31
466,2623441,5.85603,58
467,2707824,6.71723,105
468,3332838,6.6442,100
469,3806905,8.39949,338
470,3502710,9.66691,813
471,3442752,3.69206,13
472,3832435,7.51913,183
473,2368198,7.32989,161
474,3992304,3.67775,13
475,3806913,8.52691,369
476,2783316,6.9548,124
477,3882387,3.79613,14
478,3113133,4.10337,17
479,3797015,6.47052,89
480,2733360,4.43359,22
481,2867693,8.35071,326
482,3942350,7.50215,181
483,3003228,9.27685,620
484,3722535,5.81807,56
485,2318257,4.92963,30
486,2697839,3.88352,15
487,2513554,9.29148,627
488,2587937,3.91532,15
489,2977621,6.47112,89
490,3417345,3.83856,14
491,2757796,5.63526,50
492,3882413,4.11475,17
493,2843283,6.77945,110
494,3797032,10.7703,1747
495,3442774,3.5355,12
496,3832457,6.39102,84
497,2393654,5.87537,59
498,3552684,4.02939,16
499,3382830,4.51392,23
500,3722554,7.03659,131
501,2647898,8.12481,279
502,3467315,4.21486,19
503,3417356,5.28899,39
504,3357397,4.95805,31
505,3442785,3.65931,13
506,2697863,5.25608,38
507,3662612,7.43791,173
508,2733392,3.8549,14
509,2903258,4.20867,18
510,2563536,3.49742,11
511,2587961,13.1979,9396
512,3856908,4.37133,21
513,3772525,7.99908,256
514,3942384,4.28729,20
515,3332886,8.21878,298
516,3417371,7.14254,141
517,2588066,11.6827,3287
518,2707876,4.14213,18
519,3163136,11.3393,2591
520,4042392,7.08159,135
521,3442812,3.89851,15
522,3053229,9.40406,677
523,3113180,11.539,2976
524,3577246,9.93489,979
525,3992354,10.9446,1971
526,2817793,6.45047,87
527,3382861,11.7902,3542
528,3942411,4.40804,21
529,2623515,7.52982,185
530,3332913,5.45845,44
531,3552729,9.00911,515
532,2648041,3.60677,12
533,3577256,5.67615,51
534,2697902,5.25137,38
535,3113202,7.66964,204
536,3467351,10.6996,1663
537,2903285,5.80438,56
538,3187577,5.45639,44
539,2403707,5.08352,34
540,2927722,7.53331,185
541,2393711,7.60237,194
542,2707909,8.46906,354
543,3662650,9.53646,743
544,2318338,4.83312,29
545,3796992,4.81769,28
546,2953262,4.18642,18
547,3577277,6.73407,106
548,3332938,7.61583,196
549,2977690,7.62695,198
550,3272981,7.53975,186
551,3527332,3.7272,13
552,2673503,4.48848,22
553,2817837,8.00081,256
554,3442854,10.0438,1056
555,2867788,3.43277,11
556,2648074,3.7776,14
557,3527340,3.24845,10
558,2673509,8.45884,352
559,3772581,6.96673,125
560,2588127,9.35398,654
561,3527342,4.41644,21
562,3992408,10.6321,1587
563,3417435,6.4832,89
564,2403740,8.21732,298
565,2393740,6.92556,122
566,3163200,6.23424,75
567,3527348,3.36961,10
568,2318364,4.11549,17
569,3297536,9.0372,525
570,3502829,6.71061,105
571,3662687,4.14341,18
572,3332964,5.62779,49
573,3223157,10.2473,1215
574,2623568,5.95424,62
575,2903343,8.85463,463
576,3966891,4.98422,32
577,2648098,3.61625,12
578,3662696,9.05045,530
579,2733483,4.28414,19
580,3942472,5.40249,42
581,3722656,5.07882,34
582,3687232,5.06804,34
583,3417457,10.2171,1190
584,3662710,4.98717,32
585,3053312,4.96289,31
586,3857105,10.7867,1767
587,2708066,4.36999,21
588,4016955,4.05367,17
589,4017056,3.51609,11
590,3882533,8.0951,273
591,2867836,6.2964,79
592,2343823,10.4985,1447
593,3967018,4.11209,17
594,3527377,4.10346,17
595,2673547,4.78622,28
596,3333086,5.19245,37
597,3383046,5.16631,36
598,3662723,8.32689,321
599,3382948,6.1314,70
600,3916964,3.98094,16
601,2428313,7.00133,128
602,3747199,6.91627,121
603,3942502,5.4578,44
604,2318398,5.30919,40
605,3113280,6.18788,73
606,3966929,5.25733,38
607,3027808,9.12137,557
608,3722681,6.64895,100
609,3527390,3.6634,13
610,2623611,4.57958,24
611,2758043,7.20332,147
612,3917073,4.03912,16
613,2478269,10.8451,1840
614,2757944,4.37228,21
615,2563654,6.63567,99
616,3687260,9.13386,562
617,3417485,10.3017,1262
618,2318416,3.40965,11
619,2648141,9.71243,839
620,2783473,7.90643,240
621,3307580,3.80977,14
622,3417500,4.75595,27
623,2403793,7.6973,208
624,3077766,5.82543,57
625,3333116,8.89842,477
626,3722700,6.21903,74
627,3003384,3.85189,14
628,3577360,4.16501,18
629,3992467,3.43627,11
630,3382972,7.65203,201
631,2903401,9.65858,808
632,2783484,6.46189,88
633,2893392,4.49424,23
634,3832616,10.3175,1276
635,3662750,7.73237,213
636,3527418,8.64203,399
637,3187686,7.81767,226
638,3772661,10.7137,1679
639,3747236,6.70628,104
640,3687277,9.05875,533
641,2393816,6.25491,76
642,2867873,8.8241,453
643,3552847,11.0944,2186
644,3383081,6.66187,101
645,3942531,7.07646,135
646,3442941,5.73585,53
647,2783493,3.45737,11
648,2758076,6.32762,80
649,2818035,6.26085,77
650,2673594,7.19489,147
651,3417531,8.66854,407
652,2817941,11.0996,2194
653,3687308,8.25895,306
654,3662774,4.88212,29
655,2318455,10.9598,1992
656,3832643,10.7361,1706
657,3053380,7.84071,229
658,3992512,3.58305,12
659,3857171,8.32733,321
660,3297632,4.22054,19
661,3722739,9.13229,561
662,2453793,4.82101,28
663,2903435,4.67827,26
664,2623662,6.60592,97
665,3992521,6.74132,107
666,2513758,3.75408,13
667,3882614,5.15093,36
668,2843485,5.92686,61
669,3113352,4.5247,23
670,3637367,5.01867,32
671,3333169,5.68288,51
672,3383130,5.50851,46
673,2927873,5.86521,58
674,2953408,4.41294,21
675,3417557,4.82559,28
676,3662808,9.72588,847
677,3772719,6.66897,102
678,3442986,3.95929,16
679,3383138,12.0434,4221
680,3917155,9.06613,536
681,3747288,6.37832,83
682,3857208,6.15741,71
683,3687342,5.04935,33
684,2428405,9.59043,771
685,3247712,10.0849,1086
686,2818079,5.90952,60
687,3722770,4.89045,30
688,2673648,7.80645,224
689,3992546,4.53372,23
690,3028001,3.37991,10
691,3417574,6.96615,125
692,3297666,3.40894,11
693,3553017,5.17455,36
694,2868044,8.53081,370
695,3577443,4.30972,20
696,2903470,6.57683,95
697,3807261,5.01892,32
698,3417583,7.58603,192
699,2953435,5.13703,35
700,3028011,3.83554,14
701,3273251,7.7369,213
702,3527493,10.8089,1794
703,3882652,5.31813,40
704,2428425,5.41951,43
705,3027915,7.32986,161
706,3307680,6.5589,94
707,3687363,9.64214,799
708,3383164,9.86573,933
709,3747324,5.6114,49
710,2708203,7.66698,203
711,2903488,5.51842,46
712,3527514,5.56484,47
713,3722806,5.40478,42
714,3053451,5.05613,33
715,3333226,5.53108,46
716,3662851,4.28736,20
717,3992575,3.57519,12
718,3917204,4.93003,30
719,2903507,7.00797,129
720,2673684,6.83789,114
721,2453871,5.48252,45
722,3942634,3.64426,13
723,3722820,7.26952,154
724,2783596,5.49597,45
725,4017212,5.31666,40
726,3797295,7.50022,181
727,2368492,3.81821,14
728,3247757,8.69951,416
729,3882681,7.63817,199
730,2563785,4.07224,17
731,2588319,9.67188,816
732,2843560,4.63295,25
733,3027943,5.92468,61
734,3772775,6.9304,122
735,2708229,7.67224,204
736,2453881,4.19553,18
737,3687405,8.38507,334
738,3333247,10.4117,1362
739,3942648,11.706,3341
740,3662876,4.04624,17
741,3503119,8.80529,447
742,2953481,4.40025,21
743,3027956,6.91437,121
744,3027961,5.46558,44
745,2843579,8.03595,262
746,3577513,11.0567,2130
747,2953501,5.63234,50
748,2927967,5.35664,41
749,2978026,8.79624,445
750,3137875,5.77419,55
751,3187834,7.50875,182
752,2428478,5.39044,42
753,3247784,7.31176,159
754,2648305,4.72751,26
755,2673730,7.94228,246
756,3383227,8.12249,279
757,3832760,7.19336,146
758,3882720,7.63199,198
759,4017245,6.01613,65
760,3113456,4.79619,28
761,3443183,3.55656,12
762,3687435,4.77761,27
763,3553103,5.20435,37
764,2868131,7.51896,183
765,2428501,6.55239,94
766,3137901,5.95868,62
767,3942681,5.31829,40
768,2893562,4.87955,29
769,3832777,5.54199,47
770,3443206,3.98558,16
771,3357723,5.51348,46
772,3722872,11.9906,4069
773,2977949,5.76062,54
774,2978050,7.64064,200
775,3662924,7.92811,244
776,2843619,8.70744,418
777,2927993,7.30154,158
778,3247818,5.28385,39
779,3687452,9.91882,968
780,3917268,3.56348,12
781,3577545,7.75596,216
782,3467637,9.05638,532
783,3503164,8.94102,491
784,2903574,5.21025,37
785,3663033,4.61894,25
786,3333309,6.20368,74
787,2953536,5.21331,37
788,2708287,7.74528,215
789,3807370,10.7592,1733
790,3832805,3.90973,15
791,3527597,4.44106,22
792,4017281,4.44278,22
793,3443226,3.76288,14
794,2623821,4.76615,27
795,2818212,6.5743,95
796,3417703,8.2419,303
797,2673773,5.71212,52
798,2903588,8.19378,293
799,3723005,5.51776,46
800,3553141,7.98272,253
801,3687475,4.97436,31
802,3307795,8.61151,391
803,2513925,8.42024,343
804,3917305,7.8508,231
805,3663055,6.60664,97
806,3223425,6.23635,75
807,2318637,8.03358,262
808,3722917,7.72968,212
809,2404122,4.07963,17
810,3577577,4.06429,17
811,2368590,4.65189,25
812,3832830,6.35898,82
813,2953570,3.52852,12
814,3687494,11.2449,2427
815,2783715,4.27213,19
816,3188014,3.50389,11
817,3527641,3.68384,13
818,3663074,5.24881,38
819,2648378,7.25972,153
820,2318656,8.62672,395
821,3577595,4.34308,20
822,3503224,8.8091,449
823,2623859,9.00773,515
824,2733767,8.14836,284
825,3333358,6.55752,94
826,2538480,7.70562,209
827,3357785,8.78249,440
828,3577612,5.80285,56
829,3383322,8.00639,257
830,3527655,3.34236,10
831,2758298,10.0188,1037
832,3942766,7.42751,172
833,2673830,6.9868,127
834,3527662,4.2991,20
835,2404158,8.39363,336
836,3882823,4.4256,21
837,3832865,5.41247,43
838,3307851,6.06578,67
839,3467720,3.85559,14
840,3188050,6.64284,100
841,3417767,4.49979,23
842,3723071,4.91318,30
843,3443296,9.55885,754
844,3992747,4.88464,30
845,3527684,3.67175,13
846,2454140,9.59467,773
847,2903673,7.7548,216
848,3942805,6.34426,81
849,3832887,3.29179,10
850,3333410,3.60627,12
851,3553228,7.30676,158
852,3882854,9.005,514
853,3747522,4.34913,20
854,3417788,4.01203,16
855,3357840,3.40003,11
856,3832906,4.16441,18
857,4017381,7.79981,223
858,3333417,3.59906,12
859,3807474,10.471,1419
860,2623922,5.66425,51
861,2673873,7.15751,143
862,2708407,7.41096,170
863,2404209,10.4771,1425
864,2868265,7.2159,149
865,3333425,3.34482,10
866,3417809,5.6097,49
867,2903703,5.10672,34
868,2514122,10.5926,1544
869,3832918,9.3516,653
870,2783788,5.49269,45
871,3527722,3.55664,12
872,3807487,6.54772,94
873,2318736,10.3245,1282
874,3333433,4.3522,20
875,3723120,4.51203,23
876,3942838,5.97591,63
877,3443348,10.1014,1099
878,2673902,9.67629,818
879,2868283,5.62123,49
880,3577683,3.86107,15
881,3188111,4.57562,24
882,3273484,8.21397,297
883,3333443,8.45403,351
884,2708429,7.30576,158
885,2893721,6.37792,83
886,3723128,8.43377,346
887,3833040,8.59868,388
888,3527745,6.30931,79
889,3467788,3.755,14
890,3917431,4.44996,22
891,3663181,7.58878,193
892,3417842,10.4709,1419
893,3223551,9.13917,564
894,3247977,10.9604,1993
895,3357885,5.10396,34
896,3883013,8.71692,421
897,3307939,10.1812,1161
898,3577715,3.89447,15
899,3053691,5.5058,45
900,2404254,9.94919,989
901,2538600,8.42249,343
902,2624074,7.22975,150
903,2708457,5.53958,47
904,3832964,8.91624,483
905,2953711,5.2673,39
906,2673937,9.01925,519
907,2843804,6.66745,102
908,3188147,3.45575,11
909,3917455,3.97426,16
910,3138204,8.12797,280
911,2674047,6.71127,105
912,3832978,5.04661,33
913,2428699,6.46058,88
914,2733898,4.08736,17
915,3333488,4.54358,23
916,3527785,3.61281,12
917,3797561,4.58627,24
918,3663228,4.21102,19
919,2624110,9.40086,676
920,2648535,7.22997,150
921,2734018,4.6367,25
922,3882949,7.54457,187
923,2903777,4.61562,25
924,3832992,5.02433,33
925,3833093,9.67052,815
926,3223605,8.76739,436
927,3807569,8.08375,271
928,3723186,7.3993,169
929,2903782,5.07227,34
930,3527807,4.07734,17
931,3942916,3.77364,14
932,3773149,4.81,28
933,2733928,9.08643,544
934,3723204,4.62396,25
935,3553337,8.40191,338
936,2514216,5.22141,37
937,3188180,3.58045,12
938,2708498,4.85971,29
939,3418007,7.31175,159
940,3883064,6.67845,102
941,3613300,8.17786,290
942,2953751,4.68934,26
943,3358049,6.46756,88
944,3443434,3.81727,14
945,4017501,4.49792,23
946,2783886,6.80576,112
947,2893794,4.85429,29
948,3188186,3.81902,14
949,3833122,5.15381,36
950,3747638,5.178,36
951,3188200,3.31316,10
952,3493391,3.8654,15
953,3577775,4.64459,25
954,2734047,4.3997,21
955,2843855,5.59647,48
956,3188205,3.83913,14
957,3273578,3.39857,11
958,3333538,4.40901,21
959,3807595,6.16248,72
960,3527831,3.88804,15
961,3942940,5.05576,33
962,3773174,7.08411,136
963,3882984,7.43578,173
964,2624147,4.13472,18
965,4017519,10.657,1615
966,2783916,4.2417,19
967,2428760,7.51956,183
968,3273601,9.54199,745
969,3833141,4.07181,17
970,3747657,7.98622,254
971,3687698,7.6524,201
972,2953777,8.27198,309
973,3223646,8.46882,354
974,3942954,10.1035,1100
975,3527847,3.86453,15
976,3443464,3.75633,14
977,3687715,6.03216,65
978,2404344,6.17004,72
979,2784027,9.0729,539
980,2818454,5.04414,33
981,3188231,3.49966,11
982,3663287,11.7718,3497
983,3613338,9.23894,604
984,2843882,7.1555,143
985,4017538,3.91019,15
986,2344393,11.8634,3726
987,3358090,7.79763,222
988,3468009,8.89765,477
989,2893847,6.02964,65
990,3188238,3.5819,12
991,3333572,4.84883,29
992,3527864,5.51897,46
993,2953798,5.72418,53
994,3553389,4.8183,28
995,2394361,5.62944,50
996,3917549,3.70456,13
997,2514271,4.23792,19
998,2624178,4.0575,17
999,2368840,9.83132,911
1000,2674138,6.4887,90
1001,3358112,5.13762,35
1002,2478748,7.62177,197
1003,2698565,8.28443,312
1004,3883129,6.4102,85
1005,3917555,3.29987,10
1006,3723264,9.39034,671
1007,3493448,7.43654,173
1008,2428796,4.00938,16
1009,3163728,4.3751,21
1010,3078348,4.27899,19
1011,3917563,4.07,17
1012,2404377,3.96344,16
1013,2928392,8.48116,357
1014,3053827,5.31441,40
1015,3943101,7.57707,191
1016,3833183,3.54388,12
1017,3333603,7.88172,236
1018,3687752,4.56998,24
1019,3223687,4.39227,21
1020,3333595,12.3896,5366
1021,2454343,3.51247,11
1022,3773241,8.82491,453
1023,2514304,4.13609,18
1024,3942998,4.97247,31
1025,3747717,8.72094,422
1026,3773244,6.26366,77
1027,3417988,5.09034,34
1028,2784074,6.80322,112
1029,3418100,3.96647,16
1030,3467949,3.87962,15
1031,2674168,6.78839,111
1032,2843935,4.96663,31
1033,3917582,4.77509,27
1034,3637818,10.7669,1742
1035,2783978,4.27096,19
1036,3528013,3.62887,12
1037,2344450,3.67478,13
1038,3333622,6.87335,117
1039,2904000,6.59031,96
1040,3833214,3.35623,10
1041,2708610,8.47216,355
1042,2818517,8.34728,326
1043,3917589,3.74975,13
1044,2953852,6.10769,69
1045,3273667,7.51507,183
1046,3917591,5.09893,34
1047,3418111,4.55144,23
1048,3993075,3.86717,15
1049,2674179,8.74606,429
1050,2893895,4.78926,28
1051,3577870,9.7366,853
1052,2404418,11.6645,3246
1053,3004009,3.84756,14
1054,3723317,5.50923,46
1055,3418120,4.27476,19
1056,3663363,5.96927,63
1057,2953866,7.94616,247
1058,3687789,9.05319,531
1059,3188299,9.58621,769
1060,2454378,6.60748,98
1061,2428855,6.58888,96
1062,2784113,4.86912,29
1063,3687803,6.98585,127
1064,2320048,9.03527,525
