COUNT,ID_REF,VALUE,
1,3881686,8.15402,285
2,2672712,9.51413,731
3,2842570,8.37766,333
4,3526544,6.61374,98
5,2902531,5.76596,54
6,2402942,6.98035,126
7,3382216,10.7972,1779
8,3771800,8.70707,418
9,2427469,5.8922,59
10,2392945,8.15382,285
11,2453006,5.24295,38
12,3552083,5.6287,49
13,3416651,10.9863,2029
14,2562821,8.18835,292
15,3721851,5.78266,55
16,3442176,8.3436,325
17,2477438,6.43359,86
18,2926969,9.49585,722
19,3026969,6.4502,87
20,3796335,7.70467,209
21,2622772,5.68214,51
22,3636470,8.57174,380
23,2952497,7.00709,129
24,2367537,7.0081,129
25,3332276,5.60453,49
26,2427500,6.3439,81
27,2647315,5.48548,45
28,3136888,6.87148,117
29,3502149,3.83599,14
30,2902559,11.3093,2538
31,3831774,6.79938,111
32,3442205,8.09008,272
33,3026988,8.78141,440
34,2453036,5.64128,50
35,3466634,5.02173,32
36,3991650,7.42784,172
37,3966225,7.34374,162
38,2403080,5.63439,50
39,2867145,7.38875,168
40,3576545,7.35288,163
41,2842624,5.1807,36
42,2902574,7.08058,135
43,2392985,5.53251,46
44,3332298,4.9188,30
45,3806366,5.11536,35
46,3222404,4.71939,26
47,2452948,4.55536,24
48,3721886,7.05072,133
49,3661940,11.9987,4092
50,3662041,6.49657,90
51,3416702,5.061,33
52,2817212,5.30252,39
53,3077072,4.78341,28
54,3636522,8.31665,319
55,2403099,5.40395,42
56,2672774,6.34815,81
57,2697308,5.48296,45
58,2403111,8.36232,329
59,2562867,9.06804,537
60,3332325,6.44004,87
61,3916290,5.39185,42
62,2902593,5.08345,34
63,2427538,5.24896,38
64,2453065,4.82572,28
65,2902609,4.33118,20
66,3332334,5.33262,40
67,4016308,7.25835,153
68,2512930,6.14597,71
69,2782694,5.23308,38
70,3612113,4.67032,25
71,3831831,6.12696,70
72,3442249,9.84475,920
73,2452977,5.0223,32
74,2343170,7.5902,193
75,3721926,8.77501,438
76,2757278,4.84793,29
77,2697331,5.64044,50
78,4016319,4.59651,24
79,3881786,6.27976,78
80,2367599,5.41837,43
81,3382296,7.41406,171
82,3416733,4.50308,23
83,3991698,7.20025,147
84,3162486,4.38063,21
85,3466687,4.98947,32
86,2427566,6.2478,76
87,3416740,5.03406,33
88,2902633,5.97501,63
89,3722039,7.75225,216
90,2622859,6.29402,78
91,2817251,4.17198,18
92,3112543,5.85643,58
93,2672821,8.73496,426
94,3382319,6.62245,99
95,2977122,5.64853,50
96,3796428,5.83118,57
97,3662086,7.51371,183
98,3636562,4.30827,20
99,3002640,7.39573,168
100,3526655,4.85088,29
101,3077128,4.55931,24
102,3662093,11.7755,3506
103,2403158,8.57634,382
104,3246888,5.69362,52
105,3662106,9.02472,521
106,3721956,9.45349,701
107,3442282,10.4588,1407
108,2707359,6.7167,105
109,3881824,7.91383,241
110,2757319,8.06138,267
111,2892652,6.28272,78
112,3722060,8.22534,299
113,2562932,6.57325,95
114,2842707,6.84019,115
115,3746489,5.08774,34
116,3576633,4.98823,32
117,2317686,6.53498,93
118,2697372,5.29091,39
119,3162529,5.68039,51
120,3332388,5.54152,47
121,3416773,4.86278,29
122,3612166,8.81343,450
123,3502259,7.98469,253
124,2343231,5.79371,55
125,3027204,6.47695,89
126,3332403,7.52902,185
127,3806459,5.94408,62
128,3941793,7.00172,128
129,2672857,8.18387,291
130,3466740,7.01736,130
131,2817291,7.99183,255
