COUNT,ID_REF,VALUE,
1,3881686,9.01027,516
2,2672712,9.5892,770
3,2842570,8.64894,401
4,3526544,6.7085,105
5,2902531,5.40725,42
6,2402942,7.08003,135
7,3382216,11.4033,2709
8,3771800,8.47951,357
9,2427469,5.14379,35
10,2392945,7.17901,145
11,2453006,4.61097,24
12,3552083,5.44398,44
13,3416651,7.94949,247
14,2562821,8.60582,390
15,3721851,5.78563,55
16,3442176,9.21916,596
17,2477438,6.38666,84
18,2926969,8.00542,257
19,3026969,6.25489,76
20,3796335,8.18846,292
21,2622772,5.41227,43
22,3636470,9.0048,514
23,2952497,7.22999,150
24,2367537,6.81658,113
25,3332276,4.75172,27
26,2427500,6.05111,66
27,2647315,4.5295,23
28,3136888,8.29257,314
29,3502149,4.09749,17
30,2902559,11.8768,3761
31,3831774,6.48705,90
32,3442205,7.6316,198
33,3026988,9.07595,540
34,2453036,4.81013,28
35,3466634,4.9537,31
36,3991650,6.85765,116
37,3966225,8.47655,356
38,2403080,5.57189,48
39,2867145,8.38313,334
40,3576545,7.1976,147
41,2842624,5.19544,37
42,2902574,7.82168,226
43,2392985,5.29169,39
44,3332298,3.47478,11
45,3806366,4.82907,28
46,3222404,4.30397,20
47,2452948,4.13801,18
48,3721886,7.0154,129
49,3661940,12.6323,6349
50,3662041,7.34115,162
51,3416702,4.37666,21
52,2817212,5.611,49
53,3077072,4.28105,19
54,3636522,10.2995,1260
55,2403099,6.03308,65
56,2672774,6.23616,75
57,2697308,5.17462,36
58,2403111,7.21693,149
59,2562867,9.59293,772
60,3332325,4.75376,27
61,3916290,4.29063,20
62,2902593,5.07983,34
63,2427538,4.58176,24
64,2453065,4.63956,25
65,2902609,3.43954,11
66,3332334,4.52439,23
67,4016308,9.97224,1004
68,2512930,5.85748,58
69,2782694,5.22971,38
70,3612113,3.55462,12
71,3831831,6.65879,101
72,3442249,10.2936,1255
73,2452977,4.69452,26
74,2343170,7.62361,197
75,3721926,9.09619,547
76,2757278,4.90907,30
77,2697331,5.21857,37
78,4016319,4.30378,20
79,3881786,5.1764,36
80,2367599,4.43815,22
81,3382296,6.36786,83
82,3416733,3.89848,15
83,3991698,9.30145,631
84,3162486,4.89574,30
85,3466687,4.814,28
86,2427566,6.63372,99
87,3416740,4.5004,23
88,2902633,5.30577,40
89,3722039,6.43906,87
90,2622859,6.16242,72
91,2817251,4.28291,19
92,3112543,7.00412,128
93,2672821,9.1741,578
94,3382319,6.40521,85
95,2977122,5.29715,39
96,3796428,5.13377,35
97,3662086,6.40844,85
98,3636562,4.2276,19
99,3002640,7.32293,160
100,3526655,4.67547,26
101,3077128,4.98488,32
102,3662093,11.1303,2242
103,2403158,7.50671,182
104,3246888,5.35743,41
105,3662106,7.30535,158
106,3721956,10.7011,1665
107,3442282,11.2465,2430
108,2707359,6.8686,117
109,3881824,8.94742,494
110,2757319,9.29797,629
111,2892652,6.58614,96
112,3722060,8.39619,337
113,2562932,6.22885,75
114,2842707,7.90641,240
115,3746489,4.59815,24
116,3576633,4.41929,21
117,2317686,7.9043,240
118,2697372,5.43511,43
119,3162529,5.8109,56
120,3332388,4.93278,31
121,3416773,4.43767,22
122,3612166,8.97339,503
123,3502259,8.61717,393
124,2343231,4.57222,24
125,3027204,4.72229,26
126,3332403,5.90978,60
127,3806459,6.75527,108
128,3941793,5.98196,63
129,2672857,8.54387,373
130,3466740,7.83048,228
131,2817291,7.57967,191
132,2427619,7.34489,163
133,3186966,7.60013,194
134,2622912,6.52842,92
135,3112584,4.19341,18
136,3137120,5.93954,61
137,3722084,4.51702,23
138,2757347,8.17373,289
139,3442322,4.96115,31
140,3272455,6.28252,78
141,3662139,6.59296,97
142,3721989,8.60398,389
143,3077168,4.90077,30
144,2562965,4.53665,23
