COUNT,ID_REF,VALUE,
1,3881686,8.66765,407
2,2672712,9.31297,636
3,2842570,8.97694,504
4,3526544,6.73133,106
5,2902531,4.91929,30
6,2402942,7.06155,134
7,3382216,11.0785,2163
8,3771800,8.16403,287
9,2427469,5.41219,43
10,2392945,7.37503,166
11,2453006,4.91251,30
12,3552083,5.26577,38
13,3416651,7.82153,226
14,2562821,9.52123,735
15,3721851,5.76789,54
16,3442176,9.18095,580
17,2477438,6.67003,102
18,2926969,8.78568,441
19,3026969,6.07051,67
20,3796335,8.03013,261
21,2622772,6.27451,77
22,3636470,8.87043,468
23,2952497,6.9152,121
24,2367537,7.37514,166
25,3332276,4.30372,20
26,2427500,5.68326,51
27,2647315,4.77198,27
28,3136888,8.01725,259
29,3502149,4.09835,17
30,2902559,11.9804,4041
31,3831774,6.54109,93
32,3442205,7.88543,236
33,3026988,9.25065,609
34,2453036,6.1309,70
35,3466634,4.41864,21
36,3991650,6.86218,116
37,3966225,8.50842,364
38,2403080,4.78822,28
39,2867145,8.93221,488
40,3576545,6.95874,124
41,2842624,5.25859,38
42,2902574,7.08978,136
43,2392985,5.21817,37
44,3332298,3.65431,13
45,3806366,4.67261,26
46,3222404,3.6354,12
47,2452948,3.61843,12
48,3721886,7.16349,143
49,3661940,12.5607,6042
50,3662041,6.75925,108
51,3416702,4.16343,18
52,2817212,4.11795,17
53,3077072,4.61547,25
54,3636522,10.4504,1399
55,2403099,4.89545,30
56,2672774,6.11365,69
57,2697308,4.30423,20
58,2403111,7.66619,203
59,2562867,9.9702,1003
60,3332325,4.00228,16
61,3916290,4.1151,17
62,2902593,5.02184,32
63,2427538,4.46595,22
64,2453065,5.03999,33
65,2902609,4.28051,19
66,3332334,4.30944,20
67,4016308,9.5187,734
68,2512930,6.02436,65
69,2782694,5.07498,34
70,3612113,3.6662,13
71,3831831,5.61613,49
72,3442249,10.1992,1176
73,2452977,4.77223,27
74,2343170,8.1384,282
75,3721926,9.22651,599
76,2757278,4.89815,30
77,2697331,5.00793,32
78,4016319,4.10908,17
79,3881786,5.35837,41
80,2367599,4.45236,22
81,3382296,6.63594,99
82,3416733,3.98508,16
83,3991698,9.63512,795
84,3162486,4.56615,24
85,3466687,4.70447,26
86,2427566,7.57453,191
87,3416740,4.48418,22
88,2902633,5.79731,56
89,3722039,5.9963,64
90,2622859,6.08809,68
91,2817251,4.56352,24
92,3112543,7.36338,165
93,2672821,9.09429,547
94,3382319,6.54207,93
95,2977122,5.77017,55
96,3796428,4.90084,30
97,3662086,5.74444,54
98,3636562,4.34434,20
99,3002640,7.38585,167
100,3526655,4.58487,24
101,3077128,4.99971,32
102,3662093,10.9658,2000
103,2403158,7.9036,239
104,3246888,5.23617,38
105,3662106,7.0912,136
106,3721956,10.7367,1706
107,3442282,10.9365,1960
108,2707359,7.00558,128
109,3881824,8.99498,510
110,2757319,9.3618,658
111,2892652,7.36485,165
112,3722060,7.82526,227
113,2562932,5.94016,61
114,2842707,8.13767,282
115,3746489,4.48055,22
116,3576633,4.15868,18
117,2317686,8.12011,278
118,2697372,5.25788,38
119,3162529,4.9461,31
120,3332388,4.88637,30
121,3416773,4.57223,24
122,3612166,8.54859,374
123,3502259,8.04253,264
124,2343231,4.48942,22
125,3027204,4.94636,31
126,3332403,7.11787,139
127,3806459,6.69098,103
128,3941793,6.02139,65
129,2672857,8.84212,459
130,3466740,7.03364,131
131,2817291,8.64613,401
132,2427619,7.10381,138
133,3186966,7.11106,138
134,2622912,6.9844,127
135,3112584,4.41646,21
136,3137120,5.84146,57
137,3722084,4.76838,27
138,2757347,8.37372,332
139,3442322,3.87327,15
140,3272455,6.13094,70
141,3662139,6.27261,77
142,3721989,7.94552,247
143,3077168,5.51695,46
144,2562965,4.61844,25
145,3332424,3.5284,12
146,3772056,3.61514,12
147,3662150,7.41342,170
148,3831917,7.84858,230
149,2403215,6.31734,80
150,2902707,11.3859,2676
151,2647458,8.96035,498
152,4016396,5.58301,48
153,2732844,4.87736,29
154,3881874,7.13571,141
155,3662158,4.64369,25
156,3442345,4.56738,24
157,2477598,6.22784,75
158,3686587,6.34243,81
159,2587520,8.25762,306
160,2867284,5.2963,39
161,3222534,6.98556,127
162,3662170,3.96533,16
163,3416830,3.75499,14
164,3722129,3.97781,16
165,2902725,8.16507,287
166,3332449,4.94822,31
167,3941848,8.05718,266
168,3416834,4.63726,25
169,3382410,7.89092,237
170,2782822,4.31406,20
171,3576704,5.98358,63
172,2927255,6.02545,65
173,2952679,10.0693,1074
174,3077214,3.8367,14
175,4016428,5.65277,50
176,3831945,5.22289,37
177,3991814,5.98003,63
178,2892734,3.63099,12
179,3772090,4.69295,26
180,3806525,8.13578,281
181,2902736,10.7653,1741
182,2343289,8.05717,266
183,2892738,7.20263,147
184,3882012,4.64652,25
185,3332465,3.9605,16
186,3662190,4.34137,20
187,3746574,9.87905,942
188,3662201,11.3752,2656
189,2622970,10.3018,1262
190,3416852,3.54667,12
191,3722152,9.21142,593
192,3416856,4.1944,18
193,2403261,9.81755,902
194,3686635,3.44839,11
195,2427688,6.1718,72
196,3526772,4.51884,23
197,2367743,9.49816,723
198,2757427,7.19919,147
199,3466826,8.35913,328
200,3077244,4.16151,18
201,3831975,5.0894,34
202,3442396,9.70528,835
203,2817386,8.69744,415
204,2343334,4.60924,24
205,2427720,9.03509,525
206,3942007,4.84519,29
207,3941907,6.23767,75
208,3722182,4.74208,27
209,3576749,5.26814,39
210,3332511,5.71417,52
211,3662236,7.16421,143
212,2403301,5.92635,61
213,2697490,6.82903,114
214,2672966,9.79838,890
215,2977265,11.5267,2950
216,3296981,7.38617,167
217,3746625,3.84263,14
218,3306984,8.20558,295
219,3442427,8.66328,405
220,4016485,4.40743,21
221,3416895,4.91735,30
222,3942021,4.56384,24
223,3722195,4.20765,18
224,2892800,4.7194,26
225,3077273,8.74639,429
226,3662247,4.63468,25
227,4041923,6.90492,120
228,3272566,6.65292,101
229,3416909,7.63854,199
230,3772158,5.14847,35
231,2902804,4.7367,27
232,3552344,4.94794,31
233,3112713,5.67002,51
234,3332530,4.61749,25
235,3882069,8.97703,504
236,2732942,8.49099,360
237,2673085,4.45616,22
238,3416921,5.31484,40
239,2623139,7.00834,129
240,3856554,5.70943,52
241,3526831,6.10524,69
242,2367793,7.51357,183
243,2587618,9.57283,762
244,3662265,7.84482,230
245,2842860,8.86052,465
246,3991889,11.693,3311
247,3502411,5.40005,42
248,3307120,6.84807,115
249,2403335,7.62743,198
250,3332548,6.36798,83
251,2867392,5.65699,50
252,2623154,7.42339,172
253,3916527,10.3469,1302
254,3796620,10.0044,1027
255,2952781,6.19015,73
256,3247172,4.57792,24
257,3772187,3.91719,15
258,3416943,6.31286,79
259,3941958,6.58719,96
260,2477731,4.95336,31
261,3077321,4.9706,31
262,3576812,6.39504,84
263,2453307,7.56096,189
264,3942062,7.37452,166
265,3382523,4.0848,17
266,3722248,4.78637,28
267,3442475,5.8228,57
268,2902844,5.20775,37
269,3746675,4.54285,23
270,3686728,8.22903,300
271,3502437,5.21342,37
272,2817464,4.7221,26
273,2673136,5.77572,55
274,3332576,5.35533,41
275,2623180,7.42081,171
276,2697564,8.82204,453
277,3856594,6.5562,94
278,2427791,5.15577,36
279,2867432,5.3056,40
280,2367843,6.47693,89
281,2343418,4.58855,24
282,2842911,4.65838,25
283,3992041,6.41167,85
284,3806654,3.47973,11
285,2867443,7.96487,250
286,3686750,4.92055,30
287,3417075,6.3768,83
288,3416977,5.82337,57
289,2757540,6.71087,105
290,3442514,5.00681,32
291,3002873,10.2301,1201
292,4016572,10.1376,1126
293,2952834,5.79706,56
294,3662333,5.19271,37
295,3916576,7.99203,255
296,3722286,4.53151,23
297,3332615,9.02226,520
298,2902884,6.55367,94
299,3502475,4.81136,28
300,2647647,8.31178,318
301,3416996,7.01379,129
302,3942124,4.67147,25
303,3332626,8.47361,355
304,3746734,4.40458,21
305,2453365,7.30592,158
306,2673181,7.76056,217
307,3856646,5.83278,57
308,2842951,7.62857,198
309,3806689,9.30372,632
310,2453370,8.67679,409
311,2367892,6.04703,66
312,3502497,5.60067,49
313,2783099,6.18995,73
314,3991992,6.13051,70
315,3806711,7.5734,190
316,2343473,8.7169,421
317,3272686,6.876,117
318,2623249,6.97795,126
319,3772279,6.10775,69
320,3576889,6.15125,71
321,3882190,4.82566,28
322,2587730,4.9516,31
323,3272706,4.34706,20
324,3722338,5.39966,42
325,2903034,4.61093,24
326,2902935,6.65934,101
327,2403446,5.48143,45
328,3942161,8.85441,463
329,3417146,5.22944,38
330,3332663,4.87777,29
331,3662387,8.61431,392
