COUNT,ID_REF,VALUE,
1,3881686,8.65373,403
2,2672712,9.1583,571
3,2842570,8.49969,362
4,3526544,7.00126,128
5,2902531,4.7848,28
6,2402942,6.78084,110
7,3382216,11.5405,2979
8,3771800,8.81069,449
9,2427469,5.32279,40
10,2392945,6.90184,120
11,2453006,4.5859,24
12,3552083,5.70777,52
13,3416651,7.9685,250
14,2562821,8.9775,504
15,3721851,5.94133,61
16,3442176,9.36712,660
17,2477438,6.05183,66
18,2926969,8.21748,298
19,3026969,6.66491,101
20,3796335,8.36781,330
21,2622772,5.25252,38
22,3636470,9.16926,576
23,2952497,7.18149,145
24,2367537,7.22382,149
25,3332276,4.0234,16
26,2427500,5.87449,59
27,2647315,4.31125,20
28,3136888,8.63893,399
29,3502149,3.78309,14
30,2902559,11.9491,3954
31,3831774,6.86026,116
32,3442205,7.84222,229
33,3026988,9.27659,620
34,2453036,5.06856,34
35,3466634,3.90278,15
36,3991650,7.31376,159
37,3966225,8.93519,490
38,2403080,5.08331,34
39,2867145,8.91685,483
40,3576545,7.11059,138
41,2842624,4.77668,27
42,2902574,7.99678,255
43,2392985,4.56924,24
44,3332298,3.44326,11
45,3806366,4.20364,18
46,3222404,3.68865,13
47,2452948,3.94766,15
48,3721886,7.29612,157
49,3661940,12.7343,6814
50,3662041,7.28937,156
51,3416702,3.79272,14
52,2817212,4.24446,19
53,3077072,4.27513,19
54,3636522,10.5941,1546
55,2403099,4.45841,22
56,2672774,6.33068,80
57,2697308,3.76557,14
58,2403111,7.71415,210
59,2562867,9.3585,656
60,3332325,3.48339,11
61,3916290,4.07339,17
62,2902593,4.87576,29
63,2427538,4.21667,19
64,2453065,4.65245,25
65,2902609,4.52198,23
66,3332334,3.98401,16
67,4016308,10.2286,1200
68,2512930,6.33444,81
69,2782694,4.72847,27
70,3612113,3.83177,14
71,3831831,6.03647,66
72,3442249,9.88984,949
73,2452977,4.31735,20
74,2343170,8.49265,360
75,3721926,9.14791,567
76,2757278,4.93391,31
77,2697331,4.99638,32
78,4016319,3.81119,14
79,3881786,4.96624,31
80,2367599,3.89254,15
81,3382296,6.89673,119
82,3416733,3.72592,13
83,3991698,10.2116,1186
84,3162486,4.04389,16
85,3466687,3.93455,15
86,2427566,6.79315,111
87,3416740,4.02426,16
88,2902633,5.20388,37
89,3722039,6.76275,109
90,2622859,5.54786,47
91,2817251,4.33132,20
92,3112543,7.51102,182
93,2672821,8.77107,437
94,3382319,6.81481,113
95,2977122,4.78824,28
96,3796428,5.02332,33
97,3662086,6.518,92
98,3636562,4.03639,16
99,3002640,6.83416,114
100,3526655,4.17597,18
101,3077128,4.27318,19
102,3662093,11.4968,2890
103,2403158,8.13582,281
104,3246888,5.63434,50
105,3662106,6.57819,96
106,3721956,10.6399,1596
107,3442282,11.2207,2387
108,2707359,7.30238,158
109,3881824,9.12499,558
110,2757319,9.31881,639
111,2892652,6.1523,71
112,3722060,8.36289,329
113,2562932,5.6093,49
114,2842707,7.85222,231
115,3746489,4.28472,19
116,3576633,3.85145,14
117,2317686,7.69501,207
118,2697372,4.8531,29
119,3162529,5.55476,47
120,3332388,4.1304,18
121,3416773,3.9993,16
122,3612166,9.30651,633
123,3502259,8.73056,425
124,2343231,4.25775,19
125,3027204,5.20037,37
126,3332403,6.14402,71
127,3806459,6.57539,95
128,3941793,6.05596,67
129,2672857,8.87991,471
130,3466740,8.20027,294
131,2817291,7.9716,251
132,2427619,6.95236,124
133,3186966,7.73832,214
134,2622912,6.77193,109
135,3112584,3.81448,14
136,3137120,5.568,47
137,3722084,4.60949,24
138,2757347,7.7553,216
139,3442322,4.85512,29
140,3272455,5.98327,63
141,3662139,5.74784,54
142,3721989,8.64989,402
143,3077168,5.24422,38
144,2562965,4.07437,17
145,3332424,3.68838,13
146,3772056,3.54557,12
147,3662150,7.87196,234
148,3831917,8.17436,289
149,2403215,6.39495,84
150,2902707,11.6043,3113
151,2647458,8.7948,444
152,4016396,6.65398,101
153,2732844,4.14762,18
154,3881874,7.20341,147
155,3662158,3.88094,15
156,3442345,4.28204,19
157,2477598,5.49588,45
158,3686587,6.72022,105
159,2587520,8.23342,301
160,2867284,4.87909,29
161,3222534,7.13479,141
162,3662170,3.6824,13
163,3416830,3.18637,9
164,3722129,4.70018,26
165,2902725,9.52225,735
166,3332449,4.39993,21
167,3941848,8.43355,346
168,3416834,3.79594,14
169,3382410,7.18764,146
170,2782822,4.25655,19
171,3576704,5.70925,52
172,2927255,5.35376,41
173,2952679,10.0549,1064
174,3077214,3.92038,15
175,4016428,8.00861,258
176,3831945,5.24508,38
177,3991814,6.36775,83
178,2892734,3.69356,13
179,3772090,5.49913,45
180,3806525,8.49717,361
181,2902736,10.8532,1850
182,2343289,7.76835,218
183,2892738,7.15324,142
184,3882012,4.54879,23
185,3332465,3.76097,14
186,3662190,3.88049,15
187,3746574,10.5582,1508
188,3662201,10.9886,2032
189,2622970,9.90778,961
190,3416852,3.42276,11
191,3722152,9.44754,698
192,3416856,3.55696,12
193,2403261,10.3561,1311
194,3686635,3.35058,10
195,2427688,6.0634,67
196,3526772,4.61066,24
197,2367743,9.91759,967
198,2757427,7.21084,148
199,3466826,9.50386,726
200,3077244,4.2462,19
201,3831975,5.92544,61
202,3442396,10.4293,1379
203,2817386,8.46376,353
204,2343334,4.6834,26
205,2427720,8.56425,379
206,3942007,4.27191,19
207,3941907,6.74395,107
208,3722182,3.98751,16
209,3576749,5.62477,49
210,3332511,5.17366,36
211,3662236,4.70511,26
212,2403301,6.26799,77
213,2697490,7.04657,132
214,2672966,9.56237,756
215,2977265,11.1041,2201
216,3296981,8.53888,372
217,3746625,3.77612,14
218,3306984,7.92268,243
219,3442427,8.95419,496
220,4016485,4.44047,22
221,3416895,5.08618,34
222,3942021,5.42825,43
223,3722195,4.54991,23
224,2892800,4.20156,18
225,3077273,8.37225,331
226,3662247,5.84219,57
227,4041923,7.02144,130
228,3272566,6.76004,108
229,3416909,8.17262,289
230,3772158,4.78977,28
231,2902804,4.48535,22
232,3552344,4.81525,28
233,3112713,5.56678,47
234,3332530,4.49569,23
235,3882069,9.76639,871
236,2732942,8.27044,309
237,2673085,4.29746,20
238,3416921,5.47572,44
239,2623139,7.74686,215
240,3856554,5.38011,42
241,3526831,6.56483,95
242,2367793,7.47515,178
243,2587618,9.2009,589
244,3662265,8.80268,447
245,2842860,8.50535,363
246,3991889,12.0875,4352
247,3502411,4.74332,27
248,3307120,7.00553,128
249,2403335,7.67573,204
250,3332548,6.17883,72
251,2867392,5.74434,54
252,2623154,6.69598,104
253,3916527,11.0576,2131
254,3796620,10.145,1132
255,2952781,5.67584,51
256,3247172,4.48154,22
257,3772187,3.39894,11
258,3416943,6.53391,93
259,3941958,7.33126,161
260,2477731,4.57431,24
261,3077321,4.82743,28
262,3576812,6.51089,91
263,2453307,7.05797,133
264,3942062,7.78315,220
265,3382523,4.48179,22
266,3722248,4.24674,19
267,3442475,6.11999,70
268,2902844,4.70994,26
269,3746675,4.44966,22
270,3686728,9.07067,538
271,3502437,5.49854,45
272,2817464,4.38274,21
273,2673136,5.36436,41
274,3332576,5.19256,37
275,2623180,7.33112,161
276,2697564,8.64514,400
277,3856594,6.42217,86
278,2427791,4.34415,20
279,2867432,4.28095,19
280,2367843,5.94613,62
281,2343418,4.12195,17
282,2842911,5.09624,34
283,3992041,6.15998,72
284,3806654,3.75624,14
285,2867443,7.75615,216
286,3686750,4.81011,28
287,3417075,6.83536,114
288,3416977,7.45796,176
289,2757540,6.8168,113
290,3442514,4.79503,28
291,3002873,9.90449,958
292,4016572,10.4929,1441
293,2952834,5.44673,44
294,3662333,5.15875,36
295,3916576,8.23606,302
296,3722286,5.19838,37
297,3332615,8.68135,411
298,2902884,6.04056,66
299,3502475,4.24307,19
300,2647647,7.30018,158
301,3416996,7.34417,162
302,3942124,4.50761,23
303,3332626,8.11588,277
304,3746734,3.98216,16
305,2453365,6.8596,116
306,2673181,7.58097,191
307,3856646,6.33886,81
308,2842951,7.50497,182
309,3806689,10.044,1056
310,2453370,8.37181,331
311,2367892,6.27008,77
312,3502497,5.72397,53
313,2783099,5.47413,44
314,3991992,5.68738,52
315,3806711,8.04962,265
316,2343473,8.9733,503
317,3272686,6.71128,105
318,2623249,7.57557,191
319,3772279,5.63718,50
320,3576889,6.85253,116
321,3882190,4.63118,25
322,2587730,4.71675,26
323,3272706,5.15299,36
324,3722338,5.7038,52
325,2903034,4.37421,21
326,2902935,6.23487,75
327,2403446,5.05878,33
