COUNT,ID_REF,VALUE,
1,3881686,8.66272,405
2,2672712,9.37184,663
3,2842570,8.79444,444
4,3526544,6.60771,98
5,2902531,5.35068,41
6,2402942,7.31388,159
7,3382216,10.8604,1859
8,3771800,8.94177,492
9,2427469,6.8145,113
10,2392945,7.45002,175
11,2453006,5.22079,37
12,3552083,5.0755,34
13,3416651,7.66337,203
14,2562821,9.22766,600
15,3721851,5.76852,55
16,3442176,9.268,617
17,2477438,6.90125,120
18,2926969,8.92747,487
19,3026969,6.02016,65
20,3796335,7.48983,180
21,2622772,6.16428,72
22,3636470,8.9719,502
23,2952497,7.10173,137
24,2367537,7.49978,181
25,3332276,4.19857,18
26,2427500,6.83899,114
27,2647315,4.64302,25
28,3136888,8.41387,341
29,3502149,3.95359,15
30,2902559,12.0167,4144
31,3831774,6.09123,68
32,3442205,7.34102,162
33,3026988,8.88992,474
34,2453036,5.70639,52
35,3466634,4.39535,21
36,3991650,6.46676,88
37,3966225,8.57281,381
38,2403080,5.44654,44
39,2867145,8.86232,465
40,3576545,6.77068,109
41,2842624,5.16832,36
42,2902574,7.30305,158
43,2392985,5.12291,35
44,3332298,3.76194,14
45,3806366,4.40967,21
46,3222404,3.86144,15
47,2452948,3.65861,13
48,3721886,6.62377,99
49,3661940,12.5367,5942
50,3662041,6.315,80
51,3416702,4.11603,17
52,2817212,4.28544,20
53,3077072,4.85502,29
54,3636522,10.3211,1279
55,2403099,4.83298,29
56,2672774,6.38257,83
57,2697308,4.16532,18
58,2403111,7.33255,161
59,2562867,9.68345,822
60,3332325,4.11981,17
61,3916290,4.39571,21
62,2902593,4.83215,28
63,2427538,4.81812,28
64,2453065,4.82372,28
65,2902609,3.96877,16
66,3332334,4.29838,20
67,4016308,10.2228,1195
68,2512930,6.60348,97
69,2782694,4.66225,25
70,3612113,3.54473,12
71,3831831,5.78539,55
72,3442249,9.96374,999
73,2452977,4.75817,27
74,2343170,8.46214,353
75,3721926,9.38628,669
76,2757278,4.26484,19
77,2697331,5.74548,54
78,4016319,3.89789,15
79,3881786,6.10184,69
80,2367599,4.67933,26
81,3382296,6.58828,96
82,3416733,4.2119,19
83,3991698,9.44109,695
84,3162486,4.59327,24
85,3466687,4.32974,20
86,2427566,6.96539,125
87,3416740,4.11768,17
88,2902633,5.35974,41
89,3722039,6.87238,117
90,2622859,5.69375,52
91,2817251,4.47176,22
92,3112543,7.19671,147
93,2672821,9.47022,709
94,3382319,6.62416,99
95,2977122,5.14942,35
96,3796428,4.99474,32
97,3662086,6.69376,104
98,3636562,4.48241,22
99,3002640,6.7072,104
100,3526655,4.51825,23
101,3077128,5.09886,34
102,3662093,11.369,2645
103,2403158,7.71966,211
104,3246888,5.11437,35
105,3662106,7.23991,151
106,3721956,10.6243,1578
107,3442282,11.168,2301
108,2707359,7.54715,187
109,3881824,8.71223,419
110,2757319,9.24351,606
111,2892652,6.47558,89
112,3722060,8.53881,372
113,2562932,6.0373,66
114,2842707,8.30896,317
115,3746489,4.35614,20
116,3576633,4.03185,16
117,2317686,7.7517,216
118,2697372,5.037,33
119,3162529,5.79097,55
120,3332388,4.43004,22
121,3416773,4.30264,20
122,3612166,8.46855,354
123,3502259,8.07035,269
124,2343231,4.4412,22
125,3027204,5.04585,33
126,3332403,5.93546,61
127,3806459,6.30999,79
128,3941793,6.38546,84
129,2672857,8.97777,504
130,3466740,7.66551,203
131,2817291,7.98532,253
132,2427619,6.53768,93
133,3186966,7.76591,218
134,2622912,7.31098,159
135,3112584,3.86205,15
136,3137120,6.00572,64
137,3722084,4.41018,21
138,2757347,8.39259,336
139,3442322,4.41801,21
140,3272455,5.68462,51
141,3662139,6.07722,68
142,3721989,8.31626,319
