COUNT,ID_REF,VALUE,
1,3881686,9.34837,652
2,2672712,9.39091,671
3,2842570,8.59706,387
4,3526544,7.35929,164
5,2902531,5.50563,45
6,2402942,7.28135,156
7,3382216,11.3423,2596
8,3771800,8.78508,441
9,2427469,5.47599,45
10,2392945,6.77427,109
11,2453006,4.87777,29
12,3552083,5.35432,41
13,3416651,7.26629,154
14,2562821,8.47646,356
15,3721851,5.59607,48
16,3442176,8.54533,374
17,2477438,6.59261,97
18,2926969,7.89666,238
19,3026969,5.64301,50
20,3796335,8.37872,333
21,2622772,5.33903,40
22,3636470,8.37236,331
23,2952497,7.3065,158
24,2367537,7.32535,160
25,3332276,5.47564,44
26,2427500,5.9371,61
27,2647315,5.25985,38
28,3136888,8.74683,430
29,3502149,4.16217,18
30,2902559,11.3373,2587
31,3831774,6.00231,64
32,3442205,8.22426,299
33,3026988,9.05156,531
34,2453036,5.37124,41
35,3466634,5.12933,35
36,3991650,6.80193,112
37,3966225,8.28372,312
38,2403080,5.04531,33
39,2867145,7.89983,239
40,3576545,6.86989,117
41,2842624,5.10693,34
42,2902574,7.36927,165
43,2392985,5.51241,46
44,3332298,3.43963,11
45,3806366,4.47959,22
46,3222404,3.80368,14
47,2452948,4.69274,26
48,3721886,6.65428,101
49,3661940,12.5118,5840
50,3662041,6.34844,81
51,3416702,4.4184,21
52,2817212,4.87679,29
53,3077072,4.69764,26
54,3636522,10.1445,1132
55,2403099,5.47213,44
56,2672774,5.82202,57
57,2697308,5.20746,37
58,2403111,7.41694,171
59,2562867,9.26523,615
60,3332325,5.32286,40
61,3916290,4.90554,30
62,2902593,5.18083,36
63,2427538,4.51151,23
64,2453065,4.98732,32
65,2902609,4.2631,19
66,3332334,4.60853,24
67,4016308,9.13656,563
68,2512930,6.36196,82
69,2782694,5.21547,37
70,3612113,4.42959,22
71,3831831,6.31579,80
72,3442249,10.4374,1387
73,2452977,5.09255,34
74,2343170,7.39275,168
75,3721926,9.25538,611
76,2757278,4.75411,27
77,2697331,5.3858,42
78,4016319,4.23825,19
79,3881786,5.12306,35
80,2367599,4.94905,31
81,3382296,6.23652,75
82,3416733,4.46986,22
83,3991698,8.82157,452
84,3162486,4.87161,29
85,3466687,4.86464,29
