COUNT,ID_REF,VALUE,
1,3881686,8.72817,424
2,2672712,9.11303,554
3,2842570,8.81114,449
4,3526544,6.6321,99
5,2902531,5.10505,34
6,2402942,6.81554,113
7,3382216,11.3414,2595
8,3771800,8.83773,458
9,2427469,5.49675,45
10,2392945,7.14727,142
11,2453006,4.80271,28
12,3552083,4.9501,31
13,3416651,7.18531,146
14,2562821,8.60143,388
15,3721851,5.7498,54
16,3442176,9.64852,803
17,2477438,7.36983,165
18,2926969,7.75193,216
19,3026969,7.39761,169
20,3796335,7.86381,233
21,2622772,6.32578,80
22,3636470,9.79157,886
23,2952497,7.24468,152
24,2367537,7.4031,169
25,3332276,5.06981,34
26,2427500,5.91475,60
27,2647315,4.96469,31
28,3136888,8.19375,293
29,3502149,4.22283,19
30,2902559,11.8117,3595
31,3831774,6.87421,117
32,3442205,7.76107,217
33,3026988,8.82506,454
34,2453036,5.41794,43
35,3466634,4.35113,20
36,3991650,7.0993,137
37,3966225,7.30413,158
38,2403080,5.22375,37
39,2867145,8.85534,463
40,3576545,7.30598,158
41,2842624,4.82668,28
42,2902574,6.48184,89
43,2392985,5.42864,43
44,3332298,3.6869,13
45,3806366,4.38971,21
46,3222404,3.57009,12
47,2452948,4.34895,20
48,3721886,7.27143,154
49,3661940,12.3802,5331
50,3662041,6.55862,94
51,3416702,4.8197,28
52,2817212,4.40757,21
53,3077072,4.48909,22
54,3636522,10.2857,1248
55,2403099,4.73539,27
56,2672774,6.17113,72
57,2697308,3.84908,14
58,2403111,7.9009,239
59,2562867,9.16405,574
60,3332325,4.883,30
61,3916290,4.64858,25
62,2902593,4.78121,27
63,2427538,3.87288,15
64,2453065,4.86504,29
65,2902609,3.83311,14
66,3332334,4.67395,26
67,4016308,9.38353,668
68,2512930,6.50012,91
69,2782694,4.82646,28
70,3612113,3.63961,12
71,3831831,6.14839,71
72,3442249,9.91796,967
73,2452977,4.14933,18
74,2343170,8.13913,282
75,3721926,9.76035,867
76,2757278,4.71497,26
77,2697331,5.54725,47
78,4016319,4.5318,23
79,3881786,5.34132,41
80,2367599,4.63634,25
81,3382296,6.21007,74
82,3416733,3.83374,14
83,3991698,9.96669,1001
84,3162486,4.65749,25
85,3466687,4.74105,27
86,2427566,6.90989,120
87,3416740,4.51959,23
88,2902633,5.41903,43
89,3722039,7.12165,139
