COUNT,ID_REF,VALUE,
537,2903285,7.00972,129
538,3187577,5.40591,42
539,2403707,5.62441,49
540,2927722,8.9026,479
541,2393711,6.94624,123
542,2707909,6.9206,121
543,3662650,9.00565,514
544,2318338,5.24625,38
545,3796992,4.40213,21
546,2953262,4.87689,29
547,3577277,7.07466,135
548,3332938,8.00697,257
549,2977690,8.39834,337
550,3272981,6.88296,118
551,3527332,3.57598,12
552,2673503,5.23558,38
553,2817837,7.55006,187
554,3442854,10.0145,1034
555,2867788,4.183,18
556,2648074,3.92862,15
557,3527340,3.87629,15
558,2673509,7.59085,193
559,3772581,6.83334,114
560,2588127,9.51326,731
561,3527342,4.76088,27
562,3992408,10.4745,1423
563,3417435,5.83403,57
564,2403740,8.43733,347
565,2393740,7.14328,141
566,3163200,5.92153,61
567,3527348,3.81483,14
568,2318364,4.6201,25
569,3297536,7.52636,184
570,3502829,7.05958,133
571,3662687,3.8191,14
572,3332964,6.37525,83
573,3223157,10.1333,1123
574,2623568,5.80893,56
575,2903343,9.62211,788
576,3966891,6.48906,90
577,2648098,3.90175,15
578,3662696,9.09521,547
579,2733483,5.00513,32
580,3942472,8.93286,489
581,3722656,5.54368,47
582,3687232,5.03422,33
583,3417457,11.1244,2232
584,3662710,5.36852,41
585,3053312,5.6395,50
586,3857105,10.2407,1210
587,2708066,5.04005,33
588,4016955,4.07772,17
589,4017056,3.60959,12
590,3882533,8.38434,334
591,2867836,6.59693,97
592,2343823,8.77409,438
593,3967018,4.68719,26
594,3527377,4.72922,27
595,2673547,5.78372,55
596,3333086,5.55031,47
597,3383046,5.20714,37
598,3662723,8.26265,307
599,3382948,5.93862,61
600,3916964,4.61172,24
601,2428313,6.89765,119
602,3747199,6.63915,100
603,3942502,4.39919,21
604,2318398,5.88561,59
605,3113280,5.71293,52
606,3966929,6.01662,65
607,3027808,7.67752,205
608,3722681,6.09925,69
609,3527390,4.05161,17
610,2623611,5.28249,39
611,2758043,7.7491,215
612,3917073,4.42151,21
613,2478269,10.1795,1160
614,2757944,4.93769,31
615,2563654,5.68261,51
616,3687260,9.31517,637
617,3417485,10.0968,1095
618,2318416,4.4551,22
619,2648141,8.86725,467
620,2783473,8.33035,322
621,3307580,4.24438,19
622,3417500,4.64575,25
623,2403793,7.67434,204
624,3077766,5.17016,36
625,3333116,8.31438,318
626,3722700,6.62457,99
627,3003384,3.79642,14
628,3577360,4.6474,25
629,3992467,3.73079,13
630,3382972,6.81516,113
631,2903401,8.58666,384
632,2783484,5.29089,39
633,2893392,4.5735,24
634,3832616,10.2165,1190
635,3662750,7.59499,193
636,3527418,6.81656,113
637,3187686,8.3544,327
638,3772661,11.2371,2414
639,3747236,6.91222,120
640,3687277,8.46087,352
641,2393816,6.46936,89
642,2867873,8.16756,288
643,3552847,10.6713,1631
644,3383081,6.50822,91
