COUNT,ID_REF,VALUE,
1,3881686,9.38122,667
2,2672712,9.65792,808
3,2842570,9.07876,541
4,3526544,6.79879,111
5,2902531,5.17413,36
6,2402942,6.9272,122
7,3382216,11.4788,2854
8,3771800,8.85273,462
9,2427469,6.06522,67
10,2392945,7.08973,136
11,2453006,4.59696,24
12,3552083,6.04205,66
13,3416651,7.40665,170
14,2562821,9.01535,517
15,3721851,5.84088,57
16,3442176,9.20085,588
17,2477438,6.66137,101
18,2926969,8.62019,393
19,3026969,6.15827,71
20,3796335,8.29791,315
21,2622772,5.239,38
22,3636470,8.75745,433
23,2952497,7.13264,140
24,2367537,7.22987,150
25,3332276,4.37477,21
26,2427500,5.81974,56
27,2647315,4.46399,22
28,3136888,8.93634,490
29,3502149,3.70098,13
30,2902559,11.8721,3749
31,3831774,6.29733,79
32,3442205,8.31001,317
33,3026988,9.62459,789
34,2453036,5.13714,35
35,3466634,4.21931,19
36,3991650,7.09535,137
37,3966225,8.77958,439
38,2403080,4.79493,28
39,2867145,8.71907,421
40,3576545,6.97316,126
41,2842624,4.88559,30
42,2902574,7.94687,247
43,2392985,5.70008,52
44,3332298,3.60814,12
45,3806366,4.29778,20
46,3222404,3.9409,15
47,2452948,3.75325,13
48,3721886,7.02465,130
49,3661940,12.6851,6586
50,3662041,6.69638,104
51,3416702,4.03933,16
52,2817212,4.4645,22
53,3077072,4.32678,20
54,3636522,10.2168,1190
55,2403099,4.29472,20
56,2672774,5.87372,59
57,2697308,3.84221,14
58,2403111,7.72692,212
59,2562867,9.57817,764
60,3332325,4.2967,20
61,3916290,4.05717,17
62,2902593,4.77901,27
63,2427538,4.39479,21
64,2453065,4.8981,30
65,2902609,3.60988,12
66,3332334,4.05019,17
67,4016308,9.79997,891
68,2512930,5.6192,49
69,2782694,4.72794,27
70,3612113,3.74904,13
71,3831831,6.07222,67
72,3442249,10.2294,1200
73,2452977,4.47047,22
74,2343170,7.72091,211
75,3721926,9.12879,560
76,2757278,4.26255,19
77,2697331,5.04575,33
78,4016319,3.8627,15
79,3881786,5.98228,63
80,2367599,4.49747,23
81,3382296,6.40262,85
82,3416733,3.88753,15
83,3991698,8.89167,475
84,3162486,4.26306,19
85,3466687,4.5382,23
86,2427566,6.76745,109
87,3416740,4.34563,20
88,2902633,5.50477,45
89,3722039,6.95508,124
90,2622859,5.78992,55
91,2817251,4.40375,21
92,3112543,7.41926,171
93,2672821,9.53943,744
94,3382319,6.812,112
95,2977122,4.58162,24
96,3796428,5.01054,32
97,3662086,6.38109,83
98,3636562,4.04163,16
99,3002640,7.73463,213
100,3526655,4.15452,18
101,3077128,4.58904,24
102,3662093,10.7773,1755
103,2403158,8.29526,314
104,3246888,5.42497,43
105,3662106,7.20146,147
106,3721956,10.4078,1359
107,3442282,11.0539,2126
108,2707359,6.90004,119
109,3881824,8.62489,395
110,2757319,9.05215,531
111,2892652,6.8403,115
112,3722060,7.89686,238
113,2562932,5.83611,57
114,2842707,7.89366,238
115,3746489,4.2138,19
116,3576633,4.15827,18
117,2317686,8.52728,369
118,2697372,5.14505,35
119,3162529,5.04685,33
120,3332388,4.35215,20
121,3416773,4.3569,20
122,3612166,8.61955,393
123,3502259,8.67671,409
124,2343231,4.46491,22
125,3027204,4.82112,28
126,3332403,6.55185,94
127,3806459,6.90731,120
128,3941793,5.88157,59
129,2672857,8.4498,350
130,3466740,7.80798,224
131,2817291,8.4464,349
132,2427619,7.45314,175
133,3186966,6.89367,119
134,2622912,6.6708,102
135,3112584,4.28411,19
136,3137120,5.40024,42
137,3722084,4.68848,26
138,2757347,8.2889,313
139,3442322,4.80139,28
140,3272455,5.95576,62
141,3662139,6.26494,77
142,3721989,8.46636,354
143,3077168,4.93715,31
144,2562965,4.25788,19
145,3332424,3.75334,13
146,3772056,3.86743,15
147,3662150,7.45753,176
148,3831917,8.00846,258
149,2403215,6.04837,66
150,2902707,11.8588,3714
151,2647458,7.76343,217
152,4016396,5.48749,45
153,2732844,4.24477,19
154,3881874,7.28752,156
155,3662158,4.63778,25
156,3442345,4.61147,24
157,2477598,5.2872,39
158,3686587,6.55804,94
159,2587520,8.20196,294
160,2867284,4.86506,29
161,3222534,7.3593,164
162,3662170,3.74311,13
163,3416830,3.48742,11
164,3722129,4.24006,19
165,2902725,8.93047,488
166,3332449,4.40753,21
167,3941848,8.50726,364
168,3416834,4.17304,18
169,3382410,7.84876,231
170,2782822,4.5121,23
171,3576704,5.92035,61
172,2927255,4.83132,28
173,2952679,9.59251,772
174,3077214,3.81206,14
175,4016428,5.2383,38
176,3831945,5.16333,36
177,3991814,6.37128,83
178,2892734,3.45087,11
179,3772090,4.71442,26
180,3806525,8.32618,321
181,2902736,9.95345,991
182,2343289,7.94818,247
183,2892738,7.17548,145
184,3882012,4.55762,24
185,3332465,3.62721,12
186,3662190,3.95783,16
187,3746574,10.6077,1560
188,3662201,10.6427,1599
189,2622970,10.1678,1150
190,3416852,3.72028,13
191,3722152,9.46392,706
192,3416856,3.98731,16
193,2403261,10.0482,1059
194,3686635,3.49429,11
195,2427688,6.4319,86
196,3526772,4.60579,24
197,2367743,9.0746,539
198,2757427,7.58538,192
199,3466826,8.99306,510
200,3077244,3.98485,16
201,3831975,4.91828,30
202,3442396,9.21039,592
203,2817386,8.61206,391
204,2343334,4.86089,29
205,2427720,8.07236,269
206,3942007,4.40938,21
207,3941907,6.821,113
208,3722182,4.37423,21
209,3576749,6.31643,80
210,3332511,4.96204,31
211,3662236,7.65687,202
212,2403301,5.89767,60
213,2697490,6.55075,94
214,2672966,9.59579,774
215,2977265,11.2892,2503
216,3296981,8.42024,343
217,3746625,3.76185,14
218,3306984,8.53751,372
219,3442427,9.21003,592
220,4016485,4.14717,18
221,3416895,5.14109,35
222,3942021,6.19758,73
223,3722195,4.33336,20
224,2892800,4.1768,18
225,3077273,8.31728,319
226,3662247,5.40252,42
227,4041923,6.43419,86
228,3272566,7.50633,182
229,3416909,6.91375,121
230,3772158,4.65582,25
231,2902804,4.42671,22
232,3552344,4.31197,20
233,3112713,5.55053,47
234,3332530,4.37596,21
235,3882069,9.30554,633
236,2732942,8.53415,371
237,2673085,4.27033,19
238,3416921,5.57251,48
239,2623139,7.11312,138
240,3856554,5.26424,38
241,3526831,6.96558,125
242,2367793,7.39067,168
243,2587618,9.19028,584
244,3662265,8.84323,459
245,2842860,8.3739,332
246,3991889,12.4825,5723
247,3502411,5.02909,33
248,3307120,6.56853,95
249,2403335,7.269,154
250,3332548,6.36107,82
251,2867392,5.52618,46
252,2623154,7.03439,131
253,3916527,10.8255,1815
254,3796620,10.0275,1044
255,2952781,4.82723,28
256,3247172,4.32453,20
257,3772187,3.61021,12
258,3416943,7.2566,153
259,3941958,7.10296,137
260,2477731,5.16937,36
261,3077321,4.85757,29
262,3576812,6.72271,106
263,2453307,8.1594,286
264,3942062,7.8153,225
265,3382523,3.7758,14
266,3722248,4.19475,18
267,3442475,6.12648,70
268,2902844,4.83789,29
269,3746675,4.23467,19
270,3686728,9.15217,569
271,3502437,5.44061,43
272,2817464,4.56396,24
273,2673136,5.70383,52
274,3332576,5.01781,32
275,2623180,7.58553,192
276,2697564,8.67115,408
277,3856594,6.40084,84
278,2427791,4.60954,24
279,2867432,4.62329,25
280,2367843,6.20708,74
281,2343418,4.27687,19
282,2842911,4.60761,24
283,3992041,5.95682,62
284,3806654,3.43851,11
285,2867443,7.04755,132
286,3686750,5.09925,34
287,3417075,6.8856,118
288,3416977,6.07296,67
289,2757540,7.17733,145
290,3442514,4.87922,29
291,3002873,10.1386,1127
292,4016572,9.72675,847
293,2952834,4.91414,30
294,3662333,5.22177,37
295,3916576,8.76842,436
296,3722286,4.97782,32
297,3332615,9.26449,615
298,2902884,6.58965,96
299,3502475,4.33634,20
300,2647647,7.65855,202
301,3416996,7.1968,147
302,3942124,4.78788,28
303,3332626,8.68461,411
304,3746734,3.60888,12
305,2453365,7.96317,250
306,2673181,8.23763,302
307,3856646,5.6278,49
308,2842951,7.87522,235
309,3806689,9.59226,772
310,2453370,9.02422,521
311,2367892,5.73324,53
312,3502497,6.19857,73
313,2783099,5.13056,35
314,3991992,5.78732,55
315,3806711,7.51981,184
316,2343473,7.78086,220
317,3272686,6.65559,101
318,2623249,7.01627,129
319,3772279,5.45736,44
320,3576889,7.00178,128
321,3882190,4.90033,30
322,2587730,5.09186,34
323,3272706,4.4417,22
324,3722338,5.30906,40
325,2903034,4.43669,22
326,2902935,6.78947,111
327,2403446,4.80337,28
328,3942161,7.15882,143
329,3417146,4.99455,32
330,3332663,4.61332,24
331,3662387,8.97658,504
332,3882214,3.83161,14
333,4016639,6.12972,70
334,3832256,7.60352,194
335,2697652,5.03899,33
336,2952893,4.69373,26
337,2587747,5.84365,57
338,3442579,6.09339,68
339,3722355,7.08795,136
340,2343511,5.58389,48
341,2843091,6.86295,116
342,2757621,6.5514,94
343,3417161,9.9846,1013
344,3636879,4.88732,30
345,3942179,8.3613,329
346,2733202,3.55694,12
347,2902958,6.45871,88
348,2403470,6.7119,105
349,2318086,7.64305,200
350,2817576,4.81037,28
351,3662417,5.22457,37
352,3272736,5.37995,42
353,3576937,5.99207,64
354,2427898,4.8943,30
355,3832280,3.7872,14
356,3992148,6.25542,76
357,3882241,5.03749,33
358,2952927,4.37681,21
359,3027503,6.19931,73
