COUNT,ID_REF,VALUE,
1,3881686,9.33135,644
2,2672712,9.4605,705
3,2842570,9.00508,514
4,3526544,7.1122,138
5,2902531,4.58348,24
6,2402942,7.33227,161
7,3382216,11.2323,2406
8,3771800,8.64023,399
9,2427469,5.88448,59
10,2392945,7.1783,145
11,2453006,4.95147,31
12,3552083,5.29992,39
13,3416651,7.48567,179
14,2562821,9.02502,521
15,3721851,5.981,63
16,3442176,9.10038,549
17,2477438,5.59889,48
18,2926969,9.27497,620
19,3026969,6.43698,87
20,3796335,8.37518,332
21,2622772,5.24247,38
22,3636470,9.27014,617
23,2952497,7.0743,135
24,2367537,7.23251,150
25,3332276,3.72781,13
26,2427500,5.77852,55
27,2647315,4.24377,19
28,3136888,8.94338,492
29,3502149,3.6898,13
30,2902559,11.7359,3411
31,3831774,6.15024,71
32,3442205,8.30443,316
33,3026988,9.32315,641
34,2453036,4.76122,27
35,3466634,3.85992,15
36,3991650,7.03007,131
37,3966225,8.5585,377
38,2403080,4.47968,22
39,2867145,8.67696,409
40,3576545,6.89468,119
41,2842624,4.75097,27
42,2902574,7.85271,231
43,2392985,5.78487,55
44,3332298,3.64196,12
45,3806366,4.37821,21
46,3222404,3.97605,16
47,2452948,3.80185,14
48,3721886,7.04758,132
49,3661940,12.7268,6779
50,3662041,6.58025,96
51,3416702,3.74911,13
52,2817212,4.24279,19
53,3077072,4.16658,18
54,3636522,10.1591,1143
55,2403099,4.99489,32
56,2672774,5.66304,51
57,2697308,3.63533,12
58,2403111,7.95304,248
59,2562867,9.56725,759
60,3332325,3.73942,13
61,3916290,4.28131,19
62,2902593,4.63668,25
63,2427538,4.61856,25
64,2453065,4.36813,21
65,2902609,3.9816,16
66,3332334,4.07276,17
67,4016308,9.40785,679
68,2512930,6.34107,81
69,2782694,5.22987,38
70,3612113,3.5912,12
71,3831831,6.13386,70
72,3442249,10.1318,1122
73,2452977,4.21059,19
74,2343170,7.634,199
75,3721926,9.57299,762
76,2757278,4.51127,23
77,2697331,5.20982,37
78,4016319,3.65509,13
79,3881786,5.5637,47
80,2367599,3.72211,13
81,3382296,6.34188,81
82,3416733,3.6627,13
83,3991698,9.32818,643
84,3162486,4.09999,17
85,3466687,4.00436,16
86,2427566,7.35776,164
87,3416740,4.00956,16
88,2902633,5.24113,38
89,3722039,6.61696,98
90,2622859,5.99378,64
91,2817251,4.33137,20
92,3112543,7.25217,152
93,2672821,9.34557,651
94,3382319,7.12749,140
95,2977122,4.65217,25
96,3796428,5.21078,37
97,3662086,6.31916,80
98,3636562,3.95486,16
99,3002640,7.8346,228
100,3526655,4.40757,21
101,3077128,4.18883,18
102,3662093,10.8926,1901
103,2403158,8.50622,364
104,3246888,5.8204,57
105,3662106,6.50112,91
106,3721956,10.673,1633
107,3442282,11.1578,2285
108,2707359,6.66468,101
109,3881824,8.80865,448
110,2757319,8.54265,373
111,2892652,7.10609,138
112,3722060,7.85296,231
113,2562932,5.61141,49
114,2842707,8.05138,265
115,3746489,4.11984,17
116,3576633,3.98455,16
117,2317686,8.23125,301
118,2697372,5.04832,33
119,3162529,5.44349,44
120,3332388,4.1025,17
121,3416773,3.87495,15
122,3612166,8.63454,397
123,3502259,8.74421,429
124,2343231,4.32054,20
125,3027204,5.00832,32
126,3332403,6.13556,70
127,3806459,7.15232,142
128,3941793,5.90868,60
129,2672857,8.51509,366
130,3466740,8.03185,262
131,2817291,8.28866,313
132,2427619,6.32726,80
133,3186966,7.31195,159
134,2622912,7.07192,135
135,3112584,3.87611,15
136,3137120,5.73181,53
137,3722084,4.56168,24
138,2757347,8.38244,334
139,3442322,4.80264,28
140,3272455,5.79306,55
141,3662139,5.56165,47
142,3721989,9.1061,551
143,3077168,4.81706,28
144,2562965,3.66843,13
145,3332424,3.47464,11
146,3772056,3.3798,10
147,3662150,7.17006,144
148,3831917,7.75228,216
149,2403215,5.98247,63
150,2902707,11.7173,3367
151,2647458,9.15577,570
152,4016396,5.15961,36
153,2732844,4.64975,25
154,3881874,6.87488,117
155,3662158,4.53317,23
156,3442345,4.49281,23
157,2477598,5.06129,33
158,3686587,6.45393,88
159,2587520,8.69478,414
160,2867284,4.82738,28
161,3222534,7.4478,175
162,3662170,3.99535,16
163,3416830,3.42377,11
164,3722129,4.02875,16
165,2902725,9.60328,778
166,3332449,4.41009,21
167,3941848,8.52923,369
168,3416834,4.03569,16
169,3382410,7.63483,199
170,2782822,3.95927,16
171,3576704,5.84365,57
172,2927255,4.49877,23
173,2952679,9.63458,795
174,3077214,4.08061,17
175,4016428,6.58947,96
176,3831945,5.74282,54
177,3991814,5.79728,56
178,2892734,3.59816,12
179,3772090,5.36471,41
180,3806525,8.23383,301
181,2902736,9.88884,948
182,2343289,8.37939,333
183,2892738,7.66,202
184,3882012,4.70762,26
185,3332465,3.70639,13
186,3662190,3.92678,15
187,3746574,10.9197,1937
188,3662201,11.052,2123
189,2622970,10.1243,1116
190,3416852,3.39197,10
191,3722152,9.55041,750
192,3416856,3.9292,15
193,2403261,10.3229,1281
194,3686635,3.46847,11
195,2427688,6.61362,98
196,3526772,4.67218,25
197,2367743,9.60965,781
198,2757427,7.63999,199
199,3466826,8.90824,480
200,3077244,4.07646,17
201,3831975,5.30919,40
202,3442396,9.32594,642
203,2817386,8.34386,325
204,2343334,4.81353,28
205,2427720,8.04559,264
206,3942007,4.35279,20
207,3941907,6.60057,97
208,3722182,4.03612,16
209,3576749,6.84481,115
210,3332511,4.78022,27
211,3662236,5.46454,44
212,2403301,5.93071,61
213,2697490,6.50201,91
214,2672966,9.53324,741
215,2977265,11.3183,2554
216,3296981,8.72891,424
217,3746625,3.5027,11
218,3306984,8.96841,501
219,3442427,9.11247,554
220,4016485,4.5449,23
221,3416895,4.83062,28
222,3942021,5.48704,45
223,3722195,4.4476,22
224,2892800,4.28994,20
225,3077273,8.97701,504
226,3662247,4.70546,26
227,4041923,6.37706,83
228,3272566,7.46709,177
229,3416909,7.07064,134
230,3772158,4.92593,30
231,2902804,4.44232,22
232,3552344,4.98283,32
233,3112713,5.19245,37
234,3332530,4.57491,24
235,3882069,9.12202,557
236,2732942,9.00374,513
237,2673085,4.10439,17
238,3416921,5.21115,37
239,2623139,7.8722,234
240,3856554,5.34119,41
241,3526831,7.34146,162
242,2367793,7.7562,216
243,2587618,9.0793,541
244,3662265,8.54778,374
245,2842860,8.35015,326
246,3991889,12.2789,4970
247,3502411,4.58811,24
248,3307120,6.76017,108
249,2403335,6.85621,116
250,3332548,6.06029,67
251,2867392,5.48545,45
252,2623154,6.84508,115
253,3916527,11.1092,2209
254,3796620,9.89905,955
255,2952781,5.35547,41
256,3247172,4.40145,21
257,3772187,3.4503,11
258,3416943,7.86139,233
259,3941958,7.19403,146
260,2477731,4.35304,20
261,3077321,4.79105,28
262,3576812,7.13252,140
263,2453307,8.24559,304
264,3942062,7.57013,190
265,3382523,3.97982,16
266,3722248,3.73519,13
267,3442475,6.00097,64
268,2902844,4.64239,25
269,3746675,4.12837,17
270,3686728,9.17564,578
271,3502437,4.81831,28
272,2817464,4.52806,23
273,2673136,5.09353,34
274,3332576,5.07481,34
275,2623180,7.61307,196
276,2697564,8.49229,360
277,3856594,6.1789,72
278,2427791,4.53467,23
279,2867432,4.19084,18
280,2367843,6.07213,67
281,2343418,4.1747,18
282,2842911,5.07762,34
283,3992041,6.59026,96
284,3806654,3.50488,11
285,2867443,7.56221,189
286,3686750,5.09394,34
287,3417075,7.06309,134
288,3416977,6.34847,81
289,2757540,7.09084,136
290,3442514,4.73273,27
291,3002873,10.0529,1062
292,4016572,9.83216,912
293,2952834,5.29926,39
294,3662333,5.10533,34
295,3916576,8.49971,362
296,3722286,4.98217,32
297,3332615,9.46379,706
298,2902884,6.54392,93
299,3502475,3.99368,16
300,2647647,8.10268,275
301,3416996,7.38938,168
302,3942124,4.76805,27
303,3332626,8.67537,409
304,3746734,4.31486,20
305,2453365,8.244,303
306,2673181,8.65948,404
307,3856646,5.57533,48
308,2842951,8.07163,269
309,3806689,9.65392,806
