,ID_REF,VALUE,COUNT
384,3916686,3.4878,11
385,3882265,4.15576,18
386,3332729,4.09813,17
387,3003107,4.99638,32
388,3442641,3.8111,14
389,2893109,7.07536,135
390,2952959,4.96092,31
391,3722417,8.84193,459
392,2697721,3.47558,11
393,3027538,6.89919,119
394,3746845,5.81334,56
395,3577078,9.86259,931
396,2783207,4.54167,23
397,3077502,6.89956,119
398,2843163,7.43899,174
399,2478017,9.20456,590
400,2977510,8.21038,296
401,3382698,5.48154,45
402,2673312,5.97387,63
403,2393538,5.76394,54
404,4016726,4.47432,22
405,2893130,8.87362,469
406,2318157,4.67973,26
407,3272795,6.36529,82
408,3882304,3.29894,10
409,3357279,9.13752,563
410,3636956,7.4676,177
411,3942259,3.4441,11
412,2477933,7.69841,208
413,2587841,7.81333,225
414,3502632,7.61222,196
415,2623367,4.16045,18
416,2647792,11.7321,3402
417,3417249,3.78253,14
418,2318170,4.62128,25
419,3003143,7.81476,225
420,2428079,4.51405,23
421,3357303,6.94975,124
422,2427981,4.7332,27
423,2538000,7.95271,248
424,2403557,5.79142,55
425,3746881,9.42541,688
426,2757720,6.73657,107
427,2513471,5.30851,40
428,3003153,10.2122,1186
429,2733287,6.74506,107
430,2707764,10.2319,1203
431,4042278,3.52285,11
432,2843209,7.7453,215
433,3272834,7.202,147
434,2673345,4.98676,32
435,3636985,4.65168,25
436,2623388,6.73051,106
437,3442706,3.68583,13
438,3832383,9.30221,631
439,2927604,5.22428,37
440,3882343,3.50272,11
441,3772437,3.74598,13
442,2428119,4.76346,27
443,2403585,7.88647,237
444,2318212,4.42672,22
445,2623413,6.05252,66
446,2953139,6.01574,65
447,2817708,3.8602,15
448,2697792,9.38171,667
449,2757751,6.97639,126
450,3577160,7.82011,226
451,2477980,6.81779,113
452,3137530,7.97258,251
453,3662545,8.70825,418
454,3357346,4.08864,17
455,2903189,4.0127,16
456,3077573,4.4707,22
457,2623426,9.33786,647
458,3417309,12.3444,5200
459,3003193,8.76389,435
460,2368180,3.68198,13
461,3882369,3.57548,12
462,4016806,3.54205,12
463,2563481,8.76068,434
464,2817731,8.5129,365
465,2318242,4.91418,30
466,2623441,7.28988,156
467,2707824,6.60805,98
468,3332838,7.21442,149
469,3806905,9.89176,950
470,3502710,10.944,1970
471,3442752,3.71633,13
472,3832435,5.01324,32
473,2368198,7.7811,220
474,3992304,3.51856,11
475,3806913,9.8828,944
476,2783316,7.84772,230
477,3882387,3.51435,11
478,3113133,4.55164,23
479,3797015,9.35761,656
480,2733360,4.60166,24
481,2867693,9.04984,530
482,3942350,4.25432,19
483,3003228,10.6474,1604
484,3722535,6.66267,101
485,2318257,5.14824,35
486,2697839,3.83676,14
487,2513554,9.79095,886
488,2587937,4.25916,19
489,2977621,9.32073,639
490,3417345,4.95387,31
491,2757796,4.34641,20
492,3882413,3.66793,13
493,2843283,7.9204,242
494,3797032,6.9904,127
495,3442774,3.61466,12
496,3832457,4.39869,21
497,2393654,6.59841,97
498,3552684,7.69806,208
499,3382830,3.68223,13
500,3722554,8.71877,421
501,2647898,7.06083,134
502,3467315,6.09771,68
503,3417356,5.27938,39
504,3357397,8.23565,301
505,3442785,3.66223,13
506,2697863,9.09147,546
507,3662612,9.65174,804
508,2733392,3.76775,14
509,2903258,3.92537,15
510,2563536,3.57618,12
511,2587961,10.737,1707
512,3856908,4.13412,18
513,3772525,7.46159,176
514,3942384,5.73858,53
515,3332886,8.59749,387
516,3417371,9.57507,763
517,2588066,11.8326,3647
518,2707876,4.00541,16
519,3163136,11.2626,2457
520,4042392,6.59604,97
521,3442812,3.91125,15
522,3053229,8.88479,473
523,3113180,9.37527,664
524,3577246,7.19861,147
525,3992354,9.65184,804
526,2817793,5.48238,45
527,3382861,10.5943,1546
528,3942411,4.39086,21
529,2623515,8.62219,394
530,3332913,7.78998,221
531,3552729,8.78114,440
532,2648041,3.66294,13
533,3577256,7.62053,197
534,2697902,5.16054,36
535,3113202,4.40449,21
536,3467351,6.92754,122
537,2903285,5.1773,36
538,3187577,6.43418,86
539,2403707,5.13262,35
540,2927722,9.67689,819
541,2393711,8.81094,449
542,2707909,3.9935,16
543,3662650,10.1794,1160
544,2318338,4.51224,23
545,3796992,6.07526,67
546,2953262,3.52888,12
547,3577277,8.20225,295
548,3332938,8.11629,277
549,2977690,9.18353,581
550,3272981,4.19612,18
551,3527332,3.18174,9
552,2673503,4.96496,31
553,2817837,8.62689,395
554,3442854,10.435,1384
555,2867788,3.68361,13
556,2648074,3.8364,14
557,3527340,3.89334,15
558,2673509,9.31542,637
559,3772581,7.29452,157
560,2588127,9.10828,552
561,3527342,3.88404,15
562,3992408,10.4697,1418
563,3417435,5.8939,59
564,2403740,9.8713,937
565,2393740,6.49356,90
566,3163200,6.1562,71
567,3527348,3.48453,11
568,2318364,5.01941,32
569,3297536,6.15495,71
570,3502829,5.25855,38
571,3662687,4.15109,18
572,3332964,5.47761,45
573,3223157,6.15628,71
574,2623568,4.38377,21
575,2903343,9.74314,857
576,3966891,4.83773,29
577,2648098,3.59094,12
578,3662696,5.64352,50
579,2733483,4.89875,30
580,3942472,6.73228,106
581,3722656,4.76849,27
582,3687232,4.07782,17
583,3417457,11.6071,3120
584,3662710,5.18252,36
585,3053312,5.01339,32
586,3857105,9.88751,947
587,2708066,4.36319,21
588,4016955,3.56781,12
589,4017056,3.49722,11
590,3882533,7.65235,201
591,2867836,4.4081,21
592,2343823,12.0461,4229
593,3967018,3.68439,13
594,3527377,3.85307,14
595,2673547,5.9459,62
596,3333086,5.47025,44
597,3383046,4.36516,21
598,3662723,8.52296,368
599,3382948,7.72417,211
600,3916964,4.09043,17
601,2428313,7.57157,190
602,3747199,11.1074,2206
603,3942502,4.12568,17
604,2318398,6.49369,90
605,3113280,4.26884,19
606,3966929,7.03662,131
607,3027808,9.16683,575
608,3722681,6.13425,70
609,3527390,3.54277,12
610,2623611,4.86759,29
611,2758043,8.07494,270
612,3917073,3.71235,13
613,2478269,9.66003,809
614,2757944,5.64767,50
615,2563654,8.1445,283
616,3687260,8.93096,488
617,3417485,10.1157,1110
618,2318416,3.51214,11
619,2648141,9.09336,546
620,2783473,8.06606,268
621,3307580,3.7521,13
622,3417500,4.76032,27
623,2403793,7.05182,133
624,3077766,4.01767,16
625,3333116,6.73732,107
626,3722700,5.91311,60
627,3003384,3.79069,14
628,3577360,4.55561,24
629,3992467,3.45182,11
630,3382972,8.56911,380
631,2903401,10.8801,1885
632,2783484,6.74868,108
633,2893392,3.88534,15
634,3832616,10.1236,1116
635,3662750,8.77498,438
636,3527418,8.25798,306
637,3187686,6.02129,65
638,3772661,9.75495,864
639,3747236,6.20398,74
640,3687277,7.45482,175
641,2393816,8.89624,476
642,2867873,8.10453,275
643,3552847,10.539,1488
644,3383081,7.91512,241
645,3942531,5.70572,52
646,3442941,3.76855,14
647,2783493,3.63346,12
648,2758076,8.5218,368
649,2818035,4.15185,18
650,2673594,7.50638,182
651,3417531,7.85271,231
652,2817941,4.73106,27
653,3687308,6.96152,125
654,3662774,5.0554,33
655,2318455,10.2993,1260
656,3832643,10.1854,1164
657,3053380,8.75305,431
658,3992512,3.83132,14
659,3857171,9.44613,698
660,3297632,3.98089,16
661,3722739,8.84725,461
662,2453793,4.52699,23
663,2903435,4.82301,28
664,2623662,5.20887,37
665,3992521,8.4904,360
666,2513758,3.61729,12
667,3882614,4.95994,31
668,2843485,4.47262,22
669,3113352,4.05994,17
670,3637367,6.71111,105
671,3333169,5.21703,37
672,3383130,5.6588,51
673,2927873,5.08113,34
674,2953408,4.73517,27
675,3417557,4.72076,26
676,3662808,10.5063,1454
677,3772719,7.52476,184
678,3442986,3.74297,13
679,3383138,11.328,2571
680,3917155,8.97798,504
681,3747288,6.98196,126
682,3857208,7.2307,150
683,3687342,6.12517,70
684,2428405,9.44823,699
685,3247712,8.61135,391
686,2818079,7.7646,217
687,3722770,7.13783,141
688,2673648,6.617,98
689,3992546,4.20707,18
690,3028001,3.50448,11
691,3417574,6.8513,115
692,3297666,3.74123,13
693,3553017,5.31038,40
694,2868044,6.46331,88
695,3577443,3.78577,14
696,2903470,9.35015,653
697,3807261,6.06718,67
698,3417583,9.49758,723
699,2953435,8.1835,291
700,3028011,3.81168,14
701,3273251,7.48806,180
702,3527493,12.3642,5272
703,3882652,4.86449,29
704,2428425,4.27086,19
705,3027915,8.83584,457
706,3307680,8.6903,413
707,3687363,6.70347,104
708,3383164,10.5853,1536
709,3747324,7.99263,255
710,2708203,5.67314,51
711,2903488,6.8727,117
712,3527514,8.39021,336
713,3722806,5.25629,38
714,3053451,4.80135,28
715,3333226,7.58476,192
716,3662851,4.08697,17
717,3992575,3.63041,12
718,3917204,4.30464,20
719,2903507,6.97433,126
720,2673684,8.48594,359
721,2453871,6.36181,82
722,3942634,3.56661,12
723,3722820,7.98917,254
724,2783596,6.25034,76
725,4017212,6.34245,81
726,3797295,3.95192,15
727,2368492,3.52116,11
728,3247757,9.12738,559
729,3882681,6.88174,118
730,2563785,4.10015,17
731,2588319,10.2732,1237
732,2843560,4.97549,31
733,3027943,4.19613,18
734,3772775,7.90781,240
735,2708229,7.41027,170
736,2453881,4.03209,16
737,3687405,8.10053,274
738,3333247,11.4984,2893
739,3942648,12.6386,6377
740,3662876,4.09628,17
741,3503119,9.97802,1009
742,2953481,3.99247,16
743,3027956,3.88954,15
744,3027961,4.17274,18
745,2843579,8.50906,364
746,3577513,10.003,1026
747,2953501,4.3401,20
748,2927967,9.14712,567
749,2978026,10.4226,1373
750,3137875,7.34819,163
751,3187834,6.91308,121
752,2428478,5.83546,57
753,3247784,9.83978,916
754,2648305,6.4716,89
755,2673730,9.09275,546
756,3383227,8.63191,397
757,3832760,7.33691,162
758,3882720,9.85226,924
759,4017245,5.83014,57
760,3113456,7.38894,168
761,3443183,3.57465,12
762,3687435,4.49737,23
763,3553103,4.96729,31
764,2868131,6.45072,87
765,2428501,10.5369,1486
766,3137901,4.16716,18
767,3942681,5.88197,59
768,2893562,6.50452,91
769,3832777,5.55688,47
770,3443206,3.76027,14
771,3357723,6.24857,76
772,3722872,8.78831,442
773,2977949,6.11589,69
774,2978050,8.69534,415
775,3662924,7.79059,221
776,2843619,11.9878,4062
777,2927993,7.11349,138
778,3247818,7.24566,152
779,3687452,6.68865,103
780,3917268,3.63244,12
781,3577545,7.47725,178
782,3467637,8.43738,347
783,3503164,8.89142,475
784,2903574,5.16691,36
785,3663033,4.89192,30
786,3333309,4.54952,23
787,2953536,4.95049,31
788,2708287,6.96025,125
789,3807370,11.0066,2057
790,3832805,3.86895,15
791,3527597,4.66131,25
792,4017281,8.06282,267
793,3443226,3.62706,12
794,2623821,4.40525,21
795,2818212,6.39551,84
796,3417703,4.71973,26
797,2673773,6.31091,79
798,2903588,8.89673,477
799,3723005,10.5021,1450
800,3553141,7.23423,151
801,3687475,4.026,16
802,3307795,6.74412,107
803,2513925,8.51232,365
804,3917305,10.2601,1226
805,3663055,8.42475,344
806,3223425,8.24431,303
807,2318637,8.61662,393
808,3722917,8.99889,512
809,2404122,4.24774,19
810,3577577,3.75786,14
811,2368590,4.17092,18
812,3832830,7.53863,186
813,2953570,3.77216,14
814,3687494,9.51933,734
815,2783715,9.20942,592
816,3188014,3.53602,12
817,3527641,3.58636,12
818,3663074,7.16891,144
819,2648378,8.6257,395
820,2318656,7.08405,136
821,3577595,3.95243,15
822,3503224,7.89891,239
823,2623859,8.57323,381
824,2733767,8.37908,333
825,3333358,8.3457,325
826,2538480,7.85113,231
827,3357785,8.83799,458
828,3577612,3.64875,13
829,3383322,10.516,1464
830,3527655,3.31833,10
831,2758298,10.24,1209
832,3942766,5.70639,52
833,2673830,7.5123,183
834,3527662,3.54568,12
835,2404158,6.79299,111
836,3882823,4.81337,28
837,3832865,5.50804,46
838,3307851,4.76448,27
839,3467720,3.97936,16
840,3188050,6.34691,81
841,3417767,3.56784,12
842,3723071,5.40951,43
843,3443296,9.56053,755
844,3992747,8.88122,472
845,3527684,3.94392,15
846,2454140,5.38209,42
847,2903673,7.06819,134
848,3942805,7.2234,149
849,3832887,3.25523,10
850,3333410,3.74576,13
851,3553228,8.36945,331
852,3882854,8.81045,449
853,3747522,4.47251,22
854,3417788,3.88972,15
855,3357840,3.48065,11
856,3832906,3.94717,15
857,4017381,7.44012,174
858,3333417,3.39909,11
859,3807474,10.166,1149
860,2623922,5.301,39
861,2673873,10.0963,1095
862,2708407,9.13021,560
863,2404209,10.2492,1217
864,2868265,11.1329,2246
865,3333425,3.45096,11
866,3417809,5.75111,54
867,2903703,7.41906,171
868,2514122,10.9553,1986
869,3832918,8.89543,476
870,2783788,7.33746,162
871,3527722,3.80777,14
872,3807487,7.82208,226
873,2318736,10.3454,1301
874,3333433,3.85094,14
875,3723120,4.26596,19
876,3942838,6.71378,105
877,3443348,8.54079,372
878,2673902,10.5961,1548
879,2868283,8.0468,264
880,3577683,3.75901,14
881,3188111,4.55805,24
882,3273484,7.74335,214
883,3333443,7.30443,158
884,2708429,6.31316,80
885,2893721,7.66054,202
886,3723128,5.36113,41
887,3833040,8.59339,386
888,3527745,6.77637,110
889,3467788,4.74977,27
890,3917431,4.30164,20
891,3663181,6.3233,80
892,3417842,8.38959,335
893,3223551,8.83005,455
894,3247977,9.61096,782
895,3357885,6.50664,91
896,3883013,6.54624,93
897,3307939,7.49359,180
898,3577715,3.51927,11
899,3053691,7.90163,239
900,2404254,10.9451,1972
901,2538600,7.08815,136
902,2624074,9.36784,661
903,2708457,5.58145,48
904,3832964,8.40979,340
905,2953711,5.12712,35
906,2673937,11.9591,3982
907,2843804,7.45762,176
908,3188147,3.30903,10
909,3917455,3.95648,16
910,3138204,6.75173,108
911,2674047,7.16057,143
912,3832978,4.20673,18
913,2428699,7.99322,255
914,2733898,7.70284,208
915,3333488,4.26084,19
916,3527785,3.97195,16
917,3797561,8.02675,261
918,3663228,8.15547,285
919,2624110,10.2418,1211
920,2648535,7.46163,176
921,2734018,5.19478,37
922,3882949,6.01323,65
923,2903777,4.60933,24
924,3832992,8.1028,275
925,3833093,9.72912,849
926,3223605,8.94254,492
927,3807569,10.0476,1058
928,3723186,5.08792,34
929,2903782,5.42603,43
930,3527807,3.8088,14
931,3942916,4.10111,17
932,3773149,6.82353,113
933,2733928,9.78939,885
934,3723204,5.36431,41
935,3553337,7.42783,172
936,2514216,4.2205,19
937,3188180,3.50533,11
938,2708498,4.57548,24
939,3418007,10.3184,1277
940,3883064,6.7107,105
941,3613300,8.59714,387
942,2953751,4.47737,22
943,3358049,7.07823,135
944,3443434,3.699,13
945,4017501,4.22975,19
946,2783886,9.14101,565
947,2893794,4.36215,21
948,3188186,3.37862,10
949,3833122,8.58772,385
950,3747638,4.79449,28
951,3188200,3.61883,12
952,3493391,7.88433,236
953,3577775,5.12326,35
954,2734047,4.17652,18
955,2843855,6.07536,67
956,3188205,3.67244,13
957,3273578,3.40179,11
958,3333538,4.22649,19
959,3807595,4.01929,16
960,3527831,3.88396,15
961,3942940,4.52063,23
962,3773174,7.306,158
963,3882984,5.03173,33
964,2624147,4.16597,18
965,4017519,10.7368,1706
966,2783916,3.62661,12
967,2428760,10.4788,1427
968,3273601,10.4168,1367
969,3833141,4.09678,17
970,3747657,6.78051,110
971,3687698,8.7923,443
972,2953777,7.05008,133
973,3223646,10.0159,1035
974,3942954,10.7303,1699
975,3527847,3.45026,11
976,3443464,3.72658,13
977,3687715,6.54241,93
978,2404344,11.4153,2731
979,2784027,10.3467,1302
980,2818454,7.86718,233
981,3188231,3.38217,10
982,3663287,9.72971,849
983,3613338,6.86608,117
984,2843882,7.68472,206
985,4017538,4.44092,22
986,2344393,10.1789,1159
987,3358090,7.79768,223
988,3468009,8.2377,302
989,2893847,9.0449,528
990,3188238,3.57991,12
991,3333572,5.9116,60
992,3527864,6.83329,114
993,2953798,7.95348,248
994,3553389,4.89034,30
995,2394361,5.96173,62
996,3917549,3.87717,15
997,2514271,3.94975,15
998,2624178,3.96942,16
999,2368840,5.60472,49
1000,2674138,8.87009,468
1001,3358112,5.63005,50
1002,2478748,9.88855,948
1003,2698565,11.2097,2368
1004,3883129,6.81944,113
1005,3917555,3.50464,11
1006,3723264,9.48434,716
1007,3493448,9.04595,529
1008,2428796,3.69422,13
1009,3163728,7.26698,154
1010,3078348,9.94855,988
1011,3917563,3.4181,11
1012,2404377,7.50123,181
1013,2928392,10.3286,1286
1014,3053827,4.54528,23
1015,3943101,7.29844,157
1016,3833183,3.29649,10
1017,3333603,7.9111,241
1018,3687752,4.7506,27
1019,3223687,7.40842,170
1020,3333595,10.7963,1778
1021,2454343,4.23291,19
1022,3773241,10.4362,1386
1023,2514304,3.74441,13
1024,3942998,5.03407,33
1025,3747717,9.70881,837
1026,3773244,7.69661,207
1027,3417988,6.00195,64
1028,2784074,3.58029,12
1029,3418100,4.38586,21
1030,3467949,3.63807,12
1031,2674168,6.97272,126
1032,2843935,7.45095,175
1033,3917582,3.87039,15
1034,3637818,5.89723,60
1035,2783978,4.46776,22
1036,3528013,3.52586,12
1037,2344450,3.83488,14
1038,3333622,9.85163,924
1039,2904000,6.7124,105
1040,3833214,3.46543,11
1041,2708610,9.60894,781
1042,2818517,11.4856,2868
1043,3917589,3.87257,15
1044,2953852,9.42549,688
1045,3273667,5.01567,32
1046,3917591,5.40221,42
1047,3418111,4.28432,19
1048,3993075,3.6239,12
1049,2674179,9.31862,639
1050,2893895,5.48114,45
1051,3577870,11.47,2837
1052,2404418,7.57313,190
1053,3004009,3.72579,13
1054,3723317,4.15163,18
1055,3418120,5.93094,61
1056,3663363,6.37781,83
1057,2953866,7.73415,213
1058,3687789,10.4093,1360
1059,3188299,8.91922,484
1060,2454378,7.1905,146
1061,2428855,6.33591,81
1062,2784113,11.2374,2414
1063,3687803,6.49272,90
