,ID_REF,VALUE,COUNT
379,2673270,10.1379,103
380,3272761,4.74336,22
381,3662444,4.8093,23
382,2977471,6.64126,44
383,2587790,4.38057,19
384,3916686,3.98092,16
385,3882265,4.27577,18
386,3332729,4.46132,20
387,3003107,5.035,25
388,3442641,4.34667,19
389,2893109,4.94572,24
390,2952959,4.73917,22
391,3722417,8.60573,74
392,2697721,3.57995,13
393,3027538,5.8435,34
394,3746845,6.4617,42
395,3577078,10.5334,111
396,2783207,5.31223,28
397,3077502,6.34089,40
398,2843163,6.85557,47
399,2478017,9.79827,96
400,2977510,8.82679,78
401,3382698,6.3653,41
402,2673312,6.0548,37
403,2393538,5.76322,33
404,4016726,4.80968,23
405,2893130,9.30455,87
406,2318157,5.37465,29
407,3272795,5.98146,36
408,3882304,3.41146,12
409,3357279,8.33806,70
410,3636956,7.31416,53
411,3942259,3.77401,14
412,2477933,7.72241,60
413,2587841,8.72564,76
414,3502632,7.6481,58
415,2623367,4.15559,17
416,2647792,11.5045,132
417,3417249,4.56397,21
418,2318170,4.61569,21
419,3003143,6.22926,39
420,2428079,4.05869,16
421,3357303,6.91689,48
422,2427981,4.81137,23
423,2538000,7.01933,49
424,2403557,5.1753,27
425,3746881,8.10049,66
426,2757720,6.60154,44
427,2513471,3.97979,16
428,3003153,9.94464,99
429,2733287,4.70886,22
430,2707764,10.0173,100
431,4042278,3.19558,10
432,2843209,8.03736,65
433,3272834,8.19881,67
434,2673345,5.37941,29
435,3636985,5.029,25
436,2623388,6.6053,44
437,3442706,4.26997,18
438,3832383,9.25842,86
439,2927604,5.37273,29
440,3882343,3.92437,15
441,3772437,4.25832,18
442,2428119,4.59311,21
443,2403585,7.66535,59
444,2318212,4.68739,22
445,2623413,6.35136,40
446,2953139,5.99652,36
447,2817708,4.39749,19
448,2697792,9.57207,92
449,2757751,6.90868,48
450,3577160,7.39541,55
451,2477980,6.73207,45
452,3137530,8.53481,73
453,3662545,8.88401,79
454,3357346,4.25653,18
455,2903189,5.34396,29
456,3077573,6.45852,42
457,2623426,8.86518,79
458,3417309,12.2382,150
459,3003193,9.07971,82
460,2368180,4.15548,17
461,3882369,4.24397,18
462,4016806,4.11577,17
463,2563481,8.82094,78
464,2817731,8.77598,77
465,2318242,4.98233,25
466,2623441,7.95847,63
467,2707824,6.15174,38
468,3332838,7.7941,61
469,3806905,9.3216,87
470,3502710,11.4914,132
471,3442752,4.41653,20
472,3832435,4.68323,22
473,2368198,6.95002,48
474,3992304,3.66324,13
475,3806913,9.78149,96
476,2783316,9.00767,81
477,3882387,3.75363,14
478,3113133,5.08829,26
479,3797015,9.01331,81
480,2733360,3.9362,15
481,2867693,8.65301,75
482,3942350,5.73781,33
483,3003228,10.4061,108
484,3722535,5.66787,32
485,2318257,5.32665,28
486,2697839,4.43002,20
487,2513554,8.82074,78
488,2587937,4.52561,20
489,2977621,7.6177,58
490,3417345,4.99173,25
491,2757796,4.74854,23
492,3882413,4.29255,18
493,2843283,7.6303,58
494,3797032,7.88127,62
495,3442774,4.39721,19
496,3832457,4.84194,23
497,2393654,6.6051,44
498,3552684,4.78646,23
499,3382830,4.31133,19
500,3722554,8.02163,64
501,2647898,6.80203,46
502,3467315,5.72286,33
503,3417356,5.46163,30
504,3357397,8.15919,67
505,3442785,3.54993,13
506,2697863,8.62577,74
507,3662612,9.39195,88
508,2733392,3.75233,14
509,2903258,3.9586,16
510,2563536,3.54642,13
511,2587961,9.85222,97
512,3856908,5.2683,28
513,3772525,6.08914,37
514,3942384,5.94793,35
515,3332886,8.7058,76
516,3417371,9.01423,81
517,2588066,11.8351,140
518,2707876,4.77915,23
519,3163136,11.1443,124
520,4042392,6.29706,40
521,3442812,4.02017,16
522,3053229,8.52252,73
523,3113180,10.588,112
524,3577246,6.81479,46
525,3992354,9.27544,86
526,2817793,5.77196,33
527,3382861,9.78075,96
528,3942411,4.54845,21
529,2623515,8.11619,66
530,3332913,7.54498,57
531,3552729,7.27194,53
532,2648041,4.08704,17
533,3577256,7.57897,57
534,2697902,5.33585,28
535,3113202,5.57567,31
536,3467351,5.73745,33
537,2903285,4.74317,22
538,3187577,5.08862,26
539,2403707,6.25923,39
540,2927722,10.162,103
541,2393711,8.85062,78
542,2707909,3.9747,16
543,3662650,10.124,102
544,2318338,4.85775,24
545,3796992,5.21341,27
546,2953262,4.07423,17
547,3577277,7.48802,56
548,3332938,8.21656,68
549,2977690,9.02075,81
550,3272981,5.10263,26
551,3527332,3.59072,13
552,2673503,5.41856,29
553,2817837,8.56263,73
554,3442854,10.6852,114
555,2867788,3.82444,15
556,2648074,3.84606,15
557,3527340,4.47828,20
558,2673509,9.46991,90
559,3772581,6.92663,48
560,2588127,9.56023,91
561,3527342,4.68857,22
562,3992408,10.285,106
563,3417435,5.76424,33
564,2403740,8.85575,78
565,2393740,5.1967,27
566,3163200,5.81994,34
567,3527348,3.8408,15
568,2318364,5.16688,27
569,3297536,6.90149,48
570,3502829,6.13791,38
571,3662687,4.52711,20
572,3332964,5.29434,28
573,3223157,4.94427,24
574,2623568,4.72886,22
575,2903343,9.3587,88
576,3966891,5.86548,34
577,2648098,3.72246,14
578,3662696,6.61182,44
579,2733483,5.29558,28
580,3942472,7.94811,63
581,3722656,5.48538,30
582,3687232,5.48854,30
583,3417457,11.6534,136
584,3662710,5.45645,30
585,3053312,5.47718,30
586,3857105,10.2621,105
587,2708066,4.7282,22
588,4016955,4.42653,20
589,4017056,3.55123,13
590,3882533,6.46784,42
591,2867836,3.99389,16
592,2343823,11.7234,137
593,3967018,4.04225,16
594,3527377,4.62887,21
595,2673547,6.32695,40
596,3333086,5.92551,35
597,3383046,5.09508,26
598,3662723,8.55466,73
599,3382948,7.42983,55
600,3916964,4.38949,19
601,2428313,6.88707,47
602,3747199,11.2739,127
603,3942502,4.50941,20
604,2318398,5.96735,36
605,3113280,4.65803,22
606,3966929,7.3896,55
607,3027808,9.15091,84
608,3722681,7.87661,62
609,3527390,3.7584,14
610,2623611,4.93467,24
611,2758043,8.05554,65
612,3917073,4.53651,21
613,2478269,9.23284,85
614,2757944,6.15658,38
615,2563654,7.47732,56
616,3687260,8.59063,74
617,3417485,10.4871,110
618,2318416,3.6084,13
619,2648141,8.79716,77
620,2783473,6.92854,48
621,3307580,4.48902,20
622,3417500,5.06083,26
623,2403793,6.93835,48
624,3077766,4.16002,17
625,3333116,6.25375,39
626,3722700,6.42906,41
627,3003384,3.26563,11
628,3577360,4.44463,20
629,3992467,3.90861,15
630,3382972,7.59619,58
631,2903401,11.4148,130
632,2783484,6.91802,48
633,2893392,5.00422,25
634,3832616,10.4141,108
635,3662750,9.17136,84
636,3527418,7.40189,55
637,3187686,6.82641,47
638,3772661,9.28372,86
639,3747236,6.8258,47
640,3687277,6.42221,41
641,2393816,8.85316,78
642,2867873,8.2291,68
643,3552847,9.19825,85
644,3383081,7.56014,57
645,3942531,6.01322,36
646,3442941,5.18372,27
647,2783493,3.68693,14
648,2758076,7.7993,61
649,2818035,4.94425,24
650,2673594,5.81335,34
651,3417531,7.77533,60
652,2817941,4.77897,23
653,3687308,6.418,41
654,3662774,5.50675,30
655,2318455,9.31165,87
656,3832643,10.6755,114
657,3053380,7.68731,59
658,3992512,4.25455,18
659,3857171,9.6272,93
660,3297632,4.56433,21
661,3722739,9.0641,82
662,2453793,5.06361,26
663,2903435,4.34373,19
664,2623662,5.29911,28
665,3992521,7.67232,59
666,2513758,3.57592,13
667,3882614,6.10419,37
668,2843485,4.46745,20
669,3113352,4.25594,18
670,3637367,7.25195,53
671,3333169,5.15666,27
672,3383130,6.26288,39
673,2927873,5.01661,25
674,2953408,4.78505,23
675,3417557,5.28574,28
676,3662808,8.8236,78
677,3772719,8.52711,73
678,3442986,4.34966,19
679,3383138,11.4046,130
680,3917155,8.9117,79
681,3747288,6.49698,42
682,3857208,7.03455,49
683,3687342,5.71598,33
684,2428405,10.3553,107
685,3247712,8.46611,72
686,2818079,8.13718,66
687,3722770,7.70501,59
688,2673648,6.53211,43
689,3992546,5.11211,26
690,3028001,3.37096,11
691,3417574,7.72962,60
692,3297666,3.66831,13
693,3553017,5.4692,30
694,2868044,5.1864,27
695,3577443,4.38852,19
696,2903470,8.23372,68
697,3807261,5.88066,35
698,3417583,8.90727,79
699,2953435,7.50017,56
700,3028011,3.88729,15
701,3273251,6.53952,43
702,3527493,12.5688,158
703,3882652,5.4329,30
704,2428425,4.96721,25
705,3027915,8.96811,80
706,3307680,8.7064,76
707,3687363,5.44253,30
708,3383164,10.7483,116
709,3747324,7.39802,55
710,2708203,6.01947,36
711,2903488,6.46369,42
712,3527514,8.7828,77
713,3722806,5.55182,31
714,3053451,5.13683,26
715,3333226,7.43964,55
716,3662851,4.93713,24
717,3992575,3.81386,15
718,3917204,4.34685,19
719,2903507,6.29783,40
720,2673684,8.36074,70
721,2453871,6.60211,44
722,3942634,4.10842,17
723,3722820,7.45684,56
724,2783596,8.21824,68
725,4017212,7.01513,49
726,3797295,4.23764,18
727,2368492,3.60527,13
728,3247757,9.46174,90
729,3882681,6.56253,43
730,2563785,5.51095,30
731,2588319,9.91299,98
732,2843560,6.31904,40
733,3027943,4.15722,17
734,3772775,8.13172,66
735,2708229,8.52551,73
736,2453881,4.76445,23
737,3687405,5.56551,31
738,3333247,11.5363,133
739,3942648,12.5651,158
740,3662876,4.78499,23
741,3503119,8.97934,81
742,2953481,4.18085,17
743,3027956,3.79364,14
744,3027961,4.3211,19
745,2843579,8.51583,73
746,3577513,9.89754,98
747,2953501,4.4267,20
748,2927967,7.88023,62
749,2978026,10.2382,105
750,3137875,7.96133,63
751,3187834,6.80194,46
752,2428478,5.67192,32
753,3247784,10.0733,101
754,2648305,5.24247,27
755,2673730,9.14829,84
756,3383227,7.09473,50
757,3832760,7.75935,60
758,3882720,9.64465,93
759,4017245,5.88413,35
760,3113456,7.12167,51
761,3443183,4.00233,16
762,3687435,5.17097,27
763,3553103,5.00983,25
764,2868131,7.43661,55
765,2428501,10.6885,114
766,3137901,5.59181,31
767,3942681,5.96334,36
768,2893562,5.94431,35
769,3832777,5.08796,26
770,3443206,4.21083,18
771,3357723,5.69548,32
772,3722872,6.40193,41
773,2977949,5.306,28
774,2978050,8.21362,67
775,3662924,7.46114,56
776,2843619,11.6376,135
777,2927993,7.57842,57
778,3247818,7.17373,51
779,3687452,6.34655,40
780,3917268,4.24132,18
781,3577545,7.36098,54
782,3467637,7.20163,52
783,3503164,9.07731,82
784,2903574,4.77418,23
785,3663033,5.63095,32
786,3333309,5.00524,25
787,2953536,5.70743,33
788,2708287,5.98409,36
789,3807370,10.7086,115
790,3832805,4.6235,21
791,3527597,5.17398,27
792,4017281,8.50787,72
793,3443226,4.49789,20
794,2623821,5.33907,29
795,2818212,6.81282,46
796,3417703,4.70131,22
797,2673773,5.80893,34
798,2903588,8.69981,76
799,3723005,10.1622,103
800,3553141,6.92208,48
801,3687475,4.47886,20
802,3307795,6.6702,44
803,2513925,7.55476,57
804,3917305,10.0686,101
805,3663055,7.2455,52
806,3223425,7.20478,52
807,2318637,8.8611,79
808,3722917,9.44995,89
809,2404122,5.01809,25
810,3577577,4.57428,21
811,2368590,4.8879,24
812,3832830,7.07694,50
813,2953570,3.72756,14
814,3687494,9.3259,87
815,2783715,8.51717,73
816,3188014,4.13398,17
817,3527641,4.0353,16
818,3663074,5.93407,35
819,2648378,8.4674,72
820,2318656,6.64106,44
821,3577595,4.62554,21
822,3503224,7.96015,63
823,2623859,7.52249,57
824,2733767,8.56748,73
825,3333358,7.98137,64
826,2538480,7.9644,63
827,3357785,8.58529,74
828,3577612,4.57611,21
829,3383322,10.2213,104
830,3527655,3.72581,14
831,2758298,9.92706,99
832,3942766,5.8808,35
833,2673830,7.35858,54
834,3527662,3.82078,15
835,2404158,7.94365,63
836,3882823,6.35422,40
837,3832865,6.03197,36
838,3307851,5.46634,30
839,3467720,4.23025,18
840,3188050,6.48858,42
841,3417767,4.01419,16
842,3723071,5.0105,25
843,3443296,9.19999,85
844,3992747,9.12268,83
845,3527684,4.94068,24
846,2454140,4.96551,25
847,2903673,6.19157,38
848,3942805,6.85103,47
849,3832887,3.48333,12
850,3333410,4.3213,19
851,3553228,8.40173,71
852,3882854,9.06149,82
853,3747522,4.33777,19
854,3417788,4.56245,21
855,3357840,3.43447,12
856,3832906,4.91109,24
857,4017381,7.91631,63
858,3333417,3.54184,13
859,3807474,9.80499,96
860,2623922,6.00088,36
861,2673873,10.0878,102
862,2708407,9.36458,88
863,2404209,9.32844,87
864,2868265,11.8145,140
865,3333425,3.28626,11
866,3417809,6.63648,44
867,2903703,6.97677,49
868,2514122,10.8951,119
869,3832918,8.50081,72
870,2783788,7.38564,55
871,3527722,4.34012,19
872,3807487,7.86122,62
873,2318736,11.1102,123
874,3333433,3.86321,15
875,3723120,4.6467,22
876,3942838,6.60122,44
877,3443348,8.87218,79
878,2673902,10.6688,114
879,2868283,8.0446,65
880,3577683,4.04089,16
881,3188111,6.37402,41
882,3273484,7.95753,63
883,3333443,6.88652,47
884,2708429,6.41899,41
885,2893721,8.10118,66
886,3723128,5.3627,29
887,3833040,7.84477,62
888,3527745,7.10205,50
889,3467788,4.56908,21
890,3917431,5.08523,26
891,3663181,6.2298,39
892,3417842,7.68961,59
893,3223551,8.81796,78
894,3247977,8.21788,68
895,3357885,6.21584,39
896,3883013,5.82963,34
897,3307939,6.63148,44
898,3577715,4.20658,18
899,3053691,7.27001,53
900,2404254,10.544,111
901,2538600,7.94566,63
902,2624074,9.59195,92
903,2708457,6.2046,38
904,3832964,8.16678,67
905,2953711,5.85688,34
906,2673937,12.2035,149
907,2843804,7.47743,56
908,3188147,3.79287,14
909,3917455,3.8427,15
910,3138204,8.00057,64
911,2674047,7.38992,55
912,3832978,4.75696,23
913,2428699,7.56672,57
914,2733898,7.28863,53
915,3333488,4.93093,24
916,3527785,3.98475,16
917,3797561,8.43997,71
918,3663228,7.84068,61
919,2624110,10.327,107
920,2648535,6.74903,46
921,2734018,4.68381,22
922,3882949,6.57559,43
923,2903777,5.20955,27
924,3832992,7.31299,53
925,3833093,10.3668,107
926,3223605,8.84244,78
927,3807569,10.1467,103
928,3723186,5.8105,34
929,2903782,5.3207,28
930,3527807,4.28647,18
931,3942916,4.26072,18
932,3773149,6.20242,38
933,2733928,10.0026,100
934,3723204,5.09512,26
935,3553337,7.01524,49
936,2514216,4.93052,24
937,3188180,3.79018,14
938,2708498,4.59464,21
939,3418007,10.3609,107
940,3883064,6.81146,46
941,3613300,8.52049,73
942,2953751,4.95863,25
943,3358049,6.85194,47
944,3443434,3.77772,14
945,4017501,5.34359,29
946,2783886,7.47309,56
947,2893794,7.22393,52
948,3188186,3.54725,13
949,3833122,6.39101,41
950,3747638,5.75789,33
951,3188200,3.99586,16
952,3493391,7.77238,60
953,3577775,5.48024,30
954,2734047,4.49162,20
955,2843855,5.65589,32
956,3188205,4.00148,16
957,3273578,3.60032,13
958,3333538,5.17447,27
959,3807595,5.07466,26
960,3527831,4.36671,19
961,3942940,4.587,21
962,3773174,6.94342,48
963,3882984,5.21446,27
964,2624147,4.8006,23
965,4017519,11.1887,125
966,2783916,3.973,16
967,2428760,9.98687,100
968,3273601,10.7498,116
969,3833141,4.73835,22
970,3747657,6.86679,47
971,3687698,8.63206,75
972,2953777,5.95839,36
973,3223646,9.96232,99
974,3942954,11.0343,122
975,3527847,4.20107,18
976,3443464,4.02566,16
977,3687715,6.33765,40
978,2404344,11.3867,130
979,2784027,10.9844,121
980,2818454,7.4628,56
981,3188231,3.87872,15
982,3663287,8.57934,74
983,3613338,5.76779,33
984,2843882,6.77216,46
985,4017538,6.93396,48
986,2344393,9.95674,99
987,3358090,7.36941,54
988,3468009,8.33012,69
989,2893847,9.10392,83
990,3188238,3.92303,15
991,3333572,5.56729,31
992,3527864,6.74017,45
993,2953798,7.02189,49
994,3553389,5.71504,33
995,2394361,5.78846,34
996,3917549,4.3366,19
997,2514271,4.26117,18
998,2624178,4.33362,19
999,2368840,5.397,29
1000,2674138,8.31192,69
1001,3358112,5.71163,33
1002,2478748,10.1274,103
1003,2698565,10.5474,111
1004,3883129,7.23287,52
1005,3917555,3.47517,12
1006,3723264,9.32426,87
1007,3493448,8.77055,77
1008,2428796,3.99987,16
1009,3163728,6.96763,49
1010,3078348,9.96142,99
1011,3917563,4.26527,18
1012,2404377,8.47492,72
1013,2928392,10.4836,110
1014,3053827,4.2599,18
1015,3943101,6.77412,46
1016,3833183,3.66965,13
1017,3333603,8.06372,65
1018,3687752,5.03553,25
1019,3223687,5.77626,33
1020,3333595,9.36883,88
1021,2454343,4.75318,23
1022,3773241,10.2595,105
1023,2514304,4.47059,20
1024,3942998,5.03705,25
1025,3747717,9.85738,97
1026,3773244,7.43971,55
1027,3417988,5.7225,33
1028,2784074,4.05121,16
1029,3418100,4.27957,18
1030,3467949,4.29787,18
1031,2674168,6.04476,37
1032,2843935,7.78438,61
1033,3917582,4.65859,22
1034,3637818,6.44656,42
1035,2783978,5.89158,35
1036,3528013,3.71069,14
1037,2344450,3.34537,11
1038,3333622,9.58109,92
1039,2904000,6.62219,44
1040,3833214,3.82158,15
1041,2708610,9.23843,85
1042,2818517,11.4459,131
1043,3917589,4.89542,24
1044,2953852,9.74902,95
1045,3273667,5.54448,31
1046,3917591,5.73551,33
1047,3418111,4.80507,23
1048,3993075,3.99522,16
1049,2674179,9.49367,90
1050,2893895,8.98244,81
1051,3577870,11.0398,122
1052,2404418,6.60319,44
1053,3004009,3.55756,13
1054,3723317,4.68526,22
1055,3418120,5.09358,26
1056,3663363,6.199,38
1057,2953866,7.7549,60
1058,3687789,10.8219,117
1059,3188299,8.62363,74
1060,2454378,7.16532,51
1061,2428855,5.28717,28
1062,2784113,11.2448,126
1063,3687803,6.42061,41
1064,2320048,9.35431,88
1065,3223738,4.59268,21
1066,3468080,4.10243,17
1067,3333647,7.86075,62
1068,3833238,3.54963,13
1069,3358174,6.05779,37
1070,2648677,7.91269,63
