,ID_REF,VALUE,COUNT
160,2867284,4.85907,29
161,3222534,5.39307,42
162,3662170,3.72231,13
163,3416830,3.1103,9
164,3722129,3.97773,16
165,2902725,8.86934,468
166,3332449,3.59859,12
167,3941848,7.53592,186
168,3416834,3.57969,12
169,3382410,7.20536,148
170,2782822,10.5235,1472
171,3576704,4.10169,17
172,2927255,5.10746,34
173,2952679,10.6957,1659
174,3077214,3.59055,12
175,4016428,4.77618,27
176,3831945,4.79447,28
177,3991814,5.32335,40
178,2892734,3.73674,13
179,3772090,5.17856,36
180,3806525,8.37792,333
181,2902736,10.0918,1091
182,2343289,9.30997,635
183,2892738,8.54543,374
184,3882012,7.62427,197
185,3332465,3.50744,11
186,3662190,3.92161,15
187,3746574,8.03093,262
188,3662201,11.5608,3021
189,2622970,5.64743,50
190,3416852,3.66734,13
191,3722152,10.7599,1734
192,3416856,3.88592,15
193,2403261,7.47185,178
194,3686635,3.35,10
195,2427688,8.68183,411
196,3526772,5.34178,41
197,2367743,9.55691,753
198,2757427,7.24477,152
199,3466826,9.49143,720
200,3077244,3.68645,13
201,3831975,3.61787,12
202,3442396,11.771,3495
203,2817386,8.86556,466
204,2343334,4.09139,17
205,2427720,10.2707,1235
206,3942007,3.74373,13
207,3941907,6.07137,67
208,3722182,3.86697,15
209,3576749,6.89624,119
210,3332511,4.80122,28
211,3662236,4.19792,18
212,2403301,8.54574,374
213,2697490,7.87646,235
214,2672966,7.96453,250
215,2977265,6.42661,86
216,3296981,6.84268,115
217,3746625,3.79948,14
218,3306984,8.45823,352
219,3442427,9.40067,676
220,4016485,3.79719,14
221,3416895,4.83581,29
222,3942021,4.36226,21
223,3722195,4.0187,16
224,2892800,4.2537,19
225,3077273,7.84287,230
226,3662247,3.79481,14
227,4041923,6.07152,67
228,3272566,5.58853,48
229,3416909,9.08842,544
230,3772158,8.00986,258
231,2902804,4.11547,17
232,3552344,4.08323,17
233,3112713,7.30704,158
234,3332530,4.38855,21
235,3882069,11.6806,3283
236,2732942,8.36642,330
237,2673085,8.24875,304
238,3416921,5.18042,36
239,2623139,8.88709,473
240,3856554,7.02276,130
241,3526831,6.7215,106
242,2367793,7.68172,205
243,2587618,7.94731,247
244,3662265,9.90143,956
245,2842860,8.21137,296
246,3991889,10.9535,1983
247,3502411,5.01291,32
248,3307120,7.95647,248
249,2403335,8.93468,489
250,3332548,6.80809,112
251,2867392,5.27765,39
252,2623154,8.46955,354
253,3916527,11.7511,3447
254,3796620,6.22074,75
255,2952781,6.6673,102
256,3247172,4.7632,27
257,3772187,4.86674,29
258,3416943,7.78944,221
259,3941958,5.52827,46
260,2477731,3.81969,14
261,3077321,4.52235,23
262,3576812,6.9777,126
263,2453307,8.69089,413
264,3942062,8.10955,276
265,3382523,4.28468,19
266,3722248,4.10047,17
267,3442475,5.47627,45
268,2902844,4.14332,18
269,3746675,3.71827,13
270,3686728,9.49309,721
271,3502437,6.52319,92
272,2817464,3.70248,13
273,2673136,6.4709,89
274,3332576,4.8095,28
275,2623180,8.77913,439
276,2697564,6.46667,88
277,3856594,9.58254,767
278,2427791,4.14685,18
279,2867432,4.53068,23
280,2367843,8.16609,287
281,2343418,4.01015,16
282,2842911,5.20955,37
283,3992041,4.8431,29
284,3806654,3.76438,14
285,2867443,5.03043,33
286,3686750,5.34365,41
287,3417075,5.16382,36
288,3416977,9.00392,513
289,2757540,7.43684,173
290,3442514,5.54657,47
291,3002873,9.48427,716
292,4016572,10.4094,1360
293,2952834,5.57301,48
294,3662333,5.20374,37
295,3916576,10.7422,1713
296,3722286,6.16478,72
297,3332615,10.1579,1142
298,2902884,6.91046,120
299,3502475,4.29593,20
300,2647647,8.86321,466
301,3416996,8.32261,320
302,3942124,4.83551,29
303,3332626,7.6666,203
304,3746734,3.69952,13
305,2453365,6.35402,82
306,2673181,8.11851,278
307,3856646,6.46356,88
308,2842951,9.05568,532
309,3806689,9.90232,957
310,2453370,8.16827,288
311,2367892,4.86765,29
312,3502497,7.67308,204
313,2783099,5.73773,53
314,3991992,6.43682,87
315,3806711,9.21513,594
316,2343473,4.99951,32
317,3272686,5.85112,58
318,2623249,7.26097,153
319,3772279,5.22844,37
320,3576889,7.86725,233
321,3882190,4.41969,21
322,2587730,5.04204,33
323,3272706,5.56388,47
324,3722338,4.30155,20
325,2903034,3.97827,16
326,2902935,7.17034,144
327,2403446,4.99078,32
328,3942161,8.73831,427
329,3417146,10.5687,1519
330,3332663,4.5048,23
331,3662387,8.04523,264
332,3882214,3.91518,15
333,4016639,4.96078,31
334,3832256,6.27023,77
335,2697652,5.45677,44
336,2952893,4.06249,17
337,2587747,5.98537,63
338,3442579,4.92458,30
339,3722355,9.61515,784
340,2343511,3.82367,14
341,2843091,5.98862,63
342,2757621,4.68289,26
343,3417161,9.49284,720
344,3636879,5.22421,37
345,3942179,7.94147,246
346,2733202,3.63868,12
347,2902958,4.64698,25
348,2403470,9.41791,684
349,2318086,5.83009,57
350,2817576,5.32338,40
351,3662417,4.99743,32
352,3272736,5.88271,59
353,3576937,5.80628,56
354,2427898,3.92786,15
355,3832280,4.16875,18
356,3992148,7.42688,172
357,3882241,4.39103,21
358,2952927,4.08325,17
359,3027503,5.97866,63
360,3746809,3.58375,12
361,3856720,4.29051,20
362,2927506,4.76045,27
363,2623308,6.63469,99
364,2673257,5.32318,40
365,3637006,6.94607,123
366,2903075,6.67819,102
367,3417184,6.56563,95
368,2367963,6.31357,80
369,3832292,5.55731,47
370,3722384,8.05937,267
371,3502570,8.49589,361
372,2843131,4.32315,20
373,2892979,8.29724,315
374,3357237,10.0905,1090
375,2647742,9.30973,635
376,3417201,7.10679,138
377,3832308,4.03477,16
378,2427930,8.92569,486
379,2673270,10.3433,1299
380,3272761,4.80523,28
381,3662444,4.47324,22
382,2977471,6.62899,99
383,2587790,4.06213,17
384,3916686,3.525,12
385,3882265,4.37064,21
386,3332729,3.99576,16
387,3003107,4.63839,25
388,3442641,4.05465,17
389,2893109,6.30879,79
390,2952959,4.63738,25
391,3722417,8.7443,429
392,2697721,3.58221,12
393,3027538,5.89976,60
394,3746845,4.88779,30
395,3577078,10.1424,1130
396,2783207,4.7698,27
397,3077502,6.24461,76
398,2843163,7.46413,177
399,2478017,9.41392,682
400,2977510,8.29758,315
401,3382698,5.33368,40
402,2673312,6.66232,101
403,2393538,6.072,67
404,4016726,4.22581,19
405,2893130,9.21637,595
406,2318157,4.9233,30
407,3272795,6.0175,65
408,3882304,3.47991,11
409,3357279,9.14312,565
410,3636956,7.13197,140
411,3942259,3.45991,11
412,2477933,7.84912,231
413,2587841,8.39574,337
414,3502632,7.73747,213
415,2623367,4.19754,18
416,2647792,11.6889,3301
417,3417249,3.97081,16
418,2318170,4.51535,23
419,3003143,7.54302,186
420,2428079,4.33895,20
421,3357303,6.8406,115
422,2427981,4.31838,20
423,2538000,7.71595,210
424,2403557,5.11731,35
425,3746881,8.88989,474
426,2757720,6.38479,84
427,2513471,3.7752,14
428,3003153,10.3276,1285
429,2733287,5.87271,59
430,2707764,10.3545,1309
431,4042278,3.02447,8
432,2843209,7.64445,200
433,3272834,7.67004,204
434,2673345,4.8039,28
435,3636985,5.16666,36
436,2623388,6.58957,96
437,3442706,3.88955,15
438,3832383,9.32428,641
439,2927604,4.95113,31
440,3882343,3.85216,14
441,3772437,3.98679,16
442,2428119,4.73718,27
443,2403585,7.88159,236
444,2318212,4.5548,24
445,2623413,6.05497,66
446,2953139,5.98441,63
447,2817708,3.75713,14
448,2697792,9.31792,638
449,2757751,7.08326,136
450,3577160,7.87168,234
451,2477980,6.24831,76
452,3137530,8.21171,296
453,3662545,8.87911,471
454,3357346,4.35348,20
455,2903189,5.39311,42
456,3077573,4.80837,28
457,2623426,9.37027,662
458,3417309,12.29,5008
459,3003193,8.66625,406
460,2368180,4.26455,19
461,3882369,4.04482,17
462,4016806,4.78361,28
463,2563481,9.19034,584
464,2817731,8.3894,335
465,2318242,4.14532,18
466,2623441,7.53225,185
467,2707824,6.14788,71
468,3332838,7.0093,129
469,3806905,9.27713,620
470,3502710,11.5423,2982
471,3442752,3.90572,15
472,3832435,5.37082,41
473,2368198,7.37487,166
474,3992304,3.75349,13
475,3806913,10.101,1098
476,2783316,8.49759,361
477,3882387,3.7473,13
478,3113133,4.08452,17
479,3797015,9.31425,637
480,2733360,3.40212,11
481,2867693,9.05708,533
482,3942350,4.44864,22
483,3003228,10.5818,1533
484,3722535,6.77017,109
485,2318257,4.89095,30
486,2697839,3.77887,14
487,2513554,8.67174,408
488,2587937,4.52708,23
489,2977621,8.01642,259
490,3417345,5.64602,50
491,2757796,4.19077,18
492,3882413,3.97987,16
493,2843283,8.08297,271
494,3797032,7.64909,201
495,3442774,3.79403,14
496,3832457,4.52606,23
497,2393654,6.37419,83
498,3552684,5.03658,33
499,3382830,3.78108,14
500,3722554,8.44716,349
501,2647898,6.65952,101
502,3467315,6.39312,84
503,3417356,5.5039,45
504,3357397,8.62109,394
505,3442785,3.58969,12
506,2697863,7.69481,207
507,3662612,9.43183,691
508,2733392,3.58124,12
509,2903258,3.69232,13
510,2563536,3.62641,12
511,2587961,10.2996,1260
512,3856908,4.51053,23
513,3772525,7.07214,135
514,3942384,6.42359,86
515,3332886,8.3333,323
516,3417371,9.59304,772
517,2588066,11.8276,3635
518,2707876,3.97556,16
519,3163136,11.441,2780
520,4042392,6.34046,81
521,3442812,3.62553,12
522,3053229,8.55693,377
523,3113180,9.85644,927
524,3577246,7.29017,157
525,3992354,9.04365,528
526,2817793,5.93044,61
527,3382861,10.5853,1536
528,3942411,4.76064,27
529,2623515,8.41559,341
530,3332913,7.67,204
531,3552729,8.20082,294
532,2648041,3.63506,12
533,3577256,7.83047,228
534,2697902,5.2363,38
535,3113202,4.75823,27
536,3467351,6.69033,103
537,2903285,4.62399,25
538,3187577,5.61526,49
539,2403707,5.55641,47
540,2927722,9.93533,979
541,2393711,9.06849,537
542,2707909,3.99791,16
543,3662650,10.3238,1282
544,2318338,4.76505,27
545,3796992,5.83056,57
546,2953262,3.77808,14
547,3577277,8.16905,288
548,3332938,8.41004,340
549,2977690,9.36266,658
550,3272981,4.05719,17
551,3527332,3.2437,9
552,2673503,4.74961,27
553,2817837,9.10152,549
554,3442854,10.4964,1445
555,2867788,3.50181,11
556,2648074,3.93025,15
557,3527340,3.49516,11
558,2673509,9.70839,837
559,3772581,7.38345,167
560,2588127,9.58231,767
561,3527342,4.03132,16
562,3992408,10.1136,1108
563,3417435,6.55285,94
564,2403740,9.32144,640
565,2393740,5.34828,41
566,3163200,5.93744,61
567,3527348,4.3177,20
568,2318364,5.50636,45
569,3297536,6.53957,93
570,3502829,5.89176,59
571,3662687,4.81561,28
572,3332964,5.58939,48
573,3223157,5.09623,34
574,2623568,5.0369,33
575,2903343,9.01265,517
576,3966891,5.46457,44
577,2648098,3.49002,11
578,3662696,6.24455,76
579,2733483,5.55538,47
580,3942472,7.85835,232
581,3722656,4.91954,30
582,3687232,4.94073,31
583,3417457,11.8976,3815
584,3662710,5.63337,50
585,3053312,5.1236,35
586,3857105,10.4703,1419
587,2708066,4.66633,25
588,4016955,4.12742,17
589,4017056,3.49069,11
590,3882533,7.18293,145
591,2867836,3.88564,15
592,2343823,11.9715,4016
593,3967018,3.86126,15
594,3527377,4.1745,18
595,2673547,6.45043,87
596,3333086,5.43533,43
597,3383046,5.15396,36
598,3662723,8.61546,392
599,3382948,7.95276,248
600,3916964,3.99867,16
601,2428313,7.35529,164
602,3747199,11.5018,2900
603,3942502,4.36052,21
604,2318398,6.63791,100
605,3113280,3.99665,16
606,3966929,7.80163,223
607,3027808,8.83866,458
608,3722681,6.54178,93
609,3527390,3.6158,12
610,2623611,4.74128,27
611,2758043,7.93215,244
612,3917073,3.71428,13
613,2478269,9.54626,748
614,2757944,5.95013,62
615,2563654,7.84754,230
616,3687260,8.76591,435
617,3417485,10.003,1026
618,2318416,3.55817,12
619,2648141,9.01332,517
620,2783473,7.56051,189
621,3307580,4.19538,18
622,3417500,4.90605,30
623,2403793,7.23552,151
624,3077766,3.87388,15
625,3333116,6.64263,100
626,3722700,6.11382,69
627,3003384,3.45621,11
628,3577360,4.62913,25
629,3992467,3.66122,13
630,3382972,8.21416,297
631,2903401,11.3824,2670
632,2783484,6.97431,126
633,2893392,4.24541,19
634,3832616,10.503,1451
635,3662750,9.49481,721
636,3527418,7.94027,246
637,3187686,6.75111,108
638,3772661,9.50653,727
639,3747236,6.2267,75
640,3687277,6.35646,82
641,2393816,8.78121,440
642,2867873,8.64584,401
643,3552847,9.76477,870
644,3383081,7.26725,154
645,3942531,6.19669,73
646,3442941,4.14074,18
647,2783493,3.61209,12
648,2758076,8.09413,273
649,2818035,4.34838,20
650,2673594,6.52487,92
651,3417531,8.23449,301
652,2817941,4.30626,20
653,3687308,6.96528,125
654,3662774,5.02387,33
655,2318455,9.8301,910
656,3832643,10.4697,1418
657,3053380,8.02621,261
658,3992512,3.7095,13
659,3857171,9.78805,884
660,3297632,4.30628,20
661,3722739,9.12203,557
662,2453793,4.41841,21
663,2903435,4.83603,29
664,2623662,4.91018,30
665,3992521,8.15155,284
666,2513758,3.49111,11
667,3882614,5.31652,40
668,2843485,4.11116,17
669,3113352,3.86654,15
670,3637367,7.11627,139
671,3333169,5.21218,37
672,3383130,6.03295,65
673,2927873,5.2631,38
674,2953408,4.34926,20
675,3417557,5.151,36
676,3662808,9.63758,797
677,3772719,6.72112,106
678,3442986,3.82466,14
679,3383138,11.2937,2510
680,3917155,9.05414,532
681,3747288,6.72391,106
682,3857208,7.55219,188
683,3687342,5.9277,61
684,2428405,10.0558,1064
685,3247712,8.59644,387
686,2818079,7.68425,206
687,3722770,7.59292,193
688,2673648,6.88656,118
689,3992546,4.51763,23
690,3028001,3.40844,11
691,3417574,7.43854,173
692,3297666,3.55808,12
693,3553017,5.02545,33
694,2868044,6.8178,113
695,3577443,4.29981,20
696,2903470,8.58832,385
697,3807261,6.02448,65
698,3417583,9.79748,890
699,2953435,7.61967,197
700,3028011,3.72648,13
701,3273251,7.06545,134
702,3527493,12.6185,6288
703,3882652,5.25591,38
704,2428425,4.444,22
705,3027915,8.95194,495
706,3307680,9.03715,525
707,3687363,5.86436,58
708,3383164,10.7921,1773
709,3747324,8.20914,296
710,2708203,6.2064,74
711,2903488,6.39661,84
712,3527514,8.79395,444
713,3722806,5.54847,47
714,3053451,4.10897,17
715,3333226,8.06915,269
716,3662851,4.52507,23
717,3992575,3.73076,13
718,3917204,4.13901,18
719,2903507,7.09597,137
720,2673684,8.1034,275
721,2453871,6.54025,93
722,3942634,3.64175,12
723,3722820,7.64508,200
724,2783596,7.11207,138
725,4017212,6.60579,97
726,3797295,4.148,18
727,2368492,3.47215,11
728,3247757,9.51718,733
729,3882681,7.04971,132
730,2563785,4.39692,21
731,2588319,9.86595,933
732,2843560,4.76532,27
733,3027943,4.16587,18
734,3772775,8.11346,277
735,2708229,7.91873,242
736,2453881,4.17033,18
737,3687405,6.79556,111
738,3333247,11.6975,3321
739,3942648,12.6962,6636
740,3662876,4.07147,17
741,3503119,9.97478,1006
742,2953481,4.60712,24
743,3027956,3.61295,12
744,3027961,3.99886,16
745,2843579,8.38767,335
746,3577513,9.93815,981
747,2953501,4.32868,20
748,2927967,9.09994,549
749,2978026,9.99925,1023
750,3137875,7.61324,196
751,3187834,7.33874,162
752,2428478,5.66938,51
753,3247784,9.55692,753
754,2648305,6.06583,67
755,2673730,8.92203,485
756,3383227,6.68481,103
757,3832760,7.10655,138
758,3882720,9.76301,869
759,4017245,5.4046,42
760,3113456,7.14643,142
761,3443183,3.57603,12
762,3687435,4.82977,28
763,3553103,5.00312,32
764,2868131,7.21298,148
765,2428501,10.7482,1720
766,3137901,4.43252,22
767,3942681,6.45053,87
768,2893562,6.11219,69
769,3832777,5.17503,36
770,3443206,3.88221,15
771,3357723,6.05187,66
772,3722872,7.95642,248
773,2977949,5.69584,52
774,2978050,8.50033,362
775,3662924,7.53306,185
776,2843619,11.9643,3996
777,2927993,7.27045,154
778,3247818,6.93041,122
779,3687452,6.25129,76
780,3917268,3.74708,13
781,3577545,7.41951,171
782,3467637,7.91183,241
783,3503164,8.91131,481
784,2903574,4.78314,28
785,3663033,5.1793,36
786,3333309,5.51996,46
787,2953536,5.48905,45
788,2708287,6.90971,120
789,3807370,11.0855,2173
790,3832805,3.98282,16
791,3527597,5.41534,43
792,4017281,7.83629,229
793,3443226,3.92181,15
794,2623821,4.67135,25
795,2818212,7.04954,132
796,3417703,4.66766,25
797,2673773,5.97299,63
798,2903588,8.83956,458
799,3723005,10.7215,1688
800,3553141,7.42802,172
801,3687475,4.38084,21
802,3307795,6.68075,103
803,2513925,7.88146,236
804,3917305,10.4095,1360
805,3663055,8.40305,339
806,3223425,7.81731,226
807,2318637,8.49309,360
808,3722917,9.19288,585
809,2404122,4.15841,18
810,3577577,4.00053,16
811,2368590,3.99242,16
812,3832830,6.95063,124
813,2953570,3.66248,13
814,3687494,9.29222,627
815,2783715,8.77948,439
816,3188014,3.87502,15
817,3527641,4.01788,16
818,3663074,6.4846,90
819,2648378,9.00327,513
820,2318656,6.54449,93
821,3577595,3.74024,13
822,3503224,8.33087,322
823,2623859,8.25787,306
824,2733767,8.24804,304
825,3333358,8.54938,375
826,2538480,8.19243,293
827,3357785,8.38258,334
828,3577612,4.04408,16
829,3383322,10.7675,1743
830,3527655,3.33486,10
831,2758298,10.0328,1048
832,3942766,5.99991,64
833,2673830,7.36943,165
834,3527662,3.93976,15
835,2404158,8.03117,262
836,3882823,4.80439,28
837,3832865,5.73044,53
838,3307851,5.18192,36
839,3467720,3.97389,16
840,3188050,6.7409,107
841,3417767,3.923,15
842,3723071,5.12205,35
843,3443296,9.42408,687
844,3992747,6.97485,126
845,3527684,3.81237,14
846,2454140,4.45915,22
847,2903673,6.59536,97
848,3942805,7.1947,146
849,3832887,3.34073,10
850,3333410,3.73118,13
851,3553228,8.64651,401
852,3882854,8.96796,501
853,3747522,4.17576,18
854,3417788,4.32481,20
855,3357840,3.50127,11
856,3832906,4.28171,19
857,4017381,7.77865,220
858,3333417,3.55871,12
859,3807474,10.2243,1196
860,2623922,5.48915,45
861,2673873,10.5302,1479
862,2708407,9.36805,661
863,2404209,10.0855,1087
864,2868265,11.9703,4013
865,3333425,3.31216,10
866,3417809,5.96022,62
867,2903703,7.5143,183
868,2514122,10.8355,1827
869,3832918,9.11836,556
870,2783788,7.58802,192
871,3527722,3.73076,13
872,3807487,7.44343,174
873,2318736,11.1041,2201
874,3333433,3.61217,12
875,3723120,4.24368,19
876,3942838,7.08552,136
877,3443348,9.40642,679
878,2673902,10.6811,1642
879,2868283,7.8916,237
880,3577683,3.71174,13
881,3188111,5.29492,39
882,3273484,7.69509,207
883,3333443,7.69333,207
884,2708429,6.67105,102
885,2893721,7.56383,189
886,3723128,5.49937,45
887,3833040,8.56241,378
888,3527745,6.62051,98
889,3467788,4.49382,23
890,3917431,4.18062,18
891,3663181,6.61549,98
892,3417842,7.73808,213
893,3223551,8.759,433
894,3247977,9.21081,593
895,3357885,6.88865,118
896,3883013,6.10841,69
897,3307939,6.3469,81
898,3577715,3.84992,14
899,3053691,7.98914,254
900,2404254,10.7901,1771
901,2538600,8.51624,366
902,2624074,9.31793,638
903,2708457,5.9584,62
904,3832964,8.50169,362
905,2953711,5.23531,38
906,2673937,12.276,4960
907,2843804,7.60416,195
908,3188147,3.3802,10
909,3917455,3.86739,15
910,3138204,7.93956,245
911,2674047,7.29191,157
912,3832978,4.51393,23
913,2428699,7.57489,191
914,2733898,7.33797,162
915,3333488,4.49791,23
916,3527785,3.7815,14
917,3797561,8.59826,388
918,3663228,8.53152,370
919,2624110,9.58246,767
920,2648535,7.55097,188
921,2734018,4.74401,27
922,3882949,6.6068,97
923,2903777,4.32616,20
924,3832992,8.31343,318
925,3833093,10.2888,1251
926,3223605,8.91359,482
927,3807569,10.1885,1167
928,3723186,4.81702,28
929,2903782,4.71198,26
930,3527807,3.88831,15
931,3942916,4.02454,16
932,3773149,6.57983,96
933,2733928,10.1682,1151
934,3723204,5.44073,43
935,3553337,7.14071,141
936,2514216,4.57974,24
937,3188180,3.45376,11
938,2708498,4.6192,25
939,3418007,10.6069,1560
940,3883064,6.39736,84
941,3613300,8.71055,419
942,2953751,4.66242,25
943,3358049,7.10504,138
944,3443434,3.78844,14
945,4017501,4.80995,28
946,2783886,8.21668,297
947,2893794,4.74333,27
948,3188186,3.70992,13
949,3833122,7.91694,242
950,3747638,5.05542,33
951,3188200,3.49332,11
952,3493391,7.74098,214
953,3577775,5.41794,43
954,2734047,4.23774,19
955,2843855,6.55705,94
956,3188205,4.51491,23
957,3273578,3.37874,10
958,3333538,4.81426,28
959,3807595,4.20536,18
960,3527831,4.00162,16
961,3942940,4.85319,29
962,3773174,7.56213,189
963,3882984,5.98174,63
964,2624147,4.30896,20
965,4017519,11.2814,2489
966,2783916,3.93036,15
967,2428760,10.2835,1246
968,3273601,10.6494,1606
969,3833141,4.25086,19
970,3747657,7.04078,132
971,3687698,9.04351,528
972,2953777,6.53119,92
973,3223646,10.1733,1155
974,3942954,11.097,2190
975,3527847,3.9197,15
976,3443464,3.77922,14
977,3687715,6.64774,100
978,2404344,11.5626,3025
979,2784027,10.7331,1702
980,2818454,7.49751,181
981,3188231,3.62669,12
982,3663287,9.2254,599
983,3613338,6.45144,88
984,2843882,6.95142,124
985,4017538,5.71434,53
986,2344393,10.1031,1100
987,3358090,7.67647,205
988,3468009,8.47929,357
989,2893847,9.00228,513
990,3188238,3.81543,14
991,3333572,5.95284,62
992,3527864,6.96009,125
993,2953798,7.6754,204
994,3553389,5.33627,40
995,2394361,6.1518,71
996,3917549,3.75646,14
997,2514271,4.10852,17
998,2624178,3.97709,16
999,2368840,5.57411,48
1000,2674138,8.58848,385
1001,3358112,5.67088,51
1002,2478748,10.0974,1096
1003,2698565,10.5282,1477
1004,3883129,7.07451,135
1005,3917555,3.50505,11
1006,3723264,9.55778,754
1007,3493448,8.93125,488
1008,2428796,3.99214,16
1009,3163728,7.27211,155
1010,3078348,9.74235,857
1011,3917563,3.71004,13
1012,2404377,7.03547,131
1013,2928392,10.5624,1512
1014,3053827,4.62751,25
1015,3943101,7.25124,152
1016,3833183,3.38061,10
1017,3333603,7.81284,225
1018,3687752,4.63135,25
1019,3223687,7.09792,137
1020,3333595,10.0498,1060
1021,2454343,3.65677,13
1022,3773241,10.6307,1585
1023,2514304,3.81931,14
1024,3942998,4.91792,30
1025,3747717,9.97284,1005
1026,3773244,7.57686,191
1027,3417988,6.12531,70
1028,2784074,3.62285,12
1029,3418100,4.49892,23
1030,3467949,3.96663,16
1031,2674168,6.19906,73
1032,2843935,7.61197,196
1033,3917582,4.18691,18
1034,3637818,6.26901,77
1035,2783978,4.96301,31
1036,3528013,3.67147,13
1037,2344450,3.31004,10
1038,3333622,9.62354,789
1039,2904000,5.96259,62
1040,3833214,3.84689,14
1041,2708610,9.24181,605
1042,2818517,11.3122,2543
1043,3917589,3.94877,15
1044,2953852,9.65232,805
1045,3273667,5.01874,32
1046,3917591,5.8664,58
1047,3418111,4.8073,28
1048,3993075,3.81476,14
1049,2674179,9.37564,664
1050,2893895,6.79365,111
1051,3577870,11.6139,3134
1052,2404418,6.72667,106
1053,3004009,3.72737,13
1054,3723317,4.48091,22
1055,3418120,5.57488,48
1056,3663363,6.31081,79
1057,2953866,8.61087,391
1058,3687789,10.8235,1812
1059,3188299,8.53144,370
1060,2454378,7.19251,146
1061,2428855,6.12737,70
1062,2784113,11.3294,2573
1063,3687803,6.83345,114
