,ID_REF,VALUE,COUNT
5271,2899437,6.18446,73
5272,3340161,10.5937,1545
5273,2519756,9.48524,717
5274,3474495,5.61275,49
5275,3010439,8.79981,446
5276,3888613,5.43871,43
5277,3009441,4.68403,26
5278,2351004,8.4487,349
5279,3448975,10.1422,1130
5280,2874920,4.41795,21
5281,3059393,4.88908,30
5282,3924144,7.17192,144
5283,2460817,7.88537,236
5284,2435383,6.51437,91
5285,3280224,7.05975,133
5286,2595252,4.76987,27
5287,2960399,5.46181,44
5288,3120358,7.71437,210
5289,3838665,6.14773,71
5290,3974098,7.83317,228
5291,3644375,9.35127,653
5292,2325479,6.46871,89
5293,3204744,8.18994,292
5294,2350922,7.47011,177
5295,3390143,4.20009,18
5296,4024160,8.39515,337
5297,3169331,9.82782,909
5298,2435410,6.18436,73
5299,3230282,6.62419,99
5300,2629693,9.74264,857
5301,3948590,5.70164,52
5302,2459837,6.08203,68
5303,3119376,4.88322,30
5304,3838683,4.05935,17
5305,3584443,8.11487,277
5306,2824986,8.61291,392
5307,3728776,9.26933,617
5308,3704352,6.30488,79
5309,3009472,5.81484,56
5310,2899473,3.99383,16
5311,3510066,4.89183,30
5312,3668834,6.27938,78
5313,2790570,10.3166,1275
5314,2910477,5.44806,44
5315,2909483,4.25065,19
5316,2409904,7.60325,194
5317,2399908,4.22139,19
5318,2325526,8.26241,307
5319,2350952,10.2539,1221
5320,3060450,4.31086,20
5321,3010503,7.84397,230
5322,3704376,5.71827,53
5323,2899506,9.81708,902
5324,3339230,6.69787,104
5325,2459866,8.63408,397
5326,3390180,8.69014,413
5327,2435443,4.18965,18
5328,2909499,3.72779,13
5329,2984884,6.96517,125
5330,2351063,6.35483,82
5331,2485406,9.91278,964
5332,2715222,7.30113,158
5333,3728820,8.31169,318
5334,2375500,6.80333,112
5335,3059464,8.721,422
5336,3230332,3.53021,12
5337,3778772,12.7452,6866
5338,3400190,6.64489,100
5339,3948640,8.57347,381
5340,3194810,7.00138,128
5341,2605321,5.69027,52
5342,2899519,7.80579,224
5343,3009520,4.99295,32
5344,3314720,4.75894,27
5345,3229338,4.8255,28
5346,3390195,4.64488,25
5347,3620022,4.61937,25
5348,3119432,5.06184,33
5349,3035049,7.40829,170
5350,3144859,3.61734,12
5351,2350981,4.245,19
5352,2570798,4.44882,22
5353,2790626,3.77477,14
5354,3120443,8.04607,264
5355,3510126,6.41587,85
5356,3339261,4.67163,25
5357,3279313,5.59057,48
5358,2485433,7.94128,246
5359,2909540,3.92828,15
5360,3194832,5.70971,52
5361,3499132,4.08648,17
5362,2519860,8.48507,358
5363,3119450,5.27726,39
5364,3204833,8.02234,260
5365,2985026,4.78832,28
5366,3838757,5.77317,55
5367,3340269,8.95535,496
5368,2849588,4.14228,18
5369,3888721,8.2293,300
5370,3864286,4.61441,24
5371,3450180,7.09454,137
5372,2655308,3.84938,14
5373,3998632,8.20796,296
5374,3668898,8.30298,316
5375,3474619,5.67822,51
5376,3400236,4.86658,29
5377,2459924,7.40298,169
5378,3230371,4.04883,17
5379,3620054,7.65413,201
5380,2629782,4.60281,24
5381,3924254,5.41578,43
5382,3778823,7.82461,227
5383,2409970,8.08071,271
5384,2351121,10.9694,2005
5385,2790652,3.97066,16
5386,3619060,4.8237,28
5387,3119470,5.87306,59
5388,3034987,5.38288,42
5389,2655325,3.96745,16
5390,2325593,11.9545,3969
5391,3084950,5.36759,41
5392,2461037,5.43916,43
5393,2739714,7.15416,142
5394,3120481,5.5634,47
5395,3389257,3.77532,14
5396,3644510,5.312,40
5397,3145020,9.44837,699
5398,3339311,7.12989,140
5399,2399988,4.10014,17
5400,2655338,3.66401,13
5401,3009580,5.7981,56
5402,3838795,5.91939,61
5403,3085065,7.69976,208
5404,3230397,4.12681,17
5405,3728889,11.0255,2085
5406,3730001,3.86439,15
5407,3838809,10.6312,1586
5408,3729002,7.14421,141
5409,2595388,7.81632,225
5410,3424705,6.43797,87
5411,3230414,4.49362,23
5412,3389273,4.01111,16
5413,3144934,6.15945,71
5414,3450234,8.10359,275
5415,2789690,5.95514,62
5416,3729014,5.15336,36
5417,3119516,5.22318,37
5418,3035135,8.664,406
5419,2459971,8.28242,311
5420,3204903,3.25259,10
5421,3364759,12.3018,5049
5422,4024310,8.39598,337
5423,3669059,11.1427,2261
5424,2569881,3.66122,13
5425,3194896,6.30461,79
5426,3644541,8.67752,409
5427,3619116,4.37583,21
5428,2800711,6.37564,83
5429,2351171,7.68158,205
5430,2375596,6.46805,89
5431,2679796,8.67309,408
5432,2739755,7.52232,184
5433,3339346,4.75508,27
5434,3704495,8.04812,265
5435,3230440,4.55846,24
5436,2875193,5.90584,60
5437,3205019,4.18103,18
5438,3838845,8.93105,488
5439,3704513,6.30693,79
5440,2569908,10.0403,1053
5441,3948754,11.6159,3139
5442,3229449,7.59848,194
5443,2680819,9.96463,999
5444,2850676,6.32142,80
5445,3279410,7.8384,229
5446,2545478,4.2795,19
5447,3864375,4.82679,28
5448,2655387,5.71233,52
5449,3204928,9.14646,567
5450,3754469,9.33651,647
5451,3144973,8.32709,321
5452,3474697,9.4649,707
5453,2595443,7.92454,243
5454,3205033,4.15409,18
5455,4048764,5.00326,32
5456,3195034,4.48653,22
5457,3669092,9.5981,775
5458,3729052,5.93723,61
5459,2985129,3.79955,14
5460,2959596,3.61135,12
5461,3389330,3.80027,14
5462,3864390,4.39922,21
5463,3559192,8.17566,289
5464,2545509,9.19578,586
5465,3728964,7.99247,255
5466,3620156,4.76953,27
5467,2739792,4.25754,19
5468,3339382,6.12104,70
5469,3120567,5.23102,38
5470,3888835,8.63646,398
5471,3449304,8.65214,402
5472,2519981,8.70908,418
5473,2411173,4.34883,20
5474,3229478,3.9334,15
5475,3119572,5.38604,42
5476,3145107,9.16861,575
5477,3864414,4.94742,31
5478,3619165,5.98917,64
5479,3195059,5.25725,38
5480,3644593,9.39444,673
5481,3389353,3.95114,15
5482,2351233,4.60506,24
5483,3838886,8.94701,494
5484,3339406,4.77003,27
5485,3230490,10.4676,1416
5486,3924372,8.14511,283
5487,4024373,7.76342,217
5488,3340410,7.20868,148
5489,3888850,5.88299,59
5490,3424785,5.69582,52
5491,2375664,7.51122,182
5492,2605480,4.26278,19
5493,2655438,9.20221,589
5494,3194969,4.45377,22
5495,2679864,8.25068,305
5496,2910680,6.42285,86
5497,3864430,7.43187,173
5498,2545534,4.11692,17
5499,2875257,4.55783,24
5500,3839006,9.75214,862
5501,3998766,9.23487,603
5502,3704567,5.65948,51
5503,2411198,6.54913,94
5504,3035223,5.73375,53
5505,3339423,7.90155,239
5506,3195083,7.74024,214
5507,3644625,5.77826,55
5508,3120613,6.71079,105
5509,3194986,6.25362,76
5510,3085180,3.65544,13
5511,3204987,3.5646,12
5512,3864445,10.6233,1577
5513,2545549,9.5165,732
5514,2571075,9.94259,984
5515,3195102,4.97356,31
5516,3400384,6.68913,103
5517,3229529,9.84465,919
5518,3230530,8.56984,380
5519,3729123,8.86067,465
5520,3145149,7.96898,251
5521,3205108,7.56175,189
5522,2411228,8.6254,395
5523,3059667,5.48748,45
5524,2375706,9.24885,608
5525,3364869,4.06996,17
5526,4024420,9.3599,657
5527,2909723,7.50602,182
5528,3669171,4.10417,17
5529,3315024,5.22444,37
5530,2655476,11.1159,2219
5531,3340449,5.3699,41
5532,3924424,7.18599,146
5533,3450362,5.75803,54
5534,3400413,8.84866,461
5535,2715440,7.12144,139
5536,2790823,7.31695,159
5537,3364878,4.36603,21
5538,3619229,6.52949,92
5539,3474787,3.75279,13
5540,2679917,6.39954,84
5541,3838947,7.38017,167
5542,3449368,5.41365,43
5543,3644664,4.6682,25
5544,2485636,6.35851,82
5545,2351294,5.52466,46
5546,3839057,6.96468,125
5547,3840058,11.3698,2646
5548,3120653,5.48589,45
5549,3119656,4.78214,28
5550,3195139,5.119,35
5551,3474815,8.04634,264
5552,2655511,7.15247,142
5553,2435686,4.44929,22
5554,3510344,3.63177,12
5555,3864503,6.78999,111
5556,3730161,3.94584,15
5557,3584728,5.61583,49
5558,2899756,6.96048,125
5559,3035281,6.94809,123
5560,3365014,3.94042,15
5561,2595560,7.44766,175
5562,3998839,3.51218,11
5563,2681044,6.36865,83
5564,2545613,4.34693,20
5565,2740896,6.59501,97
5566,3474831,3.83906,14
5567,3729172,10.7752,1753
5568,2715476,6.90799,120
5569,2899768,8.29618,314
5570,3534785,6.14766,71
5571,3205162,10.8537,1851
5572,3864519,8.24896,304
5573,3510362,10.0994,1097
5574,2899772,9.331,644
5575,2909772,4.86205,29
5576,2875348,4.33525,20
5577,3120682,8.7088,418
5578,3229591,8.33947,324
5579,3694657,10.2444,1213
5580,2935311,5.70798,52
5581,3948898,3.89349,15
5582,3888949,7.0688,134
5583,3620276,6.75476,108
5584,3230594,5.13285,35
5585,3839103,4.90317,30
5586,2910779,3.51461,11
5587,3780145,3.70554,13
5588,3195174,6.90968,120
5589,3230610,6.11924,70
5590,3949017,7.96739,250
5591,3085270,9.47461,711
5592,2435735,4.35529,20
5593,3119708,6.77953,110
5594,3389473,3.99497,16
5595,3424898,4.33269,20
5596,3120699,6.16239,72
5597,2545645,5.54208,47
5598,3730211,5.71165,52
5599,2485688,8.02499,260
5600,4024493,3.56225,12
5601,2985281,5.36323,41
5602,3145240,7.78902,221
5603,2375784,4.38685,21
5604,2899808,4.34525,20
5605,3280573,9.29031,626
5606,2545653,11.7965,3557
5607,2435745,6.61038,98
5608,3279575,9.97284,1005
5609,3864551,6.39653,84
5610,3229628,5.83105,57
5611,2800906,9.54555,747
5612,3315114,7.82608,227
5613,2875384,3.59304,12
5614,2375795,3.3816,10
5615,3509411,4.32785,20
5616,3924518,4.79947,28
5617,2521239,4.8087,28
5618,2375810,9.31948,639
5619,3620323,4.03075,16
5620,2960774,4.25014,19
5621,3998907,3.51811,11
5622,3119735,7.5655,189
5623,3900091,9.37284,663
5624,3840142,10.5502,1499
5625,3839142,8.36316,329
5626,3619326,4.74129,27
5627,3474885,7.14482,142
5628,2681114,6.16384,72
5629,3948953,4.7946,28
5630,3949055,7.90155,239
5631,3730240,7.18129,145
5632,3704717,7.08731,136
5633,3890109,8.74131,428
5634,3890099,4.46246,22
5635,2545681,9.30909,634
5636,3009838,4.63368,25
5637,2571217,7.1312,140
5638,4024538,3.43764,11
5639,3644764,7.73003,212
5640,2351393,7.85204,231
5641,3779207,6.66544,102
5642,2875419,7.67369,204
5643,2655606,4.87464,29
5644,3754677,8.63966,399
5645,3195238,4.4115,21
5646,3389529,8.6015,388
5647,2985332,4.66287,25
5648,2741083,9.58664,769
5649,3840164,9.06917,537
5650,2325877,4.06228,17
5651,3534866,6.95943,124
5652,3560403,5.19194,37
5653,3035380,5.64671,50
5654,3839171,3.55024,12
5655,3119765,5.0517,33
5656,2605660,4.21662,19
5657,2985342,5.00242,32
5658,4000132,7.23755,151
5659,3864597,8.59034,385
5660,3510450,12.1,4390
5661,3390542,10.6084,1561
5662,2521278,4.00257,16
5663,3499453,9.42344,687
5664,2789957,7.03305,131
5665,3340589,10.7583,1732
5666,2910868,3.82152,14
5667,3474935,10.2392,1209
5668,3255220,9.85286,925
5669,2715580,5.99332,64
5670,2791063,6.65901,101
5671,3534886,5.60881,49
5672,2605674,6.62967,99
5673,2681157,7.21458,149
5674,2899874,4.31125,20
5675,3035408,8.24061,302
5676,3230689,3.45738,11
5677,3535000,10.3983,1350
5678,3949097,5.64412,50
5679,3924573,5.71226,52
5680,3644810,6.37136,83
5681,2875454,8.64252,400
5682,3365136,6.70025,104
5683,3840194,3.80257,14
5684,3814669,4.84444,29
5685,3890154,9.74737,860
5686,3620380,4.75719,27
5687,2326018,6.22406,75
5688,3230697,5.73384,53
5689,3315181,5.47371,44
5690,4000155,12.0203,4154
5691,3839206,4.92855,30
5692,3509473,8.63118,397
5693,3119792,5.33193,40
5694,3389566,5.47011,44
5695,2985368,4.12579,17
5696,2825514,7.67026,204
5697,3729294,8.79222,443
5698,2655650,10.7134,1679
5699,2485784,9.54216,746
5700,3619400,3.67086,13
5701,3425108,7.87873,235
5702,2911003,4.63336,25
5703,3754736,10.1211,1114
5704,2545750,7.76566,218
5705,3864646,5.05774,33
5706,3534923,9.82056,904
5707,3974556,8.57387,381
5708,3840224,8.42277,343
5709,3814701,7.01216,129
5710,2909912,4.63388,25
5711,3205293,4.48361,22
5712,3400586,4.82787,28
5713,2351465,4.30936,20
5714,2435849,3.89774,15
5715,3195296,9.73789,854
5716,3730322,7.8907,237
5717,3890180,3.58269,12
5718,3644840,5.47537,44
5719,2790999,3.78618,14
5720,3230733,5.3374,40
5721,2849960,5.68169,51
5722,3315217,5.79236,55
5723,3085403,6.40335,85
5724,2681195,10.1227,1115
5725,3620421,4.16753,18
5726,2326049,6.1107,69
5727,2850964,4.96868,31
5728,2960872,5.1483,35
5729,2435858,3.55751,12
5730,2715634,9.17065,576
5731,2875491,5.40311,42
5732,3229741,5.24414,38
5733,3425134,10.3194,1278
5734,2375916,6.41726,85
5735,2765590,3.9501,15
5736,2911032,3.75964,14
5737,3315231,9.18233,581
5738,3780287,8.52371,368
5739,2605735,5.68488,51
5740,3279698,5.34143,41
5741,3669382,7.68988,206
5742,2655688,8.21343,297
5743,3840253,4.60638,24
5744,3035464,6.79002,111
5745,3949162,6.72,105
5746,3864680,4.97808,32
5747,3340665,5.7551,54
5748,3400625,9.36547,660
5749,2435878,3.52178,11
5750,2960903,5.27742,39
5751,3230760,6.09163,68
5752,3255284,4.58507,24
5753,3814734,9.09574,547
5754,3365203,3.77126,14
5755,3890218,8.39782,337
5756,2605749,5.52394,46
5757,2909948,5.3846,42
5758,3779314,8.03049,261
5759,3950172,4.25699,19
5760,2545793,7.22715,150
5761,2849992,4.4262,21
5762,2935475,11.9215,3879
5763,3510542,5.02882,33
5764,2376037,6.20143,74
5765,3195344,9.95051,989
5766,2875529,4.16394,18
5767,3559497,9.07336,539
5768,2545811,8.93216,488
5769,3060917,6.58173,96
5770,3390641,5.13095,35
5771,3620457,9.51875,734
5772,3449591,5.89389,59
5773,3009959,9.16211,573
5774,3255311,4.03412,16
5775,3839276,6.911,120
5776,2741206,4.22928,19
5777,3644887,6.26792,77
5778,3389647,7.09425,137
5779,2681251,3.65393,13
5780,3754797,3.95779,16
5781,3999148,6.30229,79
5782,3780334,3.43854,11
5783,3195363,6.51395,91
5784,3840286,4.45043,22
5785,3340697,8.43031,345
5786,3924674,7.02009,130
5787,3864725,5.41753,43
5788,3560527,7.27984,155
5789,2875555,9.15119,569
5790,3120887,5.48575,45
5791,3839305,7.98334,253
5792,3619479,6.04378,66
5793,3229797,5.97703,63
5794,3059942,7.58816,192
5795,3121002,3.9522,15
5796,3230811,6.90383,120
5797,3061046,8.08636,272
5798,4024685,6.58683,96
5799,2545841,4.13506,18
5800,3339722,4.37356,21
5801,2326126,9.48783,718
5802,3365249,8.37345,332
5803,2485886,4.5797,24
5804,2741236,6.31037,79
5805,3499585,7.22445,150
5806,2655755,5.8163,56
5807,2960955,7.93349,244
5808,4000269,5.61864,49
5809,3779362,6.84875,115
5810,3949229,7.47025,177
5811,3195400,8.3119,318
5812,3890272,4.22354,19
5813,3644932,6.76561,109
5814,3120917,6.77717,110
5815,3535125,6.14248,71
5816,3814791,7.72829,212
5817,2825629,6.58467,96
5818,3840327,5.68473,51
5819,3729419,4.53263,23
5820,2461473,5.5505,47
5821,2435949,4.09212,17
5822,2791197,7.37758,166
5823,3121023,7.82836,227
5824,2436051,3.66554,13
5825,3620515,8.33174,322
5826,2351572,6.22808,75
5827,3255361,5.22428,37
5828,3229837,5.12705,35
5829,2655773,11.0312,2093
5830,3280787,9.07219,538
5831,3450655,6.87637,117
5832,2985497,5.05812,33
5833,3704896,7.76617,218
5834,2435961,3.99893,16
5835,2545869,5.67277,51
5836,2521446,7.42014,171
5837,3559570,9.3206,639
5838,2326157,9.26132,614
5839,3839346,3.73057,13
5840,2436067,5.136,35
5841,3365282,4.47305,22
5842,3475191,7.05789,133
5843,3560575,9.28765,625
5844,3119945,11.1937,2342
5845,2655790,5.36661,41
5846,2715749,4.4406,22
5847,3499632,5.9874,63
5848,3315341,3.6107,12
5849,3060994,8.40979,340
5850,3839360,4.02421,16
5851,2435981,3.79292,14
5852,3704928,4.64871,25
5853,3400730,5.276,39
5854,3670505,4.05705,17
5855,3644973,9.01592,518
5856,3339774,4.15958,18
5857,3255402,9.54597,748
5858,3974708,9.94927,989
5859,3509645,3.92266,15
5860,2435989,4.27397,19
5861,2546008,8.68774,412
5862,3840372,5.70215,52
5863,3704939,6.24243,76
5864,3449700,10.4245,1374
5865,2875634,6.53134,92
5866,3890333,6.03852,66
5867,3864808,5.58335,48
5868,3365318,3.88862,15
5869,2521479,7.64,199
5870,2461531,8.71826,421
5871,3119970,5.15601,36
5872,3389745,6.41756,85
5873,3229880,5.01479,32
5874,2411575,9.26589,616
5875,3145509,4.32743,20
5876,3560617,10.6562,1614
5877,2351632,7.92382,243
5878,3535186,8.51066,365
5879,2521500,10.9639,1997
5880,3365330,2.93131,8
5881,3839400,8.43605,346
5882,3230894,4.99937,32
5883,3339812,7.46148,176
5884,3011180,7.53504,185
5885,2571457,9.10696,551
5886,3315380,3.82614,14
5887,3840406,3.92684,15
5888,2376168,6.86657,117
5889,3279857,7.94489,246
5890,3231010,4.99456,32
5891,3729501,4.56597,24
5892,2655845,7.62146,197
5893,3924783,7.31769,160
5894,3509677,5.18798,36
5895,2436132,12.9101,7697
5896,3620590,9.10497,551
5897,3669552,10.7112,1676
5898,4000370,8.44103,348
5899,3619595,7.84638,230
5900,3205488,7.23216,150
5901,3704980,6.91324,121
5902,3864847,5.79666,56
5903,2545953,7.11591,139
5904,2326237,5.17631,36
5905,2715820,8.04511,264
5906,2546054,6.03144,65
5907,3365360,7.19097,146
5908,3205506,10.4367,1386
5909,3815005,5.69544,52
5910,2571483,3.80818,14
5911,2825733,9.53085,740
5912,3230932,6.18667,73
5913,3085602,3.51338,11
5914,3695091,3.83042,14
5915,2875685,4.58503,24
5916,3729528,10.0065,1029
5917,3815014,11.25,2435
5918,2606026,6.85751,116
5919,3695107,6.12709,70
5920,2911226,4.57984,24
5921,3229943,6.90516,120
5922,3280902,8.73309,426
5923,3449760,8.75335,432
5924,2411638,3.49186,11
5925,2961177,5.99248,64
5926,3509719,8.87594,470
5927,3864869,5.19334,37
5928,2411642,4.87377,29
5929,3061181,3.95719,16
5930,2571510,4.01322,16
5931,2851274,7.95215,248
5932,3560673,9.2704,618
5933,3145567,5.57876,48
5934,2351687,3.50734,11
5935,3814927,5.67489,51
5936,2521556,6.89338,119
5937,2605939,3.84383,14
5938,3475295,4.2962,20
5939,3061191,8.13807,282
5940,3450775,8.3352,323
5941,3779511,4.15729,18
5942,3889419,5.46184,44
5943,3585223,4.29096,20
5944,3011250,8.24854,304
5945,3839464,5.3914,42
5946,3559690,5.98405,63
5947,3619650,5.69765,52
5948,3705135,5.11759,35
5949,3145586,7.80364,223
5950,3815045,5.23641,38
5951,2521574,4.32432,20
5952,3339880,5.85382,58
5953,2545999,6.39548,84
5954,2911257,9.0559,532
5955,3035682,7.5874,192
5956,3475324,4.99814,32
5957,3755089,4.2849,19
5958,2326286,6.70194,104
5959,3560711,9.84048,917
5960,3729569,8.47875,357
5961,3510755,3.88879,15
5962,3814956,4.93538,31
5963,3035702,6.50129,91
5964,2326295,5.19972,37
5965,3705151,7.32542,160
5966,3390852,3.93496,15
5967,3645204,8.68226,411
5968,3924869,5.15048,36
5969,3864921,5.59861,48
5970,3950405,8.8384,458
5971,3670631,5.32071,40
5972,2326311,6.65064,100
5973,3839489,4.79903,28
5974,3695157,7.75362,216
5975,3669634,3.99244,16
5976,3195568,4.68654,26
5977,3390860,3.99192,16
5978,3229994,6.38631,84
5979,2825796,4.49054,22
5980,3340913,9.39622,674
5981,3365437,7.94183,246
5982,3974838,9.57406,762
5983,3535307,4.05231,17
5984,4000456,4.15238,18
5985,3475350,5.21804,37
5986,2436228,9.8605,930
5987,3730601,4.00559,16
5988,3620683,8.39569,337
5989,2486178,6.48147,89
5990,2461654,3.46809,11
5991,3839499,5.11856,35
5992,3705170,3.62082,12
5993,3315487,4.77725,27
5994,3814978,8.37053,331
5995,2326327,4.14939,18
5996,3121198,6.70809,105
5997,3341024,9.15267,569
5998,3619690,3.56673,12
5999,3815082,6.26358,77
6000,3669650,7.00652,129
6001,2571569,3.57819,12
6002,2911303,8.20658,295
6003,3281068,8.7295,424
6004,2655955,7.44525,174
6005,3205586,7.84704,230
6006,3231121,6.71921,105
6007,3864944,3.56128,12
6008,3389878,5.85611,58
6009,2765865,7.40011,169
6010,3585272,6.32251,80
6011,3839524,4.13007,18
6012,2351763,3.32025,10
6013,3315512,8.6928,414
6014,2716025,6.24206,76
6015,3011317,6.3551,82
6016,3279982,5.95249,62
6017,3815097,6.14109,71
6018,3061268,5.67687,51
6019,3121228,6.65459,101
6020,3670668,10.9137,1929
6021,4000485,3.63936,12
6022,3619721,5.96231,62
6023,3705195,3.92995,15
6024,2376299,7.88786,237
6025,3999395,11.2903,2504
6026,3839538,4.11446,17
6027,3779579,9.28376,623
6028,3815116,7.40858,170
6029,3475383,4.21934,19
6030,2791419,9.88867,948
6031,3695199,7.60166,194
6032,3450861,4.34352,20
6033,3950452,6.39582,84
6034,3645253,9.69961,832
6035,2631556,7.19849,147
6036,2571608,5.53347,46
6037,3924929,4.26482,19
6038,2351787,5.68264,51
6039,3341061,8.54384,373
6040,4000512,8.24476,303
6041,3365487,7.88536,236
6042,3840554,3.598,12
6043,2961300,10.4952,1443
6044,3205633,5.30526,40
6045,3231157,7.67213,204
6046,3670700,3.94319,15
6047,3620741,6.01119,64
6048,3890516,3.5054,11
6049,3779612,5.29694,39
6050,3339971,7.34409,162
6051,3391029,9.42644,688
6052,3974904,4.1921,18
6053,3840562,3.92392,15
6054,2461717,9.43021,690
6055,2436283,7.0398,132
6056,3839563,3.81596,14
6057,3315549,8.93067,488
6058,3509842,6.86592,117
6059,3815143,4.36615,21
6060,3695235,3.52018,11
6061,3559794,10.3681,1322
6062,2351817,5.96169,62
6063,2961317,9.26604,616
6064,2596162,8.71387,420
6065,3061319,10.1708,1153
6066,4050485,12.3242,5128
6067,4000538,4.19414,18
6068,2765935,3.88818,15
6069,3365525,5.78961,55
6070,3390949,3.41899,11
6071,3755198,5.30113,39
6072,3670725,7.72302,211
6073,3510858,7.85686,232
6074,3450899,8.05207,265
6075,3449910,7.58057,191
6076,3205659,7.68585,206
6077,3035795,6.90352,120
6078,3231186,8.95699,497
6079,3865119,4.95901,31
6080,2911372,6.97419,126
6081,3389954,4.54156,23
6082,3900545,7.59559,193
6083,2326410,7.53131,185
6084,3619773,6.75693,108
6085,3815165,11.6567,3229
6086,3535395,10.1198,1113
6087,2825907,4.35689,20
6088,3890555,8.87251,469
6089,3315584,4.69574,26
6090,2656146,6.58128,96
6091,4000560,5.9451,62
6092,3695268,11.0137,2068
6093,2961347,4.96748,31
6094,3645322,5.264,38
6095,2411799,6.47601,89
6096,2596201,8.32239,320
6097,3950522,4.1408,18
6098,2376376,4.58879,24
6099,3974948,5.34797,41
6100,3730698,4.67449,26
6101,2351854,4.44472,22
6102,2436338,7.12512,140
6103,3389976,4.56142,24
6104,3509885,5.952,62
6105,3839619,3.98419,16
6106,2985781,5.96029,62
6107,3315607,4.76347,27
6108,3011409,5.06579,33
6109,3974957,3.8075,14
6110,3620799,7.82186,226
6111,3365559,4.11113,17
6112,2911413,9.14312,565
6113,3401086,3.70225,13
6114,3341137,4.71961,26
6115,2716124,4.88352,30
6116,3645338,4.62649,25
6117,3509910,10.5755,1526
6118,3815210,5.1594,36
6119,2351872,10.0801,1082
6120,3391093,9.57386,762
6121,2326448,10.2267,1198
6122,3730731,11.1743,2311
6123,3670772,7.8671,233
6124,3560864,8.72778,424
6125,3401099,10.4952,1443
6126,2461786,7.14666,142
6127,3840642,3.38684,10
6128,3839642,3.99698,16
6129,3779684,10.28,1243
6130,3341155,6.33948,81
6131,4000605,3.78571,14
6132,3815223,5.08849,34
6133,3695315,4.30329,20
6134,2801526,10.4632,1412
6135,3890597,8.54819,374
6136,3510925,6.3472,81
6137,2876011,7.17862,145
6138,2326463,5.11126,35
6139,3645359,4.2848,19
6140,3401119,7.33174,161
6141,3511031,7.52075,184
6142,3475496,3.45828,11
6143,2826058,3.4543,11
6144,2546285,8.20384,295
6145,3365601,6.09427,68
6146,3815233,5.33376,40
6147,2436378,10.1886,1167
6148,3475511,8.77398,438
6149,2791538,6.39456,84
6150,2716156,6.31948,80
6151,2826064,8.79432,444
6152,3889624,5.34371,41
6153,3840666,4.01237,16
6154,3815243,4.35351,20
6155,2766122,6.07967,68
6156,2875929,7.76201,217
6157,3011454,6.11206,69
6158,3645377,7.4808,179
6159,2436401,8.33955,324
6160,2596257,6.37727,83
6161,3865206,5.37223,41
6162,2326485,7.6189,197
6163,3145801,9.28449,624
6164,2851511,5.12266,35
6165,3695343,4.05098,17
6166,3890640,3.93606,15
6167,3035892,9.21611,595
6168,3391149,5.21609,37
6169,4050590,5.15554,36
6170,4000641,4.78059,27
6171,3645402,6.46514,88
6172,2326496,9.10165,549
6173,2656230,7.74978,215
6174,3950602,5.79969,56
6175,2876046,11.836,3656
6176,2376457,6.1146,69
6177,3510963,3.6058,12
6178,3865223,7.49157,180
6179,3755316,4.10661,17
6180,3315675,4.91763,30
6181,3730784,6.5559,94
6182,3695359,8.84974,461
6183,2351940,7.90613,240
6184,2875954,7.08354,136
6185,3815268,6.05224,66
6186,3475545,9.00316,513
6187,3061438,3.68912,13
6188,3341213,3.21559,9
6189,3620880,7.95514,248
6190,3755323,9.18015,580
6191,3559936,5.13931,35
6192,3341221,4.75269,27
6193,3999568,4.79082,28
6194,3815278,7.32879,161
6195,3619887,3.50556,11
6196,3730806,6.88565,118
6197,3561039,7.53889,186
6198,3535515,6.68942,103
6199,3085874,8.6101,391
6200,3779756,9.60649,780
6201,2826118,4.36121,21
6202,2961451,4.48575,22
6203,3011492,5.53861,46
6204,2326531,5.74768,54
6205,3839718,4.92132,30
6206,3509986,4.58834,24
6207,3061456,3.59939,12
6208,3950629,7.6178,196
6209,3865248,6.1135,69
6210,2791593,3.3992,11
6211,3315712,7.35612,164
6212,2801608,11.7437,3429
6213,3085906,4.17747,18
6214,3425632,4.12447,17
6215,3401197,11.0884,2177
6216,3839741,3.9767,16
6217,3729834,4.98372,32
6218,3755359,9.70609,835
6219,3645452,5.7337,53
6220,3705412,5.76076,54
6221,4000704,7.09571,137
6222,3621029,7.06359,134
6223,3475587,7.50159,181
6224,2461891,8.63258,397
6225,3391214,4.98481,32
6226,2436467,3.94311,15
6227,2326561,7.99456,255
6228,2766192,3.70534,13
6229,3365682,3.69296,13
6230,3401217,9.68737,824
6231,3061484,3.82578,14
6232,3865275,5.22839,37
6233,2716246,4.06674,17
6234,3815328,9.0718,538
6235,3695424,4.89344,30
6236,2826159,7.88922,237
6237,3205834,3.56836,12
6238,3511135,8.5055,363
6239,2352106,9.52241,735
6240,3950668,6.79953,111
6241,3619945,8.35458,327
6242,2606348,3.9465,15
6243,3085933,4.17689,18
6244,3695433,4.43854,22
6245,2766219,4.00007,16
6246,3391234,8.94243,492
6247,3865301,8.8433,459
6248,3779817,8.57206,381
6249,3645477,8.27582,310
6250,2546409,4.47284,22
6251,3561110,9.22777,600
6252,2521878,3.89865,15
6253,3670918,4.95978,31
6254,2376548,4.53765,23
6255,3035990,4.52095,23
6256,3755396,5.23727,38
6257,2461935,10.4653,1414
6258,3695450,5.2981,39
6259,2681753,9.81054,898
6260,3146012,5.81664,56
6261,2876146,5.38753,42
6262,3975227,4.37742,21
6263,2412082,9.14038,564
6264,3391255,3.92963,15
6265,3171441,4.00516,16
